ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_pulse_count,tach_glitch_rejects,tach_timeout
172045,9.012,9.011,9.000,9.000,9.000,9.000,0.000,68.65,0.6865,4.351,0.000,68.65,68.65,0.00,0,0,-3.43888,68.65,68.65,0.00,0,0,68.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.51,68.58,-0.07,9.011,9.012,4.343,4.317,0.000,0.000,0.001,68.65,69,-0.4539,10827,2770.85,2561.51,1404,1631,0
172181,9.002,9.002,9.000,9.000,9.000,9.000,0.000,68.75,0.6875,4.354,0.000,68.75,68.75,0.00,0,0,-3.43860,68.75,68.75,0.00,0,0,68.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.79,68.80,-0.01,9.001,9.000,4.365,4.383,0.001,-0.000,0.000,68.75,68,0.3048,10802,2777.26,2695.69,1414,1637,0
172314,9.030,9.017,9.000,9.000,9.000,9.000,0.000,68.56,0.6856,4.352,0.000,68.56,68.56,0.00,0,0,-3.43778,68.56,68.56,0.00,0,0,68.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.47,68.57,-0.11,9.018,9.018,4.349,4.237,0.014,0.001,0.003,68.56,68,0.2890,10767,2786.29,2708.16,1424,1651,0
172444,9.008,9.013,9.000,9.000,9.000,9.000,0.000,68.58,0.6858,4.348,0.000,68.58,68.58,0.00,0,0,-3.43647,68.58,68.58,0.00,0,0,68.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.37,68.45,-0.08,9.014,9.015,4.330,4.306,-0.006,0.000,0.002,68.58,69,0.0071,11327,2648.54,2657.47,1435,1663,0
172585,9.019,9.019,9.000,9.000,9.000,9.000,0.000,68.48,0.6848,4.342,0.000,68.48,68.48,0.00,0,0,-3.43469,68.48,68.48,0.00,0,0,68.48,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.15,68.26,-0.12,9.019,9.021,4.311,4.281,0.000,0.000,0.005,68.48,68,0.4494,10466,2866.42,2683.95,1446,1669,0
172713,9.012,9.007,9.000,9.000,9.000,9.000,0.000,68.60,0.6860,4.343,0.000,68.60,68.60,0.00,0,0,-3.43412,68.60,68.60,0.00,0,0,68.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.46,68.50,-0.04,9.007,9.007,4.335,4.374,0.005,-0.000,0.001,68.60,68,0.2933,11529,2602.13,2654.26,1457,1674,0
172813,9.030,9.023,9.000,9.000,9.000,9.000,0.000,68.40,0.6840,4.340,0.000,68.40,68.40,0.00,0,0,-3.43298,68.40,68.40,0.00,0,0,68.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.15,68.29,-0.14,9.023,9.024,4.320,4.234,0.007,0.001,0.005,68.40,68,0.1931,10316,2908.10,2717.23,1464,1682,0
172942,8.995,9.004,9.000,9.000,9.000,9.000,0.000,68.59,0.6859,4.339,0.000,68.59,68.59,0.00,0,0,-3.43200,68.59,68.59,0.00,0,0,68.59,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.44,68.47,-0.03,9.004,9.003,4.331,4.413,-0.010,-0.000,0.000,68.59,69,-0.2448,11334,2646.90,2677.55,1474,1693,0
173079,9.014,9.009,9.000,9.000,9.000,9.000,0.000,68.52,0.6852,4.339,0.000,68.52,68.52,0.00,0,0,-3.43128,68.52,68.52,0.00,0,0,68.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.44,68.50,-0.05,9.009,9.008,4.341,4.347,0.006,-0.000,0.001,68.52,68,0.3735,10582,2835.00,2736.31,1484,1710,0
173206,9.022,9.011,9.000,9.000,9.000,9.000,0.000,68.50,0.6850,4.340,0.000,68.50,68.50,0.00,0,0,-3.43092,68.50,68.50,0.00,0,0,68.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.50,68.56,-0.06,9.010,9.009,4.352,4.312,0.013,0.000,0.001,68.50,68,0.1040,11947,2511.09,2668.58,1494,1717,0
173343,8.998,9.005,9.000,9.000,9.000,9.000,0.000,68.55,0.6855,4.339,0.000,68.55,68.55,0.00,0,0,-3.43013,68.55,68.55,0.00,0,0,68.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.53,68.55,-0.03,9.005,9.004,4.347,4.370,-0.008,-0.000,0.000,68.55,69,-0.3718,11430,2624.67,2654.51,1505,1728,0
173473,9.013,9.009,9.000,9.000,9.000,9.000,0.000,68.49,0.6849,4.340,0.000,68.49,68.49,0.00,0,0,-3.42971,68.49,68.49,0.00,0,0,68.49,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.50,68.55,-0.05,9.009,9.007,4.350,4.319,0.005,0.000,0.000,68.49,68,0.2629,11071,2709.78,2564.41,1516,1738,0
173607,9.005,9.005,9.000,9.000,9.000,9.000,0.000,68.51,0.6851,4.340,0.000,68.51,68.51,0.00,0,0,-3.42811,68.51,68.51,0.00,0,0,68.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.52,68.54,-0.03,9.004,9.003,4.348,4.345,0.000,-0.000,0.000,68.51,68,0.4120,11056,2713.46,2698.25,1526,1753,0
173738,8.999,9.002,9.000,9.000,9.000,9.000,0.000,68.53,0.6853,4.339,0.000,68.53,68.53,0.00,0,0,-3.42738,68.53,68.53,0.00,0,0,68.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.53,68.54,-0.01,9.002,9.001,4.347,4.369,-0.003,-0.000,0.000,68.53,69,-0.1001,11401,2631.35,2639.15,1537,1766,0
173838,8.995,9.002,9.000,9.000,9.000,9.000,0.000,68.51,0.6851,4.339,0.000,68.51,68.51,0.00,0,0,-3.42699,68.51,68.51,0.00,0,0,68.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.50,68.51,-0.01,9.002,9.002,4.343,4.368,-0.008,-0.000,0.000,68.51,69,-0.1679,12575,2385.69,2599.52,1544,1776,0
173966,9.021,9.016,9.000,9.000,9.000,9.000,0.000,68.32,0.6832,4.334,0.000,68.32,68.32,0.00,0,0,-3.42559,68.32,68.32,0.00,0,0,68.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.13,68.23,-0.10,9.017,9.018,4.318,4.256,0.005,0.001,0.003,68.32,68,-0.1339,11140,2693.00,2608.89,1555,1790,0
174098,8.995,9.007,9.000,9.000,9.000,9.000,0.000,68.41,0.6841,4.332,0.000,68.41,68.41,0.00,0,0,-3.42440,68.41,68.41,0.00,0,0,68.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.20,68.24,-0.04,9.007,9.007,4.314,4.366,-0.013,-0.000,0.001,68.41,69,-0.1038,11094,2704.16,2630.66,1565,1803,0
174227,8.993,8.998,9.000,9.000,9.000,9.000,0.000,68.50,0.6850,4.333,0.000,68.50,68.50,0.00,0,0,-3.42405,68.50,68.50,0.00,0,0,68.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.51,68.49,0.01,8.998,8.997,4.342,4.421,-0.005,-0.000,0.000,68.50,69,-0.3080,10345,2899.95,2682.03,1575,1813,0
174363,9.013,9.012,9.000,9.000,9.000,9.000,0.000,68.29,0.6829,4.328,0.000,68.29,68.29,0.00,0,0,-3.42147,68.29,68.29,0.00,0,0,68.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.12,68.20,-0.08,9.013,9.013,4.317,4.303,0.000,0.000,0.002,68.29,68,-0.1284,11195,2679.77,2618.14,1586,1825,0
174491,9.016,9.015,9.000,9.000,9.000,9.000,0.000,68.24,0.6824,4.326,0.000,68.24,68.24,0.00,0,0,-3.42045,68.24,68.24,0.00,0,0,68.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.06,68.15,-0.09,9.015,9.016,4.314,4.279,0.001,0.000,0.002,68.24,68,-0.2603,10367,2893.80,2688.43,1596,1837,0
174626,8.990,8.999,9.000,9.000,9.000,9.000,0.000,68.41,0.6841,4.327,0.000,68.41,68.41,0.00,0,0,-3.42003,68.41,68.41,0.00,0,0,68.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.38,68.37,0.01,8.999,8.997,4.332,4.419,-0.010,-0.000,0.000,68.41,69,-0.2158,10305,2911.21,2795.17,1605,1847,0
174755,9.005,9.003,9.000,9.000,9.000,9.000,0.000,68.36,0.6836,4.327,0.000,68.36,68.36,0.00,0,0,-3.41964,68.36,68.36,0.00,0,0,68.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.38,68.40,-0.02,9.003,9.001,4.339,4.360,0.002,-0.000,0.000,68.36,69,-0.1770,11776,2547.55,2716.59,1616,1863,0
174855,8.995,8.995,9.000,9.000,9.000,9.000,0.000,68.48,0.6848,4.336,0.000,68.48,68.48,0.00,0,0,-3.42080,68.48,68.48,0.00,0,0,68.48,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.73,68.69,0.04,8.994,8.990,4.372,4.376,0.001,-0.001,0.001,68.48,68,0.0994,10432,2875.77,2778.09,1626,1872,0
174986,9.014,9.010,9.000,9.000,9.000,9.000,0.000,68.31,0.6831,4.336,0.000,68.31,68.31,0.00,0,0,-3.42083,68.31,68.31,0.00,0,0,68.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.36,68.41,-0.06,9.010,9.009,4.346,4.236,0.005,0.000,0.001,68.31,68,0.2176,11206,2677.14,2772.25,1633,1884,0
175123,9.003,9.010,9.000,9.000,9.000,9.000,0.000,68.29,0.6829,4.332,0.000,68.29,68.29,0.00,0,0,-3.41986,68.29,68.29,0.00,0,0,68.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.15,68.21,-0.06,9.010,9.010,4.318,4.276,-0.008,0.000,0.001,68.29,68,0.0612,9257,3240.79,2845.02,1643,1895,0
175255,9.013,9.009,9.000,9.000,9.000,9.000,0.000,68.28,0.6828,4.330,0.000,68.28,68.28,0.00,0,0,-3.41910,68.28,68.28,0.00,0,0,68.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.11,68.17,-0.05,9.009,9.009,4.313,4.297,0.004,0.000,0.001,68.28,68,-0.0663,10124,2963.26,2886.24,1654,1904,0
175391,9.004,9.008,9.000,9.000,9.000,9.000,0.000,68.28,0.6828,4.328,0.000,68.28,68.28,0.00,0,0,-3.41831,68.28,68.28,0.00,0,0,68.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.10,68.14,-0.05,9.008,9.008,4.310,4.318,-0.005,0.000,0.001,68.28,69,-0.2531,11138,2693.48,2767.60,1664,1915,0
175520,9.013,9.014,9.000,9.000,9.000,9.000,0.000,68.19,0.6819,4.326,0.000,68.19,68.19,0.00,0,0,-3.41741,68.19,68.19,0.00,0,0,68.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.98,68.06,-0.08,9.014,9.015,4.305,4.268,-0.001,0.000,0.002,68.19,68,0.4778,10393,2886.56,2826.47,1675,1925,0
175655,9.020,9.011,9.000,9.000,9.000,9.000,0.000,68.21,0.6821,4.325,0.000,68.21,68.21,0.00,0,0,-3.41678,68.21,68.21,0.00,0,0,68.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.06,68.13,-0.07,9.011,9.011,4.312,4.292,0.010,0.000,0.001,68.21,68,0.2593,12855,2333.72,2652.86,1685,1941,0
175788,9.006,9.005,9.000,9.000,9.000,9.000,0.000,68.25,0.6825,4.326,0.000,68.25,68.25,0.00,0,0,-3.41563,68.25,68.25,0.00,0,0,68.25,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.25,68.28,-0.03,9.005,9.004,4.331,4.311,0.001,-0.000,0.000,68.25,68,0.0352,10478,2863.14,2870.09,1695,1948,0
175922,8.999,9.000,9.000,9.000,9.000,9.000,0.000,68.31,0.6831,4.327,0.000,68.31,68.31,0.00,0,0,-3.41550,68.31,68.31,0.00,0,0,68.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.34,68.34,-0.00,9.000,8.999,4.336,4.348,-0.002,-0.000,0.000,68.31,68,0.2308,12676,2366.68,2776.96,1705,1963,0
176051,9.019,9.010,9.000,9.000,9.000,9.000,0.000,68.19,0.6819,4.326,0.000,68.19,68.19,0.00,0,0,-3.41506,68.19,68.19,0.00,0,0,68.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.15,68.21,-0.06,9.010,9.010,4.326,4.259,0.010,0.000,0.001,68.19,68,-0.0211,11837,2534.43,2715.21,1716,1978,0
176191,9.008,9.005,9.000,9.000,9.000,9.000,0.000,68.24,0.6824,4.326,0.000,68.24,68.24,0.00,0,0,-3.41484,68.24,68.24,0.00,0,0,68.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.21,68.24,-0.03,9.005,9.004,4.327,4.304,0.003,-0.000,0.000,68.24,68,-0.2057,11076,2708.56,2717.73,1726,1992,0
176320,9.004,9.005,9.000,9.000,9.000,9.000,0.000,68.23,0.6823,4.324,0.000,68.23,68.23,0.00,0,0,-3.41403,68.23,68.23,0.00,0,0,68.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.13,68.16,-0.03,9.005,9.005,4.316,4.326,-0.001,-0.000,0.000,68.23,68,0.3362,11761,2550.80,2720.94,1737,2005,0
176420,8.999,9.004,9.000,9.000,9.000,9.000,0.000,68.23,0.6823,4.323,0.000,68.23,68.23,0.00,0,0,-3.41365,68.23,68.23,0.00,0,0,68.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.13,68.16,-0.02,9.004,9.003,4.315,4.338,-0.005,-0.000,0.000,68.23,68,-0.2607,10930,2744.74,2708.76,1744,2013,0
176549,9.005,9.005,9.000,9.000,9.000,9.000,0.000,68.19,0.6819,4.321,0.000,68.19,68.19,0.00,0,0,-3.41260,68.19,68.19,0.00,0,0,68.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.10,68.13,-0.03,9.005,9.005,4.315,4.325,-0.000,-0.000,0.000,68.19,69,-0.3643,11603,2585.54,2652.47,1755,2025,0
176686,9.020,9.016,9.000,9.000,9.000,9.000,0.000,68.05,0.6805,4.318,0.000,68.05,68.05,0.00,0,0,-3.41152,68.05,68.05,0.00,0,0,68.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.85,67.95,-0.10,9.016,9.017,4.300,4.235,0.004,0.000,0.003,68.05,68,-0.0569,11092,2704.65,2747.19,1765,2041,0
176815,8.992,9.002,9.000,9.000,9.000,9.000,0.000,68.19,0.6819,4.316,0.000,68.19,68.19,0.00,0,0,-3.41071,68.19,68.19,0.00,0,0,68.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.04,68.06,-0.01,9.002,9.002,4.305,4.376,-0.012,-0.000,0.000,68.19,68,0.2904,12135,2472.19,2761.89,1776,2052,0
176951,8.998,9.004,9.000,9.000,9.000,9.000,0.000,68.14,0.6814,4.314,0.000,68.14,68.14,0.00,0,0,-3.40957,68.14,68.14,0.00,0,0,68.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.02,68.04,-0.03,9.004,9.003,4.307,4.356,-0.007,-0.000,0.000,68.14,68,-0.3501,9295,3227.54,2668.51,1786,2065,0
177086,9.014,9.008,9.000,9.000,9.000,9.000,0.000,68.09,0.6809,4.315,0.000,68.09,68.09,0.00,0,0,-3.40916,68.09,68.09,0.00,0,0,68.09,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.07,68.12,-0.05,9.008,9.007,4.321,4.297,0.007,0.000,0.000,68.09,68,0.2427,11348,2643.64,2665.29,1797,2077,0
177219,9.000,9.005,9.000,9.000,9.000,9.000,0.000,68.11,0.6811,4.314,0.000,68.11,68.11,0.00,0,0,-3.40857,68.11,68.11,0.00,0,0,68.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.08,68.11,-0.03,9.005,9.004,4.317,4.327,-0.006,-0.000,0.000,68.11,69,-0.4556,13430,2233.80,2515.93,1808,2091,0
177350,9.014,9.012,9.000,9.000,9.000,9.000,0.000,67.99,0.6799,4.310,0.000,67.99,67.99,0.00,0,0,-3.40634,67.99,67.99,0.00,0,0,67.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.84,67.91,-0.07,9.012,9.012,4.300,4.279,0.002,0.000,0.001,67.99,68,-0.2849,9673,3101.42,2599.10,1818,2110,0
177486,9.010,9.013,9.000,9.000,9.000,9.000,0.000,67.95,0.6795,4.305,0.000,67.95,67.95,0.00,0,0,-3.40478,67.95,67.95,0.00,0,0,67.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.71,67.79,-0.08,9.013,9.014,4.285,4.293,-0.004,0.000,0.002,67.95,68,0.4357,9455,3172.92,2815.61,1828,2124,0
177615,9.009,9.011,9.000,9.000,9.000,9.000,0.000,67.95,0.6795,4.305,0.000,67.95,67.95,0.00,0,0,-3.40402,67.95,67.95,0.00,0,0,67.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.80,67.86,-0.07,9.011,9.011,4.295,4.299,-0.002,0.000,0.001,67.95,68,0.4055,10362,2895.19,2695.84,1839,2134,0
177715,9.004,9.004,9.000,9.000,9.000,9.000,0.000,68.02,0.6802,4.306,0.000,68.02,68.02,0.00,0,0,-3.40340,68.02,68.02,0.00,0,0,68.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.03,68.05,-0.02,9.004,9.003,4.317,4.334,0.000,-0.000,0.000,68.02,68,-0.4640,11955,2509.41,2570.50,1846,2143,0
177847,8.997,9.001,9.000,9.000,9.000,9.000,0.000,68.05,0.6805,4.308,0.000,68.05,68.05,0.00,0,0,-3.40317,68.05,68.05,0.00,0,0,68.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.11,68.12,-0.01,9.001,9.000,4.324,4.350,-0.004,-0.000,0.000,68.05,68,-0.3563,11107,2701.00,2596.85,1857,2156,0
177984,9.030,9.021,9.000,9.000,9.000,9.000,0.000,67.77,0.6777,4.301,0.000,67.77,67.77,0.00,0,0,-3.40048,67.77,67.77,0.00,0,0,67.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.55,67.68,-0.13,9.021,9.023,4.284,4.192,0.010,0.001,0.005,67.77,68,-0.1376,11572,2592.46,2735.59,1867,2171,0
178112,9.026,9.020,9.000,9.000,9.000,9.000,0.000,67.76,0.6776,4.297,0.000,67.76,67.76,0.00,0,0,-3.39902,67.76,67.76,0.00,0,0,67.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.48,67.60,-0.12,9.020,9.022,4.274,4.223,0.006,0.001,0.004,67.76,67,0.2766,9841,3048.47,2836.81,1877,2183,0
178247,8.998,9.003,9.000,9.000,9.000,9.000,0.000,67.89,0.6789,4.295,0.000,67.89,67.89,0.00,0,0,-3.39628,67.89,67.89,0.00,0,0,67.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.85,67.87,-0.02,9.003,9.002,4.302,4.353,-0.006,-0.000,0.000,67.89,68,-0.2900,12504,2399.23,2982.16,1888,2196,0
178379,8.995,8.997,9.000,9.000,9.000,9.000,0.000,67.95,0.6795,4.297,0.000,67.95,67.95,0.00,0,0,-3.39604,67.95,67.95,0.00,0,0,67.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.03,68.01,0.02,8.997,8.996,4.317,4.390,-0.003,-0.000,0.000,67.95,68,0.3758,9441,3177.63,2964.54,1898,2204,0
178513,9.017,9.013,9.000,9.000,9.000,9.000,0.000,67.76,0.6776,4.296,0.000,67.76,67.76,0.00,0,0,-3.39529,67.76,67.76,0.00,0,0,67.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.74,67.82,-0.08,9.013,9.013,4.304,4.239,0.004,0.000,0.001,67.76,68,-0.1738,10544,2845.22,2852.82,1909,2216,0
178642,8.996,9.005,9.000,9.000,9.000,9.000,0.000,67.83,0.6783,4.295,0.000,67.83,67.83,0.00,0,0,-3.39462,67.83,67.83,0.00,0,0,67.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.80,67.83,-0.03,9.005,9.005,4.300,4.316,-0.010,0.000,0.000,67.83,68,0.2644,10355,2897.15,2866.33,1919,2232,0
178743,9.017,9.011,9.000,9.000,9.000,9.000,0.000,67.74,0.6774,4.295,0.000,67.74,67.74,0.00,0,0,-3.39338,67.74,67.74,0.00,0,0,67.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.71,67.77,-0.07,9.011,9.011,4.299,4.243,0.007,0.000,0.001,67.74,68,-0.1693,9731,3082.93,3044.59,1926,2237,0
178875,9.004,9.009,9.000,9.000,9.000,9.000,0.000,67.74,0.6774,4.292,0.000,67.74,67.74,0.00,0,0,-3.39219,67.74,67.74,0.00,0,0,67.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.60,67.65,-0.06,9.009,9.010,4.283,4.285,-0.006,0.000,0.001,67.74,68,-0.0742,12245,2449.98,2746.57,1937,2250,0
179012,9.017,9.013,9.000,9.000,9.000,9.000,0.000,67.67,0.6767,4.289,0.000,67.67,67.67,0.00,0,0,-3.39100,67.67,67.67,0.00,0,0,67.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.47,67.56,-0.08,9.014,9.015,4.274,4.254,0.004,0.000,0.002,67.67,68,-0.0471,13012,2305.56,2519.91,1946,2259,0
179140,9.017,9.006,9.000,9.000,9.000,9.000,0.000,67.75,0.6775,4.291,0.000,67.75,67.75,0.00,0,0,-3.39096,67.75,67.75,0.00,0,0,67.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.74,67.77,-0.04,9.006,9.006,4.299,4.294,0.012,0.000,0.000,67.75,67,0.4000,12739,2354.97,2591.39,1957,2273,0
179240,9.000,9.000,9.000,9.000,9.000,9.000,0.000,67.81,0.6781,4.293,0.000,67.81,67.81,0.00,0,0,-3.39080,67.81,67.81,0.00,0,0,67.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.89,67.89,-0.00,9.000,9.000,4.310,4.330,-0.000,0.000,0.000,67.81,68,-0.3940,12525,2395.21,2548.74,1967,2284,0
179340,9.017,9.012,9.000,9.000,9.000,9.000,0.000,67.66,0.6766,4.296,0.000,67.66,67.66,0.00,0,0,-3.38975,67.66,67.66,0.00,0,0,67.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.54,67.61,-0.07,9.012,9.013,4.283,4.201,0.006,0.001,0.002,67.66,68,-0.1296,13354,2246.52,2365.47,1971,2290,0
179473,9.023,9.021,9.000,9.000,9.000,9.000,0.000,67.52,0.6752,4.291,0.000,67.52,67.52,0.00,0,0,-3.38835,67.52,67.52,0.00,0,0,67.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.20,67.33,-0.13,9.022,9.024,4.254,4.149,0.002,0.001,0.006,67.52,68,-0.3280,10462,2867.52,2453.87,1981,2305,0
179606,8.992,9.000,9.000,9.000,9.000,9.000,0.000,67.75,0.6775,4.289,0.000,67.75,67.75,0.00,0,0,-3.38770,67.75,67.75,0.00,0,0,67.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.55,67.55,-0.00,9.001,9.001,4.267,4.358,-0.009,-0.000,0.000,67.75,68,-0.3074,10899,2752.55,2612.16,1992,2314,0
179741,8.996,8.999,9.000,9.000,9.000,9.000,0.000,67.77,0.6777,4.290,0.000,67.77,67.77,0.00,0,0,-3.38757,67.77,67.77,0.00,0,0,67.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.71,67.70,0.01,8.999,8.998,4.287,4.354,-0.003,-0.000,0.000,67.77,68,-0.1019,13277,2259.55,2392.88,2002,2326,0
179875,9.013,9.012,9.000,9.000,9.000,9.000,0.000,67.60,0.6760,4.290,0.000,67.60,67.60,0.00,0,0,-3.38663,67.60,67.60,0.00,0,0,67.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.51,67.58,-0.07,9.012,9.012,4.283,4.216,0.002,0.000,0.001,67.60,68,-0.0028,10351,2898.27,2956.79,2012,2336,0
180008,9.008,9.013,9.000,9.000,9.000,9.000,0.000,67.56,0.6756,4.286,0.000,67.56,67.56,0.00,0,0,-3.38553,67.56,67.56,0.00,0,0,67.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.36,67.43,-0.08,9.013,9.014,4.265,4.230,-0.005,0.000,0.002,67.56,68,-0.2689,11015,2723.56,2702.23,2022,2348,0
180137,9.003,9.012,9.000,9.000,9.000,9.000,0.000,67.53,0.6753,4.280,0.000,67.53,67.53,0.00,0,0,-3.38382,67.53,67.53,0.00,0,0,67.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.21,67.28,-0.08,9.013,9.013,4.246,4.271,-0.011,0.000,0.003,67.53,67,0.1323,9522,3150.60,2763.49,2032,2359,0
180276,9.013,9.006,9.000,9.000,9.000,9.000,0.000,67.60,0.6760,4.281,0.000,67.60,67.60,0.00,0,0,-3.38345,67.60,67.60,0.00,0,0,67.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.47,67.50,-0.04,9.006,9.005,4.272,4.305,0.007,-0.000,0.000,67.60,68,0.0076,9354,3207.18,3001.14,2042,2371,0
180407,9.004,9.004,9.000,9.000,9.000,9.000,0.000,67.60,0.6760,4.281,0.000,67.60,67.60,0.00,0,0,-3.38263,67.60,67.60,0.00,0,0,67.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.58,67.60,-0.02,9.004,9.002,4.286,4.304,0.000,-0.000,0.000,67.60,68,-0.0184,11718,2560.16,2664.80,2053,2390,0
180543,9.007,9.007,9.000,9.000,9.000,9.000,0.000,67.55,0.6755,4.280,0.000,67.55,67.55,0.00,0,0,-3.38172,67.55,67.55,0.00,0,0,67.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.51,67.55,-0.04,9.007,9.006,4.283,4.273,0.000,-0.000,0.000,67.55,68,-0.1538,11340,2645.50,2644.45,2064,2399,0
