ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_rpm_count_window,tach_rpm_pub,tach_quality_ok,tach_rpm_source,tach_pulse_count,tach_glitch_rejects,tach_timeout
63945,7.548,7.053,9.000,9.000,9.000,9.000,0.000,71.62,0.7162,3.516,4.257,71.62,71.62,0.00,0,0,-1.09216,71.62,71.62,0.00,0,0,71.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,89.39,84.39,5.00,7.081,7.215,5.755,1.317,0.547,0.023,30.750,71.62,72,-0.1991,6746,4447.08,3718.75,3877.35,3877.35,0,2,861,14889,0
64082,11.001,10.050,9.000,9.000,9.000,9.000,0.000,48.67,0.0000,3.413,4.247,0.00,48.67,-48.67,0,1,-1.12001,-11.59,0.00,-11.59,0,1,-11.59,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,54.93,59.93,-5.00,10.100,10.348,4.069,0.000,0.984,0.080,13.143,48.67,49,-0.2470,7120,4213.48,3608.84,3480.65,3480.65,0,2,875,15384,0
64215,9.811,10.083,9.000,9.000,9.000,9.000,0.000,25.72,0.0000,2.975,4.163,0.00,25.72,-25.72,0,1,-1.12001,-13.09,0.00,-13.09,0,1,-13.09,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,32.59,37.59,-5.00,10.110,10.245,2.876,0.000,-0.344,0.055,11.999,25.72,26,-0.1450,8112,3698.22,3470.59,3215.60,3215.60,0,2,889,15738,0
64352,6.318,7.166,9.000,9.000,9.000,9.000,0.000,29.47,0.6947,2.621,4.065,69.47,29.47,40.01,1,0,-1.12001,69.47,69.47,0.00,0,0,69.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.39,45.39,5.00,7.083,6.680,3.581,8.244,-0.884,-0.077,43.067,29.47,29,0.1571,7123,4211.71,3346.15,3215.60,3215.60,0,2,904,15906,0
64484,4.613,4.989,9.000,9.000,9.000,9.000,0.000,46.57,1.0000,2.745,4.056,100.00,46.57,53.43,1,0,-1.12001,107.39,100.00,7.39,1,0,107.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,73.94,68.94,5.00,4.919,4.583,5.316,9.837,-0.340,-0.080,156.467,46.57,47,-0.2409,6472,4635.35,3395.67,3530.12,3530.12,0,2,919,16083,0
64584,4.893,4.856,9.000,9.000,9.000,9.000,0.000,57.97,1.0000,3.017,4.110,100.00,57.97,42.03,1,0,-1.12001,109.05,100.00,9.05,1,0,109.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,81.88,76.88,5.00,4.790,4.468,6.272,9.934,0.111,-0.071,162.714,57.97,58,-0.0062,9353,3207.53,3444.07,3530.12,3530.12,0,2,929,16197,0
64717,7.234,6.641,9.000,9.000,9.000,9.000,0.000,75.07,0.8080,3.500,4.205,80.80,75.07,5.73,1,0,-1.12001,80.80,80.80,0.00,0,0,80.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,91.29,86.29,5.00,6.662,6.765,6.274,2.467,0.669,0.021,44.518,75.07,75,0.0959,6564,4570.38,3518.51,3620.24,3620.24,0,2,945,16391,0
64854,11.115,9.949,9.000,9.000,9.000,9.000,0.000,52.12,0.0000,3.466,4.231,0.00,52.12,-52.12,0,1,-1.16705,-6.04,0.00,-6.04,0,1,-6.04,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,59.81,64.81,-5.00,9.997,10.235,4.435,0.000,1.218,0.080,11.282,52.12,52,0.3979,7385,4062.29,3568.15,3620.24,3620.24,0,2,960,16907,0
64989,10.129,10.353,9.000,9.000,9.000,9.000,0.000,29.17,0.0000,3.043,4.168,0.00,29.17,-29.17,0,1,-1.16705,-24.40,0.00,-24.40,0,1,-24.40,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,36.60,41.60,-5.00,10.381,10.516,3.136,0.000,-0.288,0.058,17.857,29.17,29,-0.1500,6263,4790.04,3401.42,3226.49,3226.49,0,2,975,17316,0
65128,6.749,7.752,9.000,9.000,9.000,9.000,0.000,32.30,0.5563,2.694,4.074,55.63,32.30,23.32,1,0,-1.17140,55.63,55.63,0.00,0,0,55.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.63,43.63,5.00,7.687,7.367,3.174,7.815,-1.077,-0.062,21.635,32.30,32,0.2742,6709,4471.61,3565.08,4487.18,4471.61,1,1,992,17506,0
65265,5.042,5.417,9.000,9.000,9.000,9.000,0.000,49.40,1.0000,2.825,4.050,100.00,49.40,50.60,1,0,-1.17140,102.26,100.00,2.26,1,0,102.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,72.39,67.39,5.00,5.349,5.020,4.935,9.524,-0.341,-0.080,125.485,49.40,49,0.3844,7136,4204.04,4038.74,4487.18,4487.18,0,2,1006,17666,0
65402,6.309,5.841,9.000,9.000,9.000,9.000,0.000,66.50,0.9587,3.251,4.113,95.87,66.50,29.37,1,0,-1.17140,95.87,95.87,0.00,0,0,95.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,86.58,81.58,5.00,5.801,5.612,6.262,9.214,0.575,-0.042,92.908,66.50,67,-0.2053,8184,3665.69,3857.31,3443.47,3443.47,0,2,1022,17844,0
65534,8.762,8.130,9.000,9.000,9.000,9.000,0.000,56.90,0.4624,3.462,4.161,46.24,56.90,-10.67,0,1,-1.24443,46.24,46.24,0.00,0,0,46.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,76.07,71.15,4.92,8.186,8.456,4.890,0.000,0.661,0.062,7.814,56.90,56,0.4549,6389,4695.57,3655.36,3443.47,3443.47,0,2,1039,18056,0
65671,10.025,9.954,9.000,9.000,9.000,9.000,0.000,33.95,0.0000,3.142,4.134,0.00,33.95,-33.95,0,1,-1.24443,-4.42,0.00,-4.42,0,1,-4.42,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,41.85,46.85,-5.00,10.002,10.238,3.457,0.000,0.028,0.078,11.388,33.95,34,0.2651,7376,4067.25,3584.47,3510.09,3510.09,0,2,1054,18487,0
65803,7.649,8.226,9.000,9.000,9.000,9.000,0.000,33.68,0.4346,2.795,4.060,43.46,33.68,9.78,1,0,-1.24859,43.46,43.46,0.00,0,0,43.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.17,41.42,4.75,8.215,8.160,2.809,3.347,-0.642,-0.010,7.246,33.68,33,0.2207,7745,3873.47,3628.22,4057.02,3873.47,1,1,1069,18693,0
65904,5.583,6.350,9.000,9.000,9.000,9.000,0.000,45.08,0.8819,2.812,4.025,88.19,45.08,43.11,1,0,-1.24859,88.19,88.19,0.00,0,0,88.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,62.34,57.34,5.00,6.279,5.932,3.994,8.841,-0.792,-0.080,72.788,45.08,45,-0.3271,9144,3280.84,3782.59,4057.02,4057.02,0,2,1078,18802,0
66036,5.855,5.797,9.000,9.000,9.000,9.000,0.000,62.18,0.9757,3.141,4.036,97.57,62.18,35.39,1,0,-1.24859,97.57,97.57,0.00,0,0,97.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,84.20,79.20,5.00,5.741,5.471,5.532,9.246,0.129,-0.071,99.915,62.18,62,0.1012,6706,4473.61,3848.98,3719.35,3719.35,0,2,1094,18962,0
66174,8.697,7.779,9.000,9.000,9.000,9.000,0.000,65.93,0.5678,3.494,4.066,56.78,65.93,-9.14,0,1,-1.28522,56.78,56.78,0.00,0,0,56.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,84.33,79.33,5.00,7.808,7.946,5.284,0.000,1.021,0.029,13.860,65.93,65,0.4795,7197,4168.40,3785.72,3719.35,3719.35,0,2,1109,19157,0
66306,10.971,10.392,9.000,9.000,9.000,9.000,0.000,42.98,0.0000,3.283,4.038,0.00,42.98,-42.98,0,1,-1.29496,-22.94,0.00,-22.94,0,1,-22.94,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,49.09,54.09,-5.00,10.442,10.684,3.736,0.000,0.585,0.080,20.830,42.98,43,0.3578,8888,3375.34,3635.00,3409.79,3375.34,1,1,1125,19769,0
66407,9.903,10.127,9.000,9.000,9.000,9.000,0.000,27.68,0.0000,2.989,3.983,0.00,27.68,-27.68,0,1,-1.29496,-10.74,0.00,-10.74,0,1,-10.74,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,34.39,39.39,-5.00,10.156,10.300,2.965,0.000,-0.290,0.057,12.987,27.68,27,0.3600,8195,3660.77,3553.92,3409.79,3409.79,0,2,1134,19973,0
66541,6.492,7.297,9.000,9.000,9.000,9.000,0.000,31.43,0.6910,2.656,3.896,69.10,31.43,37.67,1,0,-1.29496,69.10,69.10,0.00,0,0,69.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.62,46.62,5.00,7.221,6.847,3.599,8.148,-0.842,-0.071,37.468,31.43,32,-0.4618,6726,4460.30,3460.54,3391.38,3391.38,0,2,1149,20156,0
66679,4.874,5.218,9.000,9.000,9.000,9.000,0.000,48.53,1.0000,2.794,3.892,100.00,48.53,51.47,1,0,-1.29496,106.52,100.00,6.52,1,0,106.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,74.77,69.77,5.00,5.149,4.812,5.286,9.669,-0.304,-0.080,140.447,48.53,49,0.0165,7297,4111.28,3426.79,3391.38,3391.38,0,2,1165,20332,0
66811,6.023,5.707,9.000,9.000,9.000,9.000,0.000,65.63,0.9956,3.220,3.972,99.56,65.63,33.93,1,0,-1.29496,99.56,99.56,0.00,0,0,99.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,86.09,81.09,5.00,5.665,5.463,6.531,9.311,0.404,-0.039,100.935,65.63,66,-0.2052,6681,4490.35,3284.53,3135.27,3135.27,0,2,1181,20496,0
66911,7.820,7.201,9.000,9.000,9.000,9.000,0.000,72.18,0.7218,3.489,4.021,72.18,72.18,0.00,0,0,-1.34894,72.18,72.18,0.00,0,0,72.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,89.70,84.70,5.00,7.237,7.411,5.695,0.000,0.684,0.032,25.596,72.18,72,0.2962,7030,4267.43,3230.80,3135.27,3135.27,0,2,1192,20615,0
67043,11.282,10.297,9.000,9.000,9.000,9.000,0.000,49.23,0.0000,3.383,4.032,0.00,49.23,-49.23,0,1,-1.37076,-16.53,0.00,-16.53,0,1,-16.53,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,54.89,59.89,-5.00,10.347,10.590,4.027,0.000,1.023,0.080,18.429,49.23,49,-0.0776,7090,4231.31,3930.69,4665.00,4665.00,0,2,1208,21114,0
67181,9.927,10.262,9.000,9.000,9.000,9.000,0.000,26.28,0.0000,2.945,3.964,0.00,26.28,-26.28,0,1,-1.37076,-14.95,0.00,-14.95,0,1,-14.95,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,32.65,37.65,-5.00,10.279,10.364,2.847,0.000,-0.405,0.045,14.703,26.28,27,-0.3015,6632,4523.52,4084.21,3640.88,3640.88,0,2,1223,21564,0
67315,6.393,7.401,9.000,9.000,9.000,9.000,0.000,30.71,0.6764,2.607,3.879,67.64,30.71,36.93,1,0,-1.36015,67.64,67.64,0.00,0,0,67.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.25,44.25,5.00,7.317,6.906,3.357,8.072,-1.062,-0.080,34.437,30.71,31,-0.2756,6685,4487.66,3867.87,3640.88,3640.88,0,2,1239,21771,0
67416,4.850,5.639,9.000,9.000,9.000,9.000,0.000,42.11,1.0000,2.649,3.862,100.00,42.11,57.89,1,0,-1.36015,101.42,100.00,1.42,1,0,101.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.11,60.11,5.00,5.566,5.212,4.534,9.361,-0.788,-0.080,113.419,42.11,42,0.2416,8028,3736.92,3736.06,3390.44,3390.44,0,2,1249,21873,0
67549,5.264,5.133,9.000,9.000,9.000,9.000,0.000,59.21,1.0000,3.017,3.931,100.00,59.21,40.79,1,0,-1.36015,108.44,100.00,8.44,1,0,108.44,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,82.56,77.56,5.00,5.073,4.787,6.066,9.732,0.211,-0.067,141.532,59.21,59,-0.2325,9619,3118.83,3567.40,3390.44,3390.44,0,2,1263,22052,0
67686,7.444,6.862,9.000,9.000,9.000,9.000,0.000,76.31,0.7977,3.501,4.031,79.77,76.31,3.47,1,0,-1.36015,79.77,79.77,0.00,0,0,79.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,91.97,86.97,5.00,6.886,7.005,6.102,2.434,0.653,0.022,36.232,76.31,77,-0.4066,6603,4543.39,3522.76,3506.31,3506.31,0,2,1278,22205,0
67818,11.436,10.329,9.000,9.000,9.000,9.000,0.000,53.36,0.0000,3.452,4.062,0.00,53.36,-53.36,0,1,-1.38828,-17.55,0.00,-17.55,0,1,-17.55,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,59.51,64.51,-5.00,10.377,10.612,4.314,0.000,1.157,0.080,19.093,53.36,54,-0.3808,10650,2816.90,3514.73,3506.31,3506.31,0,2,1292,22852,0
67960,10.536,10.738,9.000,9.000,9.000,9.000,0.000,30.41,0.0000,3.028,4.005,0.00,30.41,-30.41,0,1,-1.38828,-37.46,0.00,-37.46,0,1,-37.46,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,36.58,41.58,-5.00,10.767,10.913,3.050,0.000,-0.265,0.059,28.108,30.41,31,-0.2049,7180,4178.27,3313.76,3102.90,3102.90,0,2,1308,23390,0
68093,6.959,8.021,9.000,9.000,9.000,9.000,0.000,29.21,0.5176,2.646,3.918,51.76,29.21,22.55,1,0,-1.38260,51.76,51.76,0.00,0,0,51.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,45.95,40.95,5.00,7.951,7.604,3.054,7.618,-1.137,-0.065,16.327,29.21,29,0.2648,8472,3541.08,3282.08,3561.66,3541.08,1,1,1323,23601,0
68193,5.294,6.137,9.000,9.000,9.000,9.000,0.000,40.61,0.9379,2.644,3.891,93.79,40.61,53.18,1,0,-1.38260,93.79,93.79,0.00,0,0,93.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,61.68,56.68,5.00,6.062,5.695,4.214,8.997,-0.846,-0.080,85.774,40.61,41,-0.2242,6605,4542.01,3382.73,3561.66,3561.66,0,2,1334,23733,0
68326,5.107,5.178,9.000,9.000,9.000,9.000,0.000,57.71,1.0000,2.972,3.942,100.00,57.71,42.29,1,0,-1.38260,108.13,100.00,8.13,1,0,108.13,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,81.74,76.74,5.00,5.112,4.797,5.795,9.699,-0.011,-0.077,140.588,57.71,58,-0.2076,6477,4631.77,3551.15,3967.19,3967.19,0,2,1350,23893,0
68467,7.460,6.858,9.000,9.000,9.000,9.000,0.000,74.81,0.8019,3.440,4.036,80.19,74.81,5.38,1,0,-1.38260,80.19,80.19,0.00,0,0,80.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,91.14,86.14,5.00,6.869,6.921,6.222,3.982,0.686,0.012,38.425,74.81,75,0.1090,8124,3692.76,3750.18,3967.19,3967.19,0,2,1365,24091,0
68599,11.234,10.108,9.000,9.000,9.000,9.000,0.000,51.86,0.0000,3.400,4.069,0.00,51.86,-51.86,0,1,-1.41692,-6.94,0.00,-6.94,0,1,-6.94,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,59.37,64.37,-5.00,10.156,10.389,4.399,0.000,1.176,0.080,14.305,51.86,52,-0.3744,8920,3363.23,3645.50,3244.65,3363.23,1,1,1379,24616,0
68700,10.671,10.685,9.000,9.000,9.000,9.000,0.000,36.56,0.0000,3.140,4.043,0.00,36.56,-36.56,0,1,-1.41692,-33.98,0.00,-33.98,0,1,-33.98,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,43.56,48.56,-5.00,10.726,10.929,3.491,0.000,-0.062,0.074,28.104,36.56,36,0.3866,9613,3120.77,3476.42,3244.65,3120.77,1,1,1388,24855,0
68834,8.243,8.860,9.000,9.000,9.000,9.000,0.000,26.96,0.3129,2.715,3.966,31.29,26.96,4.33,1,0,-1.41692,31.29,31.29,0.00,0,0,31.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,37.77,36.75,1.02,8.832,8.690,2.690,2.036,-0.669,-0.016,1.953,26.96,27,-0.4968,6764,4435.25,3279.64,3012.21,3012.21,0,2,1404,25103,0
68975,5.270,5.945,9.000,9.000,9.000,9.000,0.000,44.06,0.9742,2.703,3.925,97.42,44.06,53.37,1,0,-1.41692,97.42,97.42,0.00,0,0,97.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.17,60.17,5.00,5.873,5.520,4.410,9.137,-0.665,-0.080,95.190,44.06,44,-0.4302,6477,4631.77,3149.13,3012.21,3012.21,0,2,1420,25259,0
69106,5.511,5.447,9.000,9.000,9.000,9.000,0.000,61.16,1.0000,3.068,3.978,100.00,61.16,38.84,1,0,-1.41692,104.90,100.00,4.90,1,0,104.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,83.64,78.64,5.00,5.387,5.096,5.903,9.501,0.136,-0.070,121.385,61.16,61,-0.0637,6315,4750.59,3373.45,3608.81,3608.81,0,2,1435,25405,0
69244,8.238,7.528,9.000,9.000,9.000,9.000,0.000,66.14,0.6614,3.450,4.053,66.14,66.14,0.00,0,0,-1.46109,66.14,66.14,0.00,0,0,66.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,86.13,81.13,5.00,7.562,7.726,5.492,0.000,0.782,0.034,19.086,66.14,66,0.4832,6628,4526.25,3671.79,4734.06,4526.25,1,1,1451,25620,0
69371,10.812,10.261,9.000,9.000,9.000,9.000,0.000,43.19,0.0000,3.256,4.057,0.00,43.19,-43.19,0,1,-1.46966,-12.38,0.00,-12.38,0,1,-12.38,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,50.40,55.40,-5.00,10.309,10.547,3.883,0.000,0.554,0.080,17.693,43.19,43,-0.0092,6810,4405.29,4167.63,4734.06,4734.06,0,2,1466,25963,0
69509,8.871,9.535,9.000,9.000,9.000,9.000,0.000,20.24,0.1745,2.800,3.990,17.45,20.24,-2.79,0,1,-1.46966,17.45,17.45,0.00,0,0,17.45,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,30.25,33.50,-3.25,9.539,9.554,2.745,0.000,-0.766,0.028,3.606,20.24,21,-0.3516,7494,4003.20,3943.42,3343.44,3343.44,0,2,1481,26199,0
69640,5.974,6.634,9.000,9.000,9.000,9.000,0.000,37.34,0.8596,2.632,3.931,85.96,37.34,48.62,1,0,-1.46966,85.96,85.96,0.00,0,0,85.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,59.52,54.52,5.00,6.553,6.155,4.170,8.633,-0.653,-0.080,64.235,37.34,38,-0.4440,6291,4768.72,3650.63,3343.44,3343.44,0,2,1495,26394,0
69778,5.060,5.180,9.000,9.000,9.000,9.000,0.000,54.44,1.0000,2.896,3.960,100.00,54.44,45.56,1,0,-1.46966,109.16,100.00,9.16,1,0,109.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,79.94,74.94,5.00,5.111,4.774,5.742,9.697,-0.062,-0.079,142.435,54.44,55,-0.2363,6815,4402.05,3259.39,2848.90,2848.90,0,2,1511,26556,0
69911,6.719,6.289,9.000,9.000,9.000,9.000,0.000,71.54,0.9234,3.359,4.043,92.34,71.54,20.80,1,0,-1.46966,92.34,92.34,0.00,0,0,92.34,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,89.34,84.34,5.00,6.270,6.174,6.634,7.834,0.513,-0.014,66.112,71.54,71,0.2713,6615,4535.15,3351.48,4310.92,4310.92,0,2,1527,26740,0
70012,8.717,8.006,9.000,9.000,9.000,9.000,0.000,66.65,0.5510,3.540,4.080,55.10,66.65,-11.55,0,1,-1.55271,55.10,55.10,0.00,0,0,55.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,84.77,79.77,5.00,8.066,8.356,5.291,0.000,0.751,0.062,8.555,66.65,66,0.2151,6389,4695.57,3691.87,4310.92,4310.92,0,2,1537,26902,0
70143,11.581,11.037,9.000,9.000,9.000,9.000,0.000,43.70,0.0000,3.280,4.063,0.00,43.70,-43.70,0,1,-1.55271,-48.33,0.00,-48.33,0,1,-48.33,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,49.52,54.52,-5.00,11.082,11.307,3.740,0.000,0.551,0.080,39.998,43.70,43,0.2560,10075,2977.67,3774.21,3212.14,3212.14,0,2,1552,27201,0
70282,9.738,10.215,9.000,9.000,9.000,9.000,0.000,20.75,0.0000,2.803,3.975,0.00,20.75,-20.75,0,1,-1.55271,-8.27,0.00,-8.27,0,1,-8.27,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,27.96,32.96,-5.00,10.216,10.220,2.644,0.000,-0.551,0.029,12.505,20.75,20,0.4468,7740,3875.97,3499.92,3212.14,3212.14,0,2,1567,27395,0
70414,5.986,6.894,9.000,9.000,9.000,9.000,0.000,37.85,0.8188,2.619,3.892,81.88,37.85,44.03,1,0,-1.54778,81.88,81.88,0.00,0,0,81.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.06,51.06,5.00,6.815,6.432,3.711,8.443,-0.920,-0.080,51.184,37.85,38,-0.1124,7435,4034.97,3379.52,3267.79,3267.79,0,2,1583,27583,0
70515,5.066,5.496,9.000,9.000,9.000,9.000,0.000,49.25,1.0000,2.758,3.891,100.00,49.25,50.75,1,0,-1.54778,105.86,100.00,5.86,1,0,105.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.74,66.74,5.00,5.429,5.098,4.865,9.466,-0.402,-0.080,120.405,49.25,50,-0.3185,6769,4431.97,3339.30,3267.79,3267.79,0,2,1593,27713,0
70651,6.314,5.993,9.000,9.000,9.000,9.000,0.000,66.35,0.9840,3.181,3.961,98.40,66.35,32.05,1,0,-1.54778,98.40,98.40,0.00,0,0,98.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,86.49,81.49,5.00,5.956,5.778,6.172,9.102,0.404,-0.039,84.566,66.35,67,-0.3777,7027,4269.25,3351.00,3397.22,3397.22,0,2,1609,27899,0
70788,8.997,8.290,9.000,9.000,9.000,9.000,0.000,60.94,0.4805,3.437,4.020,48.05,60.94,-12.89,0,1,-1.61366,48.05,48.05,0.00,0,0,48.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,77.30,73.36,3.94,8.348,8.629,4.889,0.000,0.742,0.064,5.105,60.94,61,0.2031,6889,4354.77,3373.56,3397.22,3397.22,0,2,1624,28160,0
70920,10.891,10.598,9.000,9.000,9.000,9.000,0.000,37.99,0.0000,3.146,4.003,0.00,37.99,-37.99,0,1,-1.61366,-24.28,0.00,-24.28,0,1,-24.28,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,44.06,49.06,-5.00,10.647,10.889,3.456,0.000,0.273,0.080,26.393,37.99,38,0.1290,6688,4485.65,3301.15,3255.45,3255.45,0,2,1639,28525,0
71022,9.323,9.753,9.000,9.000,9.000,9.000,0.000,22.69,0.1238,2.841,3.957,12.38,22.69,-10.31,0,1,-1.61366,12.38,12.38,0.00,0,0,12.38,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,30.25,34.84,-4.59,9.760,9.792,2.743,0.000,-0.503,0.032,5.550,22.69,23,0.1629,8873,3381.04,3309.81,3255.45,3381.04,1,1,1649,28688,0
71157,5.835,6.663,9.000,9.000,9.000,9.000,0.000,39.79,0.8747,2.691,3.897,87.47,39.79,47.68,1,0,-1.61366,87.47,87.47,0.00,0,0,87.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.40,53.40,5.00,6.586,6.211,3.867,8.612,-0.843,-0.080,60.439,39.79,39,0.4388,7867,3813.40,3318.99,3328.62,3328.62,0,2,1664,28868,0
71295,5.399,5.509,9.000,9.000,9.000,9.000,0.000,56.89,1.0000,2.964,3.921,100.00,56.89,43.11,1,0,-1.61366,106.51,100.00,6.51,1,0,106.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,80.82,75.82,5.00,5.445,5.130,5.464,9.456,-0.053,-0.079,119.644,56.89,57,0.0146,8031,3735.52,3405.07,3810.53,3735.52,1,1,1678,29036,0
71427,7.621,7.053,9.000,9.000,9.000,9.000,0.000,73.99,0.7951,3.399,3.987,79.51,73.99,5.51,1,0,-1.61366,79.51,79.51,0.00,0,0,79.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,90.70,85.70,5.00,7.059,7.090,5.960,4.010,0.652,0.005,32.879,73.99,74,-0.1095,7137,4203.45,3602.94,3810.53,3810.53,0,2,1693,29204,0
71529,9.958,8.856,9.000,9.000,9.000,9.000,0.000,58.71,0.3610,3.452,4.010,36.10,58.71,-22.62,0,1,-1.65866,36.10,36.10,0.00,0,0,36.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.32,70.84,0.48,8.920,9.233,4.730,0.000,1.180,0.080,2.122,58.71,59,-0.0317,9834,3050.64,3584.58,3345.10,3345.10,0,2,1704,29491,0
71664,10.887,10.818,9.000,9.000,9.000,9.000,0.000,35.76,0.0000,3.105,3.974,0.00,35.76,-35.76,0,1,-1.65866,-33.83,0.00,-33.83,0,1,-33.83,0.00,0.00,0.00,0.00,0.000,1.000,0.00,0,255.00,1,41.92,46.92,-5.00,10.864,11.091,3.344,0.000,0.029,0.078,32.709,35.76,36,0.2101,10566,2839.30,3467.71,3345.10,3345.10,0,2,1715,30039,0
71803,8.206,8.965,9.000,9.000,9.000,9.000,0.000,26.16,0.3389,2.668,3.886,33.89,26.16,7.73,1,0,-1.65866,33.89,33.89,0.00,0,0,33.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,36.28,35.89,0.39,8.935,8.787,2.638,2.504,-0.830,-0.017,1.450,26.16,26,-0.0482,7382,4063.94,3174.93,2698.03,2698.03,0,2,1730,30286,0
71934,5.226,6.021,9.000,9.000,9.000,9.000,0.000,43.26,0.9943,2.649,3.837,99.43,43.26,56.16,1,0,-1.65866,99.43,99.43,0.00,0,0,99.43,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.23,59.23,5.00,5.948,5.591,4.348,9.082,-0.795,-0.080,91.283,43.26,44,-0.3564,6943,4320.90,2942.20,2698.03,2698.03,0,2,1745,30431,0
