ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_rpm_count_window,tach_rpm_pub,tach_quality_ok,tach_rpm_source,tach_pulse_count,tach_glitch_rejects,tach_timeout
34769,8.844,8.841,9.000,9.000,9.000,9.000,0.000,67.37,0.6737,4.385,0.000,67.37,67.37,0.00,0,0,-3.27757,67.37,67.37,0.00,0,0,67.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.57,66.63,0.94,8.845,8.863,4.166,4.269,-0.001,-0.001,0.166,67.37,68,-0.4281,7737,3877.47,4771.32,4037.33,3877.47,1,1,864,18841,0
34906,8.860,8.860,9.000,9.000,9.000,9.000,0.000,67.41,0.6741,4.386,0.000,67.41,67.41,0.00,0,0,-3.29059,67.41,67.41,0.00,0,0,67.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.52,66.70,0.82,8.864,8.883,4.174,4.190,-0.005,-0.001,0.124,67.41,68,-0.2792,7310,4103.97,4426.02,4037.33,4103.97,1,1,878,19174,0
35042,8.898,8.890,9.000,9.000,9.000,9.000,0.000,67.36,0.6736,4.381,0.000,67.36,67.36,0.00,0,0,-3.30497,67.36,67.36,0.00,0,0,67.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.16,66.52,0.64,8.894,8.913,4.152,4.093,0.005,-0.000,0.071,67.36,67,0.1932,6958,4311.58,4138.65,3939.28,3939.28,0,2,895,19569,0
35174,8.873,8.872,9.000,9.000,9.000,9.000,0.000,67.79,0.6779,4.384,0.000,67.79,67.79,0.00,0,0,-3.31644,67.79,67.79,0.00,0,0,67.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.86,67.10,0.76,8.875,8.890,4.201,4.340,-0.002,-0.001,0.107,67.79,67,0.3074,10302,2912.06,4355.45,5461.67,5461.67,0,2,909,19925,0
35274,8.902,8.886,9.000,9.000,9.000,9.000,0.000,67.77,0.6777,4.387,0.000,67.77,67.77,0.00,0,0,-3.32379,67.77,67.77,0.00,0,0,67.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.92,67.24,0.67,8.889,8.903,4.222,4.236,0.014,-0.001,0.083,67.77,68,-0.0242,10431,2876.04,4753.69,5461.67,5461.67,0,2,919,20155,0
35409,8.913,8.911,9.000,9.000,9.000,9.000,0.000,67.72,0.6772,4.382,0.000,67.72,67.72,0.00,0,0,-3.33530,67.72,67.72,0.00,0,0,67.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.56,67.04,0.52,8.914,8.929,4.198,4.153,-0.001,-0.000,0.047,67.72,68,-0.1468,7229,4149.95,4699.46,4275.74,4149.95,1,1,933,20607,0
35510,8.919,8.913,9.000,9.000,9.000,9.000,0.000,67.80,0.6780,4.380,0.000,67.80,67.80,0.00,0,0,-3.34068,67.80,67.80,0.00,0,0,67.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.61,67.10,0.51,8.916,8.930,4.200,4.198,0.003,-0.000,0.046,67.80,67,0.4705,7786,3853.07,4580.29,4275.74,4275.74,0,2,944,20900,0
35641,8.892,8.896,9.000,9.000,9.000,9.000,0.000,68.17,0.6817,4.385,0.000,68.17,68.17,0.00,0,0,-3.34975,68.17,68.17,0.00,0,0,68.17,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.28,67.66,0.62,8.898,8.908,4.250,4.406,-0.007,-0.001,0.074,68.17,68,-0.2975,7212,4159.73,4765.66,5866.10,5866.10,0,2,959,21302,0
35780,8.908,8.905,9.000,9.000,9.000,9.000,0.000,68.24,0.6824,4.390,4.348,68.24,68.24,0.00,0,0,-3.35857,68.24,68.24,0.00,0,0,68.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.50,67.94,0.56,8.907,8.915,4.283,4.346,0.001,-0.001,0.063,68.24,68,0.3708,7069,4243.88,5302.68,5866.10,5866.10,0,2,974,21732,0
35915,8.939,8.931,9.000,9.000,9.000,9.000,0.000,68.14,0.6814,4.388,4.349,68.14,68.14,0.00,0,0,-3.36783,68.14,68.14,0.00,0,0,68.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.16,67.75,0.40,8.933,8.943,4.266,4.201,0.007,-0.000,0.030,68.14,68,0.0333,7543,3977.20,5224.71,5024.67,5024.67,0,2,988,22136,0
36015,8.938,8.934,9.000,9.000,9.000,9.000,0.000,68.18,0.6818,4.387,4.349,68.18,68.18,0.00,0,0,-3.37191,68.18,68.18,0.00,0,0,68.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.12,67.74,0.39,8.936,8.945,4.260,4.228,0.003,-0.000,0.027,68.18,68,0.4154,7127,4209.34,5152.69,5024.67,5024.67,0,2,998,22389,0
36146,8.923,8.930,9.000,9.000,9.000,9.000,0.000,68.36,0.6836,4.387,4.349,68.36,68.36,0.00,0,0,-3.37818,68.36,68.36,0.00,0,0,68.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.34,67.92,0.41,8.932,8.940,4.272,4.328,-0.009,-0.001,0.032,68.36,68,0.3503,6633,4522.84,4890.52,4403.86,4522.84,1,1,1015,22763,0
36285,8.922,8.926,9.000,9.000,9.000,9.000,0.000,68.52,0.6852,4.389,4.350,68.52,68.52,0.00,0,0,-3.38438,68.52,68.52,0.00,0,0,68.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.61,68.17,0.44,8.927,8.934,4.295,4.405,-0.006,-0.001,0.038,68.52,69,-0.3836,8128,3690.94,4653.03,4403.86,4403.86,0,2,1030,23205,0
36417,8.949,8.944,9.000,9.000,9.000,9.000,0.000,68.44,0.6844,4.390,4.351,68.44,68.44,0.00,0,0,-3.39012,68.44,68.44,0.00,0,0,68.44,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.50,68.17,0.33,8.945,8.953,4.302,4.266,0.004,-0.000,0.020,68.44,68,0.0842,8866,3383.71,4382.83,4099.34,4099.34,0,2,1043,23597,0
36517,8.969,8.953,9.000,9.000,9.000,9.000,0.000,68.40,0.6840,4.389,4.352,68.40,68.40,0.00,0,0,-3.39342,68.40,68.40,0.00,0,0,68.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.39,68.12,0.27,8.955,8.963,4.297,4.211,0.015,0.000,0.013,68.40,68,0.0356,8193,3661.66,4280.77,4099.34,4099.34,0,2,1053,23800,0
36648,8.938,8.948,9.000,9.000,9.000,9.000,0.000,68.54,0.6854,4.387,4.353,68.54,68.54,0.00,0,0,-3.39753,68.54,68.54,0.00,0,0,68.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.43,68.13,0.31,8.949,8.956,4.287,4.343,-0.012,-0.001,0.017,68.54,68,0.3476,7421,4042.58,4196.00,4151.82,4042.58,1,1,1068,24128,0
36787,8.967,8.957,9.000,9.000,9.000,9.000,0.000,68.52,0.6852,4.386,4.353,68.52,68.52,0.00,0,0,-3.40171,68.52,68.52,0.00,0,0,68.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.42,68.17,0.25,8.959,8.965,4.295,4.291,0.009,-0.000,0.011,68.52,69,-0.0603,7907,3794.11,4318.37,4693.72,4693.72,0,2,1082,24491,0
36917,8.974,8.961,9.000,9.000,9.000,9.000,0.000,68.56,0.6856,4.387,4.355,68.56,68.56,0.00,0,0,-3.40598,68.56,68.56,0.00,0,0,68.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.53,68.30,0.23,8.963,8.969,4.310,4.274,0.013,-0.000,0.009,68.56,69,-0.1713,6754,4441.81,4501.54,4693.72,4693.72,0,2,1098,24779,0
37053,8.950,8.957,9.000,9.000,9.000,9.000,0.000,68.67,0.6867,4.385,4.355,68.67,68.67,0.00,0,0,-3.40923,68.67,68.67,0.00,0,0,68.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.59,68.33,0.25,8.958,8.964,4.306,4.371,-0.010,-0.001,0.012,68.67,69,-0.4661,6797,4413.71,4464.46,4225.82,4413.71,1,1,1113,25086,0
37185,8.982,8.968,9.000,9.000,9.000,9.000,0.000,68.66,0.6866,4.388,4.357,68.66,68.66,0.00,0,0,-3.41462,68.66,68.66,0.00,0,0,68.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.71,68.52,0.19,8.969,8.973,4.334,4.274,0.015,-0.000,0.007,68.66,69,-0.4204,6888,4355.40,4311.77,4225.82,4355.40,1,1,1129,25460,0
37325,8.955,8.961,9.000,9.000,9.000,9.000,0.000,68.80,0.6880,4.388,4.358,68.80,68.80,0.00,0,0,-3.41791,68.80,68.80,0.00,0,0,68.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.86,68.62,0.23,8.961,8.965,4.337,4.379,-0.007,-0.001,0.011,68.80,69,-0.1776,7190,4172.46,4551.66,4803.34,4803.34,0,2,1144,25787,0
37456,8.968,8.969,9.000,9.000,9.000,9.000,0.000,68.76,0.6876,4.386,4.359,68.76,68.76,0.00,0,0,-3.42045,68.76,68.76,0.00,0,0,68.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.72,68.54,0.18,8.970,8.974,4.327,4.344,-0.001,-0.000,0.006,68.76,69,-0.0522,7366,4072.77,4663.39,4747.87,4747.87,0,2,1159,26103,0
37558,8.992,8.982,9.000,9.000,9.000,9.000,0.000,68.63,0.6863,4.384,4.360,68.63,68.63,0.00,0,0,-3.42181,68.63,68.63,0.00,0,0,68.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.49,68.39,0.10,8.984,8.989,4.317,4.237,0.009,0.000,0.002,68.63,68,0.3206,6942,4321.52,4693.80,4747.87,4747.87,0,2,1170,26364,0
37689,8.979,8.981,9.000,9.000,9.000,9.000,0.000,68.68,0.6868,4.380,4.361,68.68,68.68,0.00,0,0,-3.42326,68.68,68.68,0.00,0,0,68.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.43,68.32,0.11,8.982,8.988,4.303,4.311,-0.003,0.000,0.002,68.68,68,0.2287,6972,4302.93,4723.66,4855.03,4855.03,0,2,1186,26698,0
37828,8.955,8.966,9.000,9.000,9.000,9.000,0.000,68.91,0.6891,4.382,4.361,68.91,68.91,0.00,0,0,-3.42590,68.91,68.91,0.00,0,0,68.91,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.88,68.67,0.21,8.966,8.969,4.336,4.460,-0.012,-0.001,0.008,68.91,69,-0.2807,7666,3913.38,4787.77,4855.03,4855.03,0,2,1200,27031,0
37959,8.996,8.984,9.000,9.000,9.000,9.000,0.000,68.74,0.6874,4.382,4.362,68.74,68.74,0.00,0,0,-3.42798,68.74,68.74,0.00,0,0,68.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.69,68.60,0.09,8.985,8.989,4.339,4.285,0.013,0.000,0.001,68.74,69,0.1411,7426,4039.86,4901.29,5079.18,5079.18,0,2,1215,27407,0
38060,8.999,8.987,9.000,9.000,9.000,9.000,0.000,68.73,0.6873,4.381,4.363,68.73,68.73,0.00,0,0,-3.42916,68.73,68.73,0.00,0,0,68.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.66,68.59,0.07,8.988,8.991,4.338,4.276,0.013,0.000,0.001,68.73,69,-0.2557,7797,3847.63,4965.33,5079.18,5079.18,0,2,1226,27621,0
38195,8.985,8.984,9.000,9.000,9.000,9.000,0.000,68.81,0.6881,4.379,4.364,68.81,68.81,0.00,0,0,-3.43167,68.81,68.81,0.00,0,0,68.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.72,68.63,0.09,8.985,8.988,4.338,4.342,-0.000,-0.000,0.001,68.81,69,-0.2444,6465,4640.37,4505.06,4169.95,4169.95,0,2,1242,27931,0
38333,8.971,8.976,9.000,9.000,9.000,9.000,0.000,68.93,0.6893,4.379,4.365,68.93,68.93,0.00,0,0,-3.43321,68.93,68.93,0.00,0,0,68.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.92,68.78,0.14,8.977,8.978,4.348,4.432,-0.006,-0.001,0.004,68.93,69,0.2895,8698,3449.07,4334.81,4169.95,4169.95,0,2,1256,28282,0
38467,9.000,8.995,9.000,9.000,9.000,9.000,0.000,68.74,0.6874,4.377,4.365,68.74,68.74,0.00,0,0,-3.43426,68.74,68.74,0.00,0,0,68.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.63,68.60,0.02,8.996,8.999,4.339,4.266,0.004,0.000,0.000,68.74,69,-0.2727,7128,4208.75,4952.97,5601.54,5601.54,0,2,1272,28627,0
38608,8.971,8.978,9.000,9.000,9.000,9.000,0.000,68.96,0.6896,4.378,4.366,68.96,68.96,0.00,0,0,-3.43554,68.96,68.96,0.00,0,0,68.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.94,68.81,0.13,8.979,8.980,4.351,4.446,-0.008,-0.001,0.003,68.96,69,0.3055,6693,4482.29,5222.24,5365.36,5365.36,0,2,1287,29005,0
38740,9.003,8.993,9.000,9.000,9.000,9.000,0.000,68.81,0.6881,4.377,4.366,68.81,68.81,0.00,0,0,-3.43655,68.81,68.81,0.00,0,0,68.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.76,68.72,0.04,8.994,8.996,4.350,4.309,0.010,0.000,0.000,68.81,69,-0.1433,11065,2711.25,5292.08,5365.36,5365.36,0,2,1300,29335,0
38843,8.992,8.990,9.000,9.000,9.000,9.000,0.000,68.86,0.6886,4.377,4.366,68.86,68.86,0.00,0,0,-3.43723,68.86,68.86,0.00,0,0,68.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.82,68.76,0.06,8.990,8.991,4.352,4.351,0.002,-0.000,0.001,68.86,69,-0.4033,7812,3840.25,5266.81,5107.12,5107.12,0,2,1311,29537,0
38976,8.969,8.981,9.000,9.000,9.000,9.000,0.000,68.99,0.6899,4.378,4.367,68.99,68.99,0.00,0,0,-3.43862,68.99,68.99,0.00,0,0,68.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.05,68.93,0.12,8.981,8.981,4.366,4.439,-0.013,-0.001,0.003,68.99,69,0.4088,6721,4463.62,5188.88,5107.12,5107.12,0,2,1327,29988,0
39113,8.982,8.986,9.000,9.000,9.000,9.000,0.000,68.96,0.6896,4.379,4.368,68.96,68.96,0.00,0,0,-3.43985,68.96,68.96,0.00,0,0,68.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.03,68.94,0.09,8.986,8.986,4.370,4.389,-0.004,-0.000,0.002,68.96,69,0.2369,6510,4608.29,4953.17,4506.81,4608.29,1,1,1341,30276,0
39245,8.991,8.996,9.000,9.000,9.000,9.000,0.000,68.86,0.6886,4.378,4.368,68.86,68.86,0.00,0,0,-3.44080,68.86,68.86,0.00,0,0,68.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.80,68.78,0.02,8.996,8.998,4.355,4.313,-0.006,0.000,0.000,68.86,69,-0.1599,7200,4166.67,4689.64,4506.81,4506.81,0,2,1358,30583,0
39347,8.996,8.999,9.000,9.000,9.000,9.000,0.000,68.83,0.6883,4.375,4.369,68.83,68.83,0.00,0,0,-3.44076,68.83,68.83,0.00,0,0,68.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.67,68.67,0.00,9.000,9.002,4.341,4.309,-0.004,0.000,0.000,68.83,68,0.4565,6449,4651.88,4679.23,4671.79,4651.88,1,1,1369,30843,0
39481,8.985,8.987,9.000,9.000,9.000,9.000,0.000,68.98,0.6898,4.375,4.369,68.98,68.98,0.00,0,0,-3.44142,68.98,68.98,0.00,0,0,68.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.93,68.85,0.08,8.987,8.988,4.355,4.435,-0.002,-0.000,0.001,68.98,69,0.1677,8077,3714.25,4675.60,4671.79,4671.79,0,2,1385,31225,0
39621,9.016,8.999,9.000,9.000,9.000,9.000,0.000,68.86,0.6886,4.377,4.369,68.86,68.86,0.00,0,0,-3.44258,68.86,68.86,0.00,0,0,68.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.89,68.89,0.00,8.999,9.001,4.369,4.293,0.019,0.000,0.000,68.86,69,0.1429,8291,3618.38,4872.93,5079.97,5079.97,0,2,1398,31554,0
39754,8.988,8.993,9.000,9.000,9.000,9.000,0.000,68.94,0.6894,4.376,4.370,68.94,68.94,0.00,0,0,-3.44294,68.94,68.94,0.00,0,0,68.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.91,68.87,0.04,8.993,8.994,4.361,4.372,-0.006,-0.000,0.000,68.94,69,-0.1561,6697,4479.62,5045.11,5435.72,5435.72,0,2,1413,31947,0
39856,8.990,8.994,9.000,9.000,9.000,9.000,0.000,68.93,0.6893,4.375,4.370,68.93,68.93,0.00,0,0,-3.44315,68.93,68.93,0.00,0,0,68.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.88,68.85,0.03,8.994,8.995,4.358,4.373,-0.005,-0.000,0.000,68.93,69,-0.3554,10364,2894.64,5185.73,5435.72,5435.72,0,2,1422,32176,0
39994,9.008,9.003,9.000,9.000,9.000,9.000,0.000,68.82,0.6882,4.372,4.370,68.82,68.82,0.00,0,0,-3.44292,68.82,68.82,0.00,0,0,68.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.66,68.68,-0.02,9.004,9.006,4.344,4.306,0.004,0.000,0.001,68.82,69,0.1395,7143,4199.92,4577.25,3406.62,3406.62,0,2,1438,32515,0
40131,8.988,8.996,9.000,9.000,9.000,9.000,0.000,68.90,0.6890,4.371,4.370,68.90,68.90,0.00,0,0,-3.44313,68.90,68.90,0.00,0,0,68.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.79,68.77,0.02,8.997,8.998,4.350,4.382,-0.010,-0.000,0.000,68.90,69,-0.1982,9533,3146.96,4005.98,3406.62,3406.62,0,2,1452,32848,0
40265,8.986,8.989,9.000,9.000,9.000,9.000,0.000,69.00,0.6900,4.372,4.370,69.00,69.00,0.00,0,0,-3.44361,69.00,69.00,0.00,0,0,69.00,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.00,68.93,0.07,8.988,8.988,4.365,4.450,-0.003,-0.000,0.001,69.00,69,-0.4175,8128,3690.94,4256.98,4520.33,4520.33,0,2,1467,33204,0
40403,9.022,9.013,9.000,9.000,9.000,9.000,0.000,68.72,0.6872,4.370,4.370,68.72,68.72,0.00,0,0,-3.44342,68.72,68.72,0.00,0,0,68.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.58,68.66,-0.08,9.013,9.015,4.349,4.222,0.010,0.001,0.002,68.72,69,0.1300,6950,4316.55,4601.65,5601.11,5601.11,0,2,1482,33575,0
40537,8.978,8.992,9.000,9.000,9.000,9.000,0.000,68.95,0.6895,4.369,4.370,68.95,68.95,0.00,0,0,-3.44328,68.95,68.95,0.00,0,0,68.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.85,68.81,0.05,8.992,8.993,4.351,4.442,-0.016,-0.000,0.001,68.95,69,-0.3281,7411,4048.04,5089.39,5601.11,5601.11,0,2,1499,33941,0
40639,8.986,8.988,9.000,9.000,9.000,9.000,0.000,69.01,0.6901,4.371,4.370,69.01,69.01,0.00,0,0,-3.44394,69.01,69.01,0.00,0,0,69.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.07,69.00,0.07,8.988,8.988,4.373,4.461,-0.002,-0.000,0.001,69.01,69,-0.3319,8918,3363.98,5208.20,5274.04,5274.04,0,2,1509,34132,0
40773,9.029,9.020,9.000,9.000,9.000,9.000,0.000,68.64,0.6864,4.366,4.369,68.64,68.64,0.00,0,0,-3.44312,68.64,68.64,0.00,0,0,68.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.43,68.56,-0.12,9.020,9.023,4.340,4.182,0.010,0.001,0.004,68.64,69,-0.0238,6675,4494.38,5240.33,5274.04,5274.04,0,2,1525,34464,0
40909,8.994,9.003,9.000,9.000,9.000,9.000,0.000,68.80,0.6880,4.361,4.369,68.80,68.80,0.00,0,0,-3.44193,68.80,68.80,0.00,0,0,68.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.55,68.57,-0.02,9.003,9.005,4.330,4.384,-0.010,0.000,0.001,68.80,69,-0.0916,6968,4305.40,4692.03,4014.30,4014.30,0,2,1538,34756,0
41042,9.012,9.003,9.000,9.000,9.000,9.000,0.000,68.80,0.6880,4.362,4.368,68.80,68.80,0.00,0,0,-3.44180,68.80,68.80,0.00,0,0,68.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.68,68.70,-0.02,9.003,9.003,4.348,4.369,0.010,-0.000,0.000,68.80,68,0.3664,7002,4284.49,4370.03,4014.30,4014.30,0,2,1553,35082,0
41145,8.986,8.989,9.000,9.000,9.000,9.000,0.000,68.97,0.6897,4.364,4.368,68.97,68.97,0.00,0,0,-3.44232,68.97,68.97,0.00,0,0,68.97,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.03,68.97,0.07,8.989,8.988,4.372,4.477,-0.004,-0.001,0.001,68.97,69,0.2490,8335,3599.28,4360.48,4398.03,4398.03,0,2,1563,35352,0
41279,8.999,9.002,9.000,9.000,9.000,9.000,0.000,68.83,0.6883,4.365,4.368,68.83,68.83,0.00,0,0,-3.44255,68.83,68.83,0.00,0,0,68.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.89,68.90,-0.01,9.002,9.001,4.373,4.343,-0.003,0.000,0.000,68.83,69,-0.1078,6710,4470.94,4408.80,4398.03,4470.94,1,1,1580,35641,0
41418,8.982,8.992,9.000,9.000,9.000,9.000,0.000,68.93,0.6893,4.365,4.367,68.93,68.93,0.00,0,0,-3.44244,68.93,68.93,0.00,0,0,68.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.97,68.93,0.05,8.992,8.991,4.369,4.442,-0.012,-0.000,0.001,68.93,69,0.0890,7990,3754.69,4741.27,4903.32,4903.32,0,2,1595,35980,0
41552,9.004,9.003,9.000,9.000,9.000,9.000,0.000,68.82,0.6882,4.366,4.367,68.82,68.82,0.00,0,0,-3.44260,68.82,68.82,0.00,0,0,68.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.85,68.86,-0.02,9.003,9.002,4.369,4.331,0.002,0.000,0.000,68.82,69,-0.2919,7564,3966.16,5090.63,6254.72,6254.72,0,2,1611,36329,0
41689,8.985,8.997,9.000,9.000,9.000,9.000,0.000,68.84,0.6884,4.358,4.366,68.84,68.84,0.00,0,0,-3.44053,68.84,68.84,0.00,0,0,68.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.69,68.67,0.02,8.997,8.998,4.341,4.441,-0.015,-0.000,0.000,68.84,69,-0.2989,7438,4033.34,6010.59,6254.72,6254.72,0,2,1626,36657,0
41825,9.008,9.002,9.000,9.000,9.000,9.000,0.000,68.79,0.6879,4.359,4.365,68.79,68.79,0.00,0,0,-3.44050,68.79,68.79,0.00,0,0,68.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.75,68.76,-0.01,9.002,9.002,4.357,4.373,0.007,-0.000,0.000,68.79,69,0.1185,6598,4546.83,5174.65,3601.72,3601.72,0,2,1640,36980,0
41961,8.992,9.001,9.000,9.000,9.000,9.000,0.000,68.80,0.6880,4.359,4.365,68.80,68.80,0.00,0,0,-3.44029,68.80,68.80,0.00,0,0,68.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.77,68.78,-0.00,9.001,9.000,4.359,4.381,-0.010,-0.000,0.000,68.80,68,0.4646,7790,3851.09,4407.06,3601.72,3601.72,0,2,1655,37307,0
42100,8.987,8.990,9.000,9.000,9.000,9.000,0.000,68.93,0.6893,4.362,4.364,68.93,68.93,0.00,0,0,-3.44082,68.93,68.93,0.00,0,0,68.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.07,69.01,0.06,8.989,8.988,4.381,4.464,-0.003,-0.000,0.001,68.93,69,0.0952,8323,3604.47,4414.05,4421.38,4421.38,0,2,1668,37611,0
42200,9.003,8.997,9.000,9.000,9.000,9.000,0.000,68.86,0.6886,4.364,4.364,68.86,68.86,0.00,0,0,-3.44118,68.86,68.86,0.00,0,0,68.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.02,69.00,0.02,8.997,8.996,4.386,4.375,0.006,-0.000,0.000,68.86,69,-0.1263,7785,3853.56,4416.69,4421.38,4421.38,0,2,1679,37883,0
42333,9.022,9.017,9.000,9.000,9.000,9.000,0.000,68.61,0.6861,4.359,4.364,68.61,68.61,0.00,0,0,-3.44023,68.61,68.61,0.00,0,0,68.61,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.49,68.60,-0.11,9.018,9.019,4.348,4.213,0.005,0.001,0.003,68.61,69,-0.0394,7188,4173.62,4709.63,5016.97,5016.97,0,2,1693,38231,0
42434,8.997,9.006,9.000,9.000,9.000,9.000,0.000,68.72,0.6872,4.357,4.364,68.72,68.72,0.00,0,0,-3.43953,68.72,68.72,0.00,0,0,68.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.54,68.58,-0.04,9.007,9.008,4.337,4.344,-0.011,0.000,0.001,68.72,68,0.2816,11398,2632.04,4820.27,5016.97,5016.97,0,2,1703,38445,0
42568,8.983,8.992,9.000,9.000,9.000,9.000,0.000,68.88,0.6888,4.359,4.363,68.88,68.88,0.00,0,0,-3.43988,68.88,68.88,0.00,0,0,68.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.91,68.86,0.05,8.992,8.991,4.364,4.456,-0.010,-0.000,0.001,68.88,69,-0.2019,6672,4496.40,4662.37,4496.92,4496.40,1,1,1717,38844,0
42710,8.995,8.997,9.000,9.000,9.000,9.000,0.000,68.83,0.6883,4.360,4.363,68.83,68.83,0.00,0,0,-3.43992,68.83,68.83,0.00,0,0,68.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.88,68.86,0.02,8.997,8.997,4.368,4.399,-0.002,-0.000,0.000,68.83,69,0.2025,7625,3934.43,4613.15,4654.51,4654.51,0,2,1731,39147,0
