# SHOT START
# legend_version=1
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_qout_raw = instantaneous outflow / load estimate before shadow-MPC LPF
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_residual_bias = low-pass residual bias term added to shadow predictions
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
1081198,1.165,1.166,1.100,1.100,1.100,1.100,0.000,13.68,0.1368,2.125,0.000,13.68,13.68,0.00,0,0,-1.64881,13.68,13.68,0.00,0,0,13.68,0.00,0.00,0.00,0.00,0.974,1.000,0.00,0,255.00,1,13.20,13.60,-0.40,1.166,1.163,2.138,2.203,-0.001,0.001,0.035,13.68,14,-0.3297
1081325,1.169,1.168,1.100,1.100,1.100,1.100,0.000,13.53,0.1353,2.127,0.000,13.53,13.53,0.00,0,0,-1.64270,13.53,13.53,0.00,0,0,13.53,0.00,0.00,0.00,0.00,0.969,1.000,0.00,0,255.00,1,13.13,13.54,-0.41,1.167,1.162,2.145,2.150,0.002,0.001,0.034,13.53,13,0.3639
1081463,1.164,1.167,1.100,1.100,1.100,1.100,0.000,13.54,0.1354,2.124,0.000,13.54,13.54,0.00,0,0,-1.63644,13.54,13.54,0.00,0,0,13.54,0.00,0.00,0.00,0.00,0.972,1.000,0.00,0,255.00,1,13.12,13.53,-0.40,1.166,1.162,2.138,2.159,-0.002,0.001,0.035,13.54,14,-0.3988
1081591,1.173,1.170,1.100,1.100,1.100,1.100,0.000,13.30,0.1330,2.120,0.000,13.30,13.30,0.00,0,0,-1.63023,13.30,13.30,0.00,0,0,13.30,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,12.94,13.37,-0.43,1.169,1.164,2.131,2.085,0.004,0.001,0.037,13.30,14,-0.2118
1081725,1.168,1.167,1.100,1.100,1.100,1.100,0.000,13.40,0.1340,2.117,0.000,13.40,13.40,0.00,0,0,-1.62405,13.40,13.40,0.00,0,0,13.40,0.00,0.00,0.00,0.00,0.970,1.000,0.00,0,255.00,1,13.01,13.41,-0.41,1.167,1.162,2.125,2.125,0.001,0.001,0.034,13.40,14,-0.1447
1081854,1.159,1.160,1.100,1.100,1.100,1.100,0.000,13.49,0.1349,2.118,0.000,13.49,13.49,0.00,0,0,-1.61848,13.49,13.49,0.00,0,0,13.49,0.00,0.00,0.00,0.00,0.991,1.000,0.00,0,255.00,1,13.14,13.50,-0.36,1.159,1.154,2.139,2.181,-0.000,0.000,0.026,13.49,13,0.3076
1081992,1.167,1.165,1.174,1.114,1.174,1.114,0.255,13.53,0.1353,2.120,0.000,13.53,13.53,0.00,0,0,-1.61340,13.53,13.53,0.00,0,0,13.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.27,14.55,-0.28,1.168,1.182,2.140,2.134,0.001,0.001,0.015,13.53,14,-0.2241
1082119,1.165,1.164,1.180,1.135,1.180,1.135,0.219,13.70,0.1370,2.127,0.000,13.70,13.70,0.00,0,0,-1.61020,13.70,13.70,0.00,0,0,13.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.37,14.52,-0.16,1.167,1.181,2.145,2.161,-0.002,0.000,0.007,13.70,14,-0.2801
1082253,1.174,1.172,1.190,1.158,1.190,1.158,0.165,13.82,0.1382,2.141,0.000,13.82,13.82,0.00,0,0,-1.60804,13.82,13.82,0.00,0,0,13.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.32,14.39,-0.07,1.174,1.186,2.146,2.129,-0.000,0.000,0.003,13.82,14,-0.1153
1082380,1.178,1.176,1.218,1.176,1.218,1.176,0.131,13.96,0.1396,2.157,0.000,13.96,13.96,0.00,0,0,-1.60785,13.96,13.96,0.00,0,0,13.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.37,14.35,0.02,1.178,1.188,2.151,2.141,0.000,-0.000,0.003,13.96,14,-0.3623
1082512,1.181,1.178,1.236,1.192,1.236,1.192,0.195,14.09,0.1409,2.170,0.000,14.09,14.09,0.00,0,0,-1.60875,14.09,14.09,0.00,0,0,14.09,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.80,14.70,0.10,1.181,1.198,2.156,2.165,0.001,-0.000,0.011,14.09,14,-0.2021
1082640,1.190,1.185,1.258,1.211,1.258,1.211,0.227,14.23,0.1423,2.185,0.000,14.23,14.23,0.00,0,0,-1.61077,14.23,14.23,0.00,0,0,14.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.11,14.93,0.18,1.189,1.209,2.160,2.161,0.002,-0.001,0.021,14.23,14,0.3592
1082771,1.199,1.195,1.311,1.232,1.311,1.232,0.246,14.37,0.1437,2.201,0.000,14.37,14.37,0.00,0,0,-1.61378,14.37,14.37,0.00,0,0,14.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.34,15.09,0.25,1.200,1.224,2.158,2.150,-0.001,-0.001,0.030,14.37,14,0.3232
1082898,1.205,1.201,1.342,1.261,1.342,1.261,0.359,14.63,0.1463,2.221,0.000,14.63,14.63,0.00,0,0,-1.61858,14.63,14.63,0.00,0,0,14.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,16.12,15.73,0.39,1.208,1.243,2.167,2.188,-0.002,-0.001,0.073,14.63,15,-0.0338
1083031,1.221,1.213,1.376,1.292,1.376,1.292,0.374,14.91,0.1491,2.246,0.000,14.91,14.91,0.00,0,0,-1.62530,14.91,14.91,0.00,0,0,14.91,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,16.50,15.99,0.50,1.221,1.259,2.179,2.189,0.002,-0.001,0.101,14.91,14,0.4230
1083166,1.235,1.229,1.454,1.328,1.454,1.328,0.418,15.91,0.1591,2.296,0.000,15.91,15.91,0.00,0,0,-1.63378,15.91,15.91,0.00,0,0,15.91,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,17.47,16.84,0.63,1.239,1.287,2.212,2.301,-0.003,-0.001,0.128,15.91,16,0.3859
1083293,1.256,1.250,1.498,1.370,1.498,1.370,0.423,16.84,0.1684,2.366,0.000,16.84,16.84,0.00,0,0,-1.64396,16.84,16.84,0.00,0,0,16.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,18.26,17.52,0.74,1.262,1.317,2.253,2.388,-0.006,-0.002,0.152,16.84,17,-0.0335
1083425,1.307,1.299,1.545,1.433,1.545,1.433,0.547,17.48,0.1748,2.461,0.000,17.48,17.48,0.00,0,0,-1.65918,17.48,17.48,0.00,0,0,17.47,0.00,0.01,0.02,0.01,1.000,1.001,0.01,1,60.00,1,19.31,18.48,0.83,1.314,1.384,2.275,2.320,-0.006,-0.001,0.205,17.48,18,-0.4034
1083551,1.356,1.340,1.595,1.482,1.595,1.482,0.553,17.84,0.1784,2.533,0.000,17.84,17.84,0.00,0,0,-1.67183,17.84,17.84,0.00,0,0,17.83,0.00,0.01,0.03,0.02,1.000,1.002,0.01,1,60.00,1,19.65,18.77,0.88,1.355,1.429,2.284,2.271,0.002,-0.001,0.217,17.84,18,-0.0993
1083683,1.396,1.385,1.705,1.537,1.705,1.537,0.559,18.27,0.1827,2.599,0.000,18.27,18.27,0.00,0,0,-1.68520,18.27,18.27,0.00,0,0,18.24,0.00,0.03,0.05,0.03,1.000,1.003,0.03,1,60.00,1,19.96,19.03,0.93,1.402,1.481,2.271,2.247,-0.006,-0.001,0.226,18.27,18,0.2672
1083810,1.456,1.438,1.764,1.598,1.764,1.598,0.744,18.65,0.1865,2.662,0.000,18.65,18.65,0.00,0,0,-1.69941,18.65,18.65,0.00,0,0,18.60,0.00,0.05,0.10,0.04,1.000,1.007,0.05,1,60.00,1,21.00,20.00,1.00,1.458,1.555,2.256,2.197,0.002,-0.001,0.302,18.65,19,-0.1167
1083943,1.492,1.480,1.826,1.668,1.826,1.668,0.778,19.75,0.1975,2.739,0.000,19.75,19.75,0.00,0,0,-1.71548,19.75,19.75,0.00,0,0,19.66,0.00,0.09,0.16,0.06,1.000,1.010,0.09,1,60.00,1,22.01,20.85,1.15,1.502,1.610,2.274,2.362,-0.009,-0.002,0.363,19.75,20,0.0684
1084074,1.533,1.525,1.961,1.736,1.961,1.736,0.767,20.69,0.2069,2.824,0.000,20.69,20.69,0.00,0,0,-1.73323,20.69,20.69,0.00,0,0,20.55,0.00,0.14,0.21,0.09,1.000,1.014,0.14,1,60.00,1,22.77,21.48,1.29,1.548,1.660,2.309,2.499,-0.014,-0.003,0.414,20.69,21,-0.4253
1084207,1.613,1.591,2.032,1.811,2.032,1.811,0.759,21.13,0.2113,2.916,0.000,21.13,21.13,0.00,0,0,-1.75288,21.13,21.13,0.00,0,0,20.92,0.00,0.21,0.29,0.12,1.000,1.018,0.21,1,60.00,1,23.21,21.87,1.34,1.614,1.727,2.348,2.407,0.000,-0.003,0.440,21.13,21,-0.3028
1084334,1.702,1.675,2.108,1.891,2.108,1.891,0.975,21.15,0.2115,2.983,0.000,21.15,21.15,0.00,0,0,-1.77235,21.15,21.15,0.00,0,0,20.85,0.00,0.30,0.49,0.15,1.000,1.024,0.30,1,60.00,1,24.11,22.77,1.34,1.702,1.834,2.317,2.191,0.005,-0.002,0.520,21.15,21,-0.0226
1084470,1.730,1.724,2.186,1.981,2.186,1.981,1.006,22.75,0.2275,3.065,0.000,22.75,22.75,0.00,0,0,-1.79375,22.75,22.75,0.00,0,0,22.31,0.00,0.44,0.66,0.20,1.000,1.031,0.44,1,60.00,1,25.49,23.91,1.58,1.753,1.897,2.331,2.541,-0.022,-0.003,0.641,22.75,23,-0.0022
1084603,1.817,1.796,2.352,2.069,2.352,2.069,0.976,23.45,0.2345,3.166,0.000,23.45,23.45,0.00,0,0,-1.81786,23.45,23.45,0.00,0,0,22.87,0.00,0.58,0.80,0.24,1.000,1.039,0.58,1,60.00,1,26.09,24.42,1.66,1.826,1.970,2.390,2.524,-0.007,-0.003,0.681,23.45,24,-0.3152
1084734,1.915,1.895,2.439,2.196,2.439,2.196,1.100,24.77,0.2477,3.299,0.000,24.77,24.77,0.00,0,0,-1.85218,24.77,24.77,0.00,0,0,23.93,0.00,0.85,1.19,0.31,1.000,1.050,0.85,1,60.00,1,27.83,25.98,1.85,1.927,2.087,2.446,2.635,-0.008,-0.004,0.857,24.77,25,0.2120
1084865,2.022,1.990,2.624,2.298,2.624,2.298,1.141,25.36,0.2536,3.399,0.000,25.36,25.36,0.00,0,0,-1.87963,25.36,25.36,0.00,0,0,24.25,0.00,1.11,1.50,0.37,1.000,1.060,1.11,1,60.00,1,28.57,26.68,1.89,2.024,2.189,2.476,2.517,0.001,-0.004,0.901,25.36,26,-0.3882
1084999,2.116,2.105,2.721,2.436,2.721,2.436,0.962,26.59,0.2659,3.520,0.000,26.59,26.59,0.00,0,0,-1.91716,26.59,26.59,0.00,0,0,25.13,0.00,1.45,1.59,0.46,1.000,1.074,1.45,1,60.00,1,28.70,26.71,2.00,2.138,2.298,2.473,2.659,-0.023,-0.004,0.854,26.59,26,0.1413
1085126,2.251,2.210,2.821,2.540,2.821,2.540,1.265,27.08,0.2708,3.617,0.000,27.08,27.08,0.00,0,0,-1.94721,27.08,27.08,0.00,0,0,25.30,0.00,1.77,2.43,0.52,1.000,1.084,1.77,1,60.00,1,30.58,28.56,2.02,2.248,2.432,2.513,2.515,0.010,-0.003,1.036,27.08,27,0.1696
1085264,2.343,2.310,3.030,2.657,3.030,2.657,1.309,28.25,0.2825,3.714,0.000,28.25,28.25,0.00,0,0,-1.97812,28.25,28.25,0.00,0,0,26.01,0.00,2.24,2.92,0.60,1.000,1.096,2.24,1,60.00,1,31.74,29.62,2.12,2.349,2.544,2.536,2.586,-0.003,-0.004,1.111,28.25,28,-0.1012
1085389,2.442,2.411,3.140,2.781,3.140,2.781,1.257,29.67,0.2967,3.825,0.000,29.67,29.67,0.00,0,0,-2.01075,29.67,29.67,0.00,0,0,26.90,0.00,2.76,3.23,0.67,1.000,1.108,2.76,1,60.00,1,32.69,30.44,2.25,2.452,2.649,2.575,2.718,-0.008,-0.004,1.157,29.67,30,-0.3899
1085521,2.573,2.531,3.251,2.911,3.251,2.911,1.544,30.83,0.3083,3.939,0.000,30.83,30.83,0.00,0,0,-2.04462,30.83,30.83,0.00,0,0,27.46,0.00,3.37,4.50,0.75,1.000,1.120,3.37,1,60.00,1,35.01,32.68,2.33,2.577,2.801,2.611,2.692,0.003,-0.004,1.396,30.83,31,-0.1795
1085648,2.709,2.669,3.368,3.051,3.368,3.051,1.559,31.93,0.3193,4.052,0.000,31.93,31.93,0.00,0,0,-2.07884,31.93,31.93,0.00,0,0,27.83,0.00,4.10,5.11,0.82,1.000,1.131,4.10,1,60.00,1,35.88,33.55,2.33,2.717,2.949,2.611,2.599,-0.005,-0.003,1.352,31.93,32,0.3553
1085781,2.815,2.785,3.609,3.197,3.609,3.197,1.466,33.76,0.3376,4.186,0.000,33.76,33.76,0.00,0,0,-2.11536,33.76,33.76,0.00,0,0,28.96,0.00,4.80,5.31,0.89,1.000,1.142,4.80,1,60.00,1,36.99,34.50,2.49,2.833,3.066,2.660,2.824,-0.018,-0.005,1.402,33.76,33,0.3251
1085907,2.979,2.940,3.734,3.346,3.734,3.346,1.765,34.76,0.3476,4.304,0.000,34.76,34.76,0.00,0,0,-2.15157,34.76,34.76,0.00,0,0,29.23,0.00,5.53,6.93,0.94,1.000,1.151,5.53,1,60.00,1,39.18,36.70,2.48,2.993,3.253,2.659,2.684,-0.006,-0.004,1.570,34.76,35,0.0898
1086039,3.155,3.102,3.863,3.492,3.863,3.492,1.690,35.28,0.3528,4.406,0.000,35.28,35.28,0.00,0,0,-2.18717,35.28,35.28,0.00,0,0,29.25,0.00,6.03,7.03,0.98,1.000,1.157,6.03,1,60.00,1,39.11,36.74,2.37,3.155,3.412,2.628,2.496,0.009,-0.003,1.357,35.28,35,0.3925
1086171,3.250,3.223,4.128,3.645,4.128,3.645,1.715,37.16,0.3716,4.513,0.000,37.16,37.16,0.00,0,0,-2.22384,37.16,37.16,0.00,0,0,30.53,0.00,6.63,7.40,1.00,1.000,1.160,6.63,1,60.00,1,40.79,38.23,2.56,3.277,3.543,2.650,2.851,-0.026,-0.004,1.525,37.16,38,-0.3927
1086303,3.436,3.373,4.265,3.819,4.265,3.819,2.040,39.04,0.3904,4.647,0.000,39.04,39.04,0.00,0,0,-2.26377,39.04,39.04,0.00,0,0,31.65,0.00,7.39,8.50,1.00,1.000,1.160,7.39,1,60.00,1,44.25,41.52,2.73,3.434,3.728,2.741,2.903,0.012,-0.005,1.970,39.04,39,0.3063
1086429,3.635,3.577,4.407,3.986,4.407,3.986,1.924,39.10,0.3910,4.744,0.000,39.10,39.10,0.00,0,0,-2.30170,39.10,39.10,0.00,0,0,31.34,0.00,7.76,8.50,1.00,1.000,1.160,7.76,1,60.00,1,43.57,41.09,2.48,3.637,3.924,2.688,2.426,0.008,-0.003,1.563,39.10,40,-0.4075
1086568,3.762,3.725,4.698,4.159,4.698,4.159,1.929,40.62,0.4062,4.826,0.000,40.62,40.62,0.00,0,0,-2.33950,40.62,40.62,0.00,0,0,32.57,0.00,8.05,8.50,1.00,1.000,1.160,8.05,1,60.00,1,44.78,42.15,2.63,3.786,4.080,2.649,2.688,-0.022,-0.004,1.671,40.62,40,0.4663
1086694,3.919,3.863,4.848,4.340,4.848,4.340,1.813,42.50,0.4250,4.939,0.000,42.50,42.50,0.00,0,0,-2.38225,42.50,42.50,0.00,0,0,34.26,0.00,8.24,8.39,1.00,1.000,1.160,8.24,1,60.00,1,46.18,43.30,2.88,3.922,4.208,2.747,2.955,-0.001,-0.006,1.871,42.50,43,-0.0245
1086826,4.155,4.085,5.001,4.524,5.001,4.524,2.175,42.51,0.4251,5.016,0.000,42.51,42.51,0.00,0,0,-2.42351,42.51,42.51,0.00,0,0,34.15,0.00,8.36,8.50,1.00,1.000,1.160,8.36,1,60.00,1,48.14,45.47,2.67,4.151,4.465,2.707,2.370,0.015,-0.003,1.965,42.51,43,-0.0112
1086953,4.290,4.254,5.157,4.719,5.157,4.719,2.160,43.98,0.4398,5.065,0.000,43.98,43.98,0.00,0,0,-2.46330,43.98,43.98,0.00,0,0,35.55,0.00,8.42,8.50,1.00,1.000,1.160,8.42,1,60.00,1,49.10,46.28,2.82,4.321,4.642,2.614,2.585,-0.029,-0.004,2.035,43.98,44,-0.4996
1087086,4.444,4.378,5.460,4.918,5.460,4.918,1.992,46.61,0.4661,5.174,0.000,46.61,46.61,0.00,0,0,-2.51143,46.61,46.61,0.00,0,0,38.15,0.00,8.46,8.50,1.00,1.000,1.160,8.46,1,60.00,1,51.14,47.87,3.26,4.442,4.750,2.767,3.098,0.005,-0.007,2.481,46.61,47,0.0379
1087211,4.745,4.664,5.609,5.113,5.609,5.113,2.277,45.61,0.4561,5.220,0.000,45.61,45.61,0.00,0,0,-2.55497,45.61,45.61,0.00,0,0,37.13,0.00,8.48,8.50,1.00,1.000,1.160,8.48,1,60.00,1,51.65,48.92,2.73,4.733,5.065,2.644,1.994,0.024,-0.002,2.080,45.61,45,0.1876
1087344,4.858,4.832,5.753,5.313,5.753,5.313,2.178,47.31,0.4731,5.234,0.000,47.31,47.31,0.00,0,0,-2.59554,47.31,47.31,0.00,0,0,38.83,0.00,8.49,8.50,1.00,1.000,1.160,8.49,1,60.00,1,52.06,49.16,2.90,4.901,5.235,2.487,2.428,-0.042,-0.004,2.045,47.31,47,0.1231
1087475,4.981,4.930,6.032,5.494,6.032,5.494,1.980,50.17,0.5017,5.317,0.000,50.17,50.17,0.00,0,0,-2.64477,50.17,50.17,0.00,0,0,41.68,0.00,8.49,8.50,1.00,1.000,1.160,8.49,1,60.00,1,54.21,50.81,3.39,4.996,5.310,2.673,3.223,-0.012,-0.008,2.577,50.17,50,0.4695
1087607,5.328,5.234,6.166,5.687,6.166,5.687,2.217,48.96,0.4896,5.348,0.000,48.96,48.96,0.00,0,0,-2.68982,48.96,48.96,0.00,0,0,40.46,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,54.51,51.77,2.74,5.303,5.635,2.594,1.940,0.038,-0.002,1.988,48.96,49,0.2710
1087733,5.484,5.452,6.298,5.864,6.298,5.864,2.006,49.10,0.4910,5.304,0.000,49.10,49.10,0.00,0,0,-2.72564,49.10,49.10,0.00,0,0,40.60,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,52.26,49.81,2.46,5.520,5.846,2.314,1.910,-0.030,-0.001,1.321,49.10,49,-0.3813
1087871,5.459,5.449,6.551,6.039,6.551,6.039,1.918,54.11,0.5411,5.370,0.000,54.11,54.11,0.00,0,0,-2.77372,54.11,54.11,0.00,0,0,45.61,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,57.35,53.80,3.55,5.514,5.823,2.602,3.782,-0.056,-0.010,2.711,54.11,54,0.1416
1088001,5.860,5.754,6.674,6.211,6.674,6.211,1.721,52.55,0.5255,5.406,0.000,52.55,52.55,0.00,0,0,-2.81988,52.55,52.55,0.00,0,0,44.06,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,55.16,52.43,2.73,5.815,6.104,2.656,2.268,0.053,-0.004,1.549,52.55,52,0.1693
1088134,6.097,6.046,6.793,6.378,6.793,6.378,1.917,51.54,0.5154,5.336,0.000,51.54,51.54,0.00,0,0,-2.85074,51.54,51.54,0.00,0,0,43.04,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,53.92,51.95,1.96,6.112,6.429,2.294,1.506,-0.007,0.001,0.806,51.54,52,-0.0806
1088260,6.021,6.027,6.909,6.544,6.909,6.544,1.808,56.15,0.5615,5.348,0.000,56.15,56.15,0.00,0,0,-2.89129,56.15,56.15,0.00,0,0,47.65,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,58.24,55.15,3.09,6.089,6.387,2.479,3.558,-0.072,-0.008,1.984,56.15,56,-0.0906
1088393,6.336,6.245,7.132,6.705,7.132,6.705,1.608,56.31,0.5631,5.391,0.000,56.31,56.31,0.00,0,0,-2.93626,56.31,56.31,0.00,0,0,47.81,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,58.16,55.42,2.74,6.302,6.573,2.692,2.812,0.040,-0.006,1.533,56.31,56,0.0446
1088519,6.742,6.637,7.239,6.858,7.239,6.858,1.761,54.48,0.5448,5.322,0.000,54.48,54.48,0.00,0,0,-2.96215,54.48,54.48,0.00,0,0,45.98,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,55.35,54.07,1.28,6.701,7.005,2.309,1.014,0.056,0.004,0.283,54.48,54,0.3190
1088652,6.671,6.683,7.342,7.010,7.342,7.010,1.645,56.76,0.5676,5.267,0.000,56.76,56.76,0.00,0,0,-2.98663,56.76,56.76,0.00,0,0,48.27,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,56.40,54.48,1.92,6.743,7.031,2.209,2.582,-0.076,-0.003,0.674,56.76,57,-0.3298
1088777,6.806,6.767,7.540,7.156,7.540,7.156,1.452,58.75,0.5875,5.271,0.000,58.75,58.75,0.00,0,0,-3.02116,58.75,58.75,0.00,0,0,50.25,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,58.34,56.04,2.30,6.820,7.075,2.479,3.184,-0.014,-0.006,1.009,58.75,58,0.4241
1088911,7.164,7.064,7.634,7.294,7.634,7.294,1.578,58.39,0.5839,5.240,0.000,58.39,58.39,0.00,0,0,-3.04683,58.39,58.39,0.00,0,0,49.89,0.00,8.50,8.50,0.99,1.000,1.159,8.50,0,255.00,1,58.31,56.98,1.33,7.121,7.392,2.427,1.916,0.055,0.000,0.314,58.39,58,0.0890
1089040,7.331,7.289,7.725,7.419,7.725,7.419,1.416,58.34,0.5834,5.166,0.000,58.34,58.34,0.00,0,0,-3.06005,58.34,58.34,0.00,0,0,49.85,0.00,8.49,8.50,0.96,1.000,1.153,8.49,0,255.00,1,55.53,54.83,0.71,7.345,7.613,2.181,1.664,-0.008,0.003,0.150,58.34,59,-0.3180
1089177,7.362,7.352,7.897,7.542,7.897,7.542,1.337,59.94,0.5994,5.114,0.000,59.94,59.94,0.00,0,0,-3.07462,59.94,59.94,0.00,0,0,51.54,0.00,8.41,8.15,0.91,1.000,1.145,8.41,0,255.00,1,56.85,55.77,1.08,7.403,7.650,2.228,2.695,-0.043,-0.002,0.294,59.94,60,-0.3615
1089303,7.584,7.517,7.979,7.669,7.979,7.669,1.443,60.53,0.6053,5.076,0.000,60.53,60.53,0.00,0,0,-3.09024,60.53,60.53,0.00,0,0,52.25,0.00,8.28,8.15,0.83,1.000,1.133,8.28,0,255.00,1,58.90,58.03,0.87,7.568,7.812,2.345,2.478,0.024,-0.001,0.159,60.53,61,-0.0020
1089435,7.761,7.706,8.057,7.791,8.057,7.791,1.319,60.33,0.6033,5.014,0.000,60.33,60.33,0.00,0,0,-3.09990,60.33,60.33,0.00,0,0,52.55,0.00,7.77,6.74,0.75,1.000,1.120,7.77,0,255.00,1,57.64,57.18,0.46,7.755,7.987,2.310,2.122,0.010,0.001,0.111,60.33,60,0.2720
1089564,7.862,7.849,8.132,7.929,8.132,7.929,1.027,60.02,0.6002,4.904,0.000,60.02,60.02,0.00,0,0,-3.10754,60.02,60.02,0.00,0,0,53.65,0.00,6.37,4.53,0.64,1.000,1.102,6.37,0,255.00,1,55.46,55.04,0.42,7.890,8.087,2.294,2.561,-0.031,-0.001,0.266,60.02,60,0.1311
1089698,7.885,7.876,8.274,8.022,8.274,8.022,0.923,60.61,0.6061,4.847,0.000,60.61,60.61,0.00,0,0,-3.11908,60.61,60.61,0.00,0,0,55.27,0.00,5.33,3.60,0.56,1.000,1.090,5.33,0,255.00,1,57.04,56.20,0.84,7.911,8.076,2.525,3.250,-0.028,-0.005,0.272,60.61,61,-0.3826
1089825,7.928,7.914,8.339,8.112,8.339,8.112,1.045,61.37,0.6137,4.808,0.000,61.37,61.37,0.00,0,0,-3.13567,61.37,61.37,0.00,0,0,56.85,0.00,4.53,3.55,0.49,1.000,1.078,4.53,0,255.00,1,60.99,59.79,1.20,7.946,8.099,2.821,3.603,-0.017,-0.007,0.320,61.37,61,-0.0020
1089957,8.069,8.053,8.402,8.229,8.402,8.229,0.876,61.51,0.6151,4.751,0.000,61.51,61.51,0.00,0,0,-3.15662,61.51,61.51,0.00,0,0,57.92,0.00,3.58,2.40,0.39,1.000,1.063,3.58,0,255.00,1,61.00,59.95,1.06,8.081,8.215,2.992,3.288,-0.012,-0.006,0.240,61.51,61,0.4683
