ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_residual,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
738255,1.097,1.099,1.100,1.100,1.100,1.100,0.000,15.87,0.1587,2.508,0.000,15.87,15.87,0.00,0,0,-1.83770,15.87,15.87,0.00,0,0,15.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.90,15.89,0.01,1.099,1.099,2.519,-0.002,0.000,15.87,16,-0.1085
738414,1.106,1.104,1.100,1.100,1.100,1.100,0.000,15.83,0.1583,2.508,0.000,15.83,15.83,0.00,0,0,-1.83735,15.83,15.83,0.00,0,0,15.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.83,15.86,-0.02,1.104,1.103,2.515,0.003,0.000,15.83,16,0.1142
738556,1.097,1.099,1.100,1.100,1.100,1.100,0.000,15.87,0.1587,2.508,0.000,15.87,15.87,0.00,0,0,-1.83713,15.87,15.87,0.00,0,0,15.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.88,15.88,0.00,1.099,1.099,2.515,-0.002,0.000,15.87,16,0.3585
738682,1.095,1.098,1.100,1.100,1.100,1.100,0.000,15.88,0.1588,2.509,0.000,15.88,15.88,0.00,0,0,-1.83711,15.88,15.88,0.00,0,0,15.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.90,15.89,0.01,1.098,1.098,2.517,-0.003,0.000,15.88,16,-0.2068
738789,1.102,1.100,1.100,1.100,1.100,1.100,0.000,15.86,0.1586,2.510,0.000,15.86,15.86,0.00,0,0,-1.83729,15.86,15.86,0.00,0,0,15.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.89,15.89,0.00,1.100,1.099,2.519,0.002,0.000,15.86,16,0.1454
738910,1.101,1.100,1.100,1.100,1.100,1.100,0.000,15.86,0.1586,2.511,0.000,15.86,15.86,0.00,0,0,-1.83744,15.86,15.86,0.00,0,0,15.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.88,15.88,0.00,1.100,1.100,2.519,0.002,0.000,15.86,16,-0.3635
739065,1.096,1.097,1.100,1.100,1.100,1.100,0.000,15.89,0.1589,2.512,0.000,15.89,15.89,0.00,0,0,-1.83767,15.89,15.89,0.00,0,0,15.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.91,15.90,0.02,1.097,1.097,2.519,-0.001,0.000,15.89,16,0.1538
739190,1.096,1.097,1.100,1.100,1.100,1.100,0.000,15.89,0.1589,2.512,0.000,15.89,15.89,0.00,0,0,-1.83783,15.89,15.89,0.00,0,0,15.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.92,15.90,0.02,1.097,1.097,2.518,-0.001,0.000,15.89,16,-0.3424
739317,1.101,1.099,1.100,1.100,1.100,1.100,0.000,15.88,0.1588,2.513,0.000,15.88,15.88,0.00,0,0,-1.83806,15.88,15.88,0.00,0,0,15.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.90,15.89,0.01,1.099,1.099,2.519,0.003,0.000,15.88,16,0.3195
739456,1.099,1.098,1.100,1.100,1.100,1.100,0.000,15.88,0.1588,2.513,0.000,15.88,15.88,0.00,0,0,-1.83824,15.88,15.88,0.00,0,0,15.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.90,15.89,0.01,1.098,1.098,2.516,0.000,0.000,15.88,16,-0.4192
739582,1.098,1.098,1.100,1.100,1.100,1.100,0.000,15.89,0.1589,2.514,0.000,15.89,15.89,0.00,0,0,-1.83853,15.89,15.89,0.00,0,0,15.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.90,15.89,0.01,1.098,1.098,2.517,-0.000,0.000,15.89,16,0.1429
739711,1.095,1.097,1.100,1.100,1.100,1.100,0.000,15.90,0.1590,2.515,0.000,15.90,15.90,0.00,0,0,-1.83878,15.90,15.90,0.00,0,0,15.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.92,15.90,0.02,1.097,1.097,2.517,-0.002,0.000,15.90,16,-0.2965
739816,1.092,1.095,1.100,1.100,1.100,1.100,0.000,15.92,0.1592,2.516,0.000,15.92,15.92,0.00,0,0,-1.83919,15.92,15.92,0.00,0,0,15.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.95,15.92,0.03,1.095,1.095,2.521,-0.003,0.000,15.92,16,0.3180
739970,1.103,1.100,1.100,1.100,1.100,1.100,0.000,15.89,0.1589,2.517,0.000,15.89,15.89,0.00,0,0,-1.83975,15.89,15.89,0.00,0,0,15.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.91,15.90,0.00,1.099,1.099,2.521,0.004,0.000,15.89,16,-0.1263
740116,1.092,1.095,1.100,1.100,1.100,1.100,0.000,15.92,0.1592,2.517,0.000,15.92,15.92,0.00,0,0,-1.84012,15.92,15.92,0.00,0,0,15.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.94,15.92,0.03,1.096,1.096,2.519,-0.003,0.000,15.92,16,0.3952
740221,1.090,1.094,1.100,1.100,1.100,1.100,0.000,15.94,0.1594,2.518,0.000,15.94,15.94,0.00,0,0,-1.84049,15.94,15.94,0.00,0,0,15.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.97,15.94,0.04,1.094,1.095,2.522,-0.004,0.000,15.94,16,0.1548
740355,1.092,1.094,1.100,1.100,1.100,1.100,0.000,15.94,0.1594,2.520,0.000,15.94,15.94,0.00,0,0,-1.84113,15.94,15.94,0.00,0,0,15.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.98,15.94,0.04,1.094,1.095,2.524,-0.002,0.000,15.94,16,-0.2135
740470,1.096,1.095,1.100,1.100,1.100,1.100,0.000,15.94,0.1594,2.522,0.000,15.94,15.94,0.00,0,0,-1.84200,15.94,15.94,0.00,0,0,15.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.98,15.95,0.03,1.096,1.096,2.527,0.001,0.000,15.94,16,-0.4849
740576,1.094,1.094,1.100,1.100,1.100,1.100,0.000,15.96,0.1596,2.523,0.000,15.96,15.96,0.00,0,0,-1.84241,15.96,15.96,0.00,0,0,15.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.01,15.97,0.04,1.094,1.094,2.529,0.000,0.000,15.96,16,0.4320
740680,1.096,1.096,1.100,1.100,1.100,1.100,0.000,15.95,0.1595,2.524,0.000,15.95,15.95,0.00,0,0,-1.84321,15.95,15.95,0.00,0,0,15.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.98,15.96,0.03,1.096,1.096,2.527,0.000,0.000,15.95,16,0.1965
740807,1.099,1.097,1.100,1.100,1.100,1.100,0.000,15.94,0.1594,2.525,0.000,15.94,15.94,0.00,0,0,-1.84371,15.94,15.94,0.00,0,0,15.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.97,15.95,0.02,1.097,1.097,2.527,0.002,0.000,15.94,16,0.0747
740964,1.089,1.090,1.100,1.100,1.100,1.100,0.000,16.01,0.1601,2.527,0.000,16.01,16.01,0.00,0,0,-1.84486,16.01,16.01,0.00,0,0,16.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.07,16.01,0.06,1.090,1.091,2.535,-0.001,0.001,16.01,16,-0.0089
741079,1.092,1.093,1.100,1.100,1.100,1.100,0.000,15.99,0.1599,2.528,0.000,15.99,15.99,0.00,0,0,-1.84560,15.99,15.99,0.00,0,0,15.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.03,15.99,0.04,1.093,1.094,2.532,-0.001,0.000,15.99,16,-0.0893
741211,1.096,1.093,1.100,1.100,1.100,1.100,0.000,15.99,0.1599,2.530,0.000,15.99,15.99,0.00,0,0,-1.84646,15.99,15.99,0.00,0,0,15.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.04,16.00,0.04,1.094,1.094,2.534,0.002,0.000,15.99,16,-0.1092
741316,1.099,1.096,1.100,1.100,1.100,1.100,0.000,15.98,0.1598,2.531,0.000,15.98,15.98,0.00,0,0,-1.84720,15.98,15.98,0.00,0,0,15.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.01,15.98,0.02,1.096,1.097,2.532,0.003,0.000,15.98,16,-0.1348
741445,1.094,1.095,1.100,1.100,1.100,1.100,0.000,15.99,0.1599,2.531,0.000,15.99,15.99,0.00,0,0,-1.84764,15.99,15.99,0.00,0,0,15.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.01,15.99,0.03,1.095,1.096,2.529,-0.001,0.000,15.99,16,-0.1668
741555,1.090,1.092,1.100,1.100,1.100,1.100,0.000,16.02,0.1602,2.532,0.000,16.02,16.02,0.00,0,0,-1.84842,16.02,16.02,0.00,0,0,16.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.06,16.01,0.05,1.092,1.093,2.531,-0.003,0.000,16.02,16,-0.1878
741679,1.089,1.092,1.100,1.100,1.100,1.100,0.000,16.02,0.1602,2.533,0.000,16.02,16.02,0.00,0,0,-1.84909,16.02,16.02,0.00,0,0,16.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.06,16.01,0.05,1.093,1.094,2.532,-0.004,0.000,16.02,16,-0.1655
741789,1.096,1.095,1.100,1.100,1.100,1.100,0.000,16.01,0.1601,2.534,0.000,16.01,16.01,0.00,0,0,-1.84999,16.01,16.01,0.00,0,0,16.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.04,16.01,0.03,1.095,1.096,2.534,0.001,0.000,16.01,16,-0.0888
741889,1.087,1.090,1.100,1.100,1.100,1.100,0.000,16.05,0.1605,2.535,0.000,16.05,16.05,0.00,0,0,-1.85047,16.05,16.05,0.00,0,0,16.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.10,16.04,0.06,1.091,1.092,2.538,-0.003,0.001,16.05,16,-0.0132
741990,1.092,1.093,1.100,1.100,1.100,1.100,0.000,16.04,0.1604,2.536,0.000,16.04,16.04,0.00,0,0,-1.85107,16.04,16.04,0.00,0,0,16.04,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.08,16.04,0.04,1.093,1.094,2.539,-0.001,0.000,16.04,16,0.0826
742119,1.094,1.094,1.100,1.100,1.100,1.100,0.000,16.04,0.1604,2.538,0.000,16.04,16.04,0.00,0,0,-1.85219,16.04,16.04,0.00,0,0,16.04,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.07,16.04,0.04,1.094,1.095,2.538,-0.001,0.000,16.04,16,0.2982
742231,1.093,1.092,1.100,1.100,1.100,1.100,0.000,16.06,0.1606,2.539,0.000,16.06,16.06,0.00,0,0,-1.85267,16.06,16.06,0.00,0,0,16.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.10,16.05,0.05,1.093,1.094,2.541,0.000,0.000,16.06,16,0.4119
742358,1.091,1.093,1.100,1.100,1.100,1.100,0.000,16.06,0.1606,2.539,0.000,16.06,16.06,0.00,0,0,-1.85330,16.06,16.06,0.00,0,0,16.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.10,16.06,0.04,1.093,1.094,2.541,-0.002,0.000,16.06,16,-0.4269
742492,1.089,1.091,1.100,1.100,1.100,1.100,0.000,16.08,0.1608,2.542,0.000,16.08,16.08,0.00,0,0,-1.85439,16.08,16.08,0.00,0,0,16.08,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.14,16.08,0.05,1.091,1.092,2.547,-0.002,0.001,16.08,16,-0.1147
742599,1.092,1.092,1.100,1.100,1.100,1.100,0.000,16.09,0.1609,2.544,0.000,16.09,16.09,0.00,0,0,-1.85607,16.09,16.09,0.00,0,0,16.09,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.14,16.09,0.05,1.092,1.093,2.547,-0.000,0.000,16.09,16,0.4494
742721,1.094,1.093,1.100,1.100,1.100,1.100,0.000,16.09,0.1609,2.546,0.000,16.09,16.09,0.00,0,0,-1.85705,16.09,16.09,0.00,0,0,16.09,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.14,16.09,0.04,1.093,1.094,2.548,0.001,0.000,16.09,16,-0.1740
742827,1.094,1.092,1.100,1.100,1.100,1.100,0.000,16.10,0.1610,2.547,0.000,16.10,16.10,0.00,0,0,-1.85757,16.10,16.10,0.00,0,0,16.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.15,16.10,0.05,1.092,1.093,2.549,0.001,0.000,16.10,16,0.0362
742952,1.091,1.092,1.100,1.100,1.100,1.100,0.000,16.11,0.1611,2.548,0.000,16.11,16.11,0.00,0,0,-1.85851,16.11,16.11,0.00,0,0,16.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.16,16.11,0.05,1.092,1.093,2.549,-0.001,0.000,16.11,16,0.4506
743087,1.087,1.090,1.097,1.099,1.097,1.099,-0.025,16.12,0.1612,2.549,0.000,16.12,16.12,0.00,0,0,-1.85954,16.12,16.12,0.00,0,0,16.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.07,16.02,0.05,1.090,1.089,2.552,-0.003,0.000,16.12,16,-0.0769
743206,1.088,1.091,1.103,1.098,1.103,1.098,0.015,16.11,0.1611,2.549,0.000,16.11,16.11,0.00,0,0,-1.86028,16.11,16.11,0.00,0,0,16.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.21,16.16,0.04,1.092,1.094,2.548,-0.003,0.001,16.11,16,0.3937
743333,1.087,1.089,1.113,1.102,1.113,1.102,0.050,16.18,0.1618,2.551,0.000,16.18,16.18,0.00,0,0,-1.86134,16.18,16.18,0.00,0,0,16.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.44,16.36,0.08,1.090,1.095,2.553,-0.003,0.003,16.18,16,-0.0647
743459,1.091,1.090,1.126,1.109,1.126,1.109,0.083,16.24,0.1624,2.555,0.000,16.24,16.24,0.00,0,0,-1.86278,16.24,16.24,0.00,0,0,16.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.66,16.54,0.12,1.092,1.100,2.559,-0.001,0.006,16.24,17,-0.4293
743592,1.091,1.091,1.160,1.118,1.160,1.118,0.116,16.33,0.1633,2.562,0.000,16.33,16.33,0.00,0,0,-1.86494,16.33,16.33,0.00,0,0,16.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.92,16.75,0.17,1.093,1.105,2.566,-0.002,0.012,16.33,16,0.4710
743718,1.089,1.091,1.183,1.134,1.183,1.134,0.213,16.51,0.1651,2.572,0.000,16.51,16.51,0.00,0,0,-1.86811,16.51,16.51,0.00,0,0,16.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.53,17.26,0.27,1.095,1.117,2.572,-0.005,0.034,16.51,17,-0.2400
743849,1.100,1.096,1.208,1.153,1.208,1.153,0.241,16.68,0.1668,2.586,0.000,16.68,16.68,0.00,0,0,-1.87277,16.68,16.68,0.00,0,0,16.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,17.86,17.51,0.36,1.102,1.128,2.582,-0.000,0.050,16.68,17,-0.3846
743978,1.105,1.105,1.269,1.177,1.269,1.177,0.289,16.98,0.1698,2.605,0.000,16.98,16.98,0.00,0,0,-1.87874,16.98,16.98,0.00,0,0,16.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,18.35,17.90,0.46,1.111,1.145,2.587,-0.006,0.075,16.98,17,0.1358
744109,1.110,1.109,1.304,1.211,1.304,1.211,0.415,18.43,0.1843,2.661,0.000,18.43,18.43,0.00,0,0,-1.88701,18.43,18.43,0.00,0,0,18.43,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,19.97,19.34,0.63,1.121,1.176,2.631,-0.008,0.120,18.43,18,-0.0406
744233,1.135,1.128,1.342,1.250,1.342,1.250,0.449,19.41,0.1941,2.745,0.000,19.41,19.41,0.00,0,0,-1.89733,19.41,19.41,0.00,0,0,19.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,20.96,20.22,0.75,1.142,1.207,2.689,-0.006,0.150,19.41,19,0.1207
744367,1.190,1.177,1.427,1.290,1.427,1.290,0.454,19.00,0.1900,2.809,0.000,19.00,19.00,0.00,0,0,-1.90781,19.00,19.00,0.00,0,0,19.00,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,20.74,20.03,0.70,1.189,1.250,2.687,0.002,0.150,19.00,19,-0.4588
744492,1.221,1.211,1.475,1.336,1.475,1.336,0.460,19.53,0.1953,2.864,0.000,19.53,19.53,0.00,0,0,-1.91871,19.53,19.53,0.00,0,0,19.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,21.09,20.32,0.76,1.225,1.293,2.666,-0.003,0.155,19.53,20,-0.3812
744623,1.241,1.235,1.526,1.387,1.526,1.387,0.624,20.70,0.2070,2.938,0.000,20.70,20.70,0.00,0,0,-1.93140,20.70,20.70,0.00,0,0,20.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,22.65,21.72,0.93,1.254,1.345,2.684,-0.009,0.233,20.70,20,0.3472
744747,1.296,1.277,1.579,1.445,1.579,1.445,0.657,21.39,0.2139,3.030,0.000,21.39,21.39,0.00,0,0,-1.94619,21.39,21.39,0.00,0,0,21.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,23.43,22.40,1.03,1.297,1.396,2.724,-0.000,0.274,21.39,21,0.0932
744879,1.352,1.343,1.696,1.526,1.696,1.526,0.566,22.00,0.2200,3.138,0.000,22.00,22.00,0.00,0,0,-1.96744,22.00,22.00,0.00,0,0,22.00,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,70.00,1,23.56,22.46,1.10,1.363,1.461,2.736,-0.011,0.266,22.00,22,0.1615
745004,1.397,1.391,1.760,1.603,1.760,1.603,0.696,23.21,0.2321,3.251,0.000,23.21,23.21,0.00,0,0,-1.99118,23.21,23.21,0.00,0,0,23.20,0.00,0.01,0.02,0.01,1.000,1.001,0.01,1,70.00,1,25.15,23.86,1.28,1.415,1.532,2.781,-0.015,0.371,23.21,24,-0.3595
745133,1.482,1.455,1.827,1.670,1.827,1.670,0.766,23.34,0.2334,3.336,0.000,23.34,23.34,0.00,0,0,-2.01067,23.34,23.34,0.00,0,0,23.32,0.00,0.02,0.04,0.02,1.000,1.004,0.02,1,70.00,1,25.69,24.38,1.31,1.480,1.600,2.815,0.003,0.420,23.34,24,-0.2109
745261,1.540,1.518,1.969,1.739,1.969,1.739,0.772,23.59,0.2359,3.400,0.000,23.59,23.59,0.00,0,0,-2.03027,23.59,23.59,0.00,0,0,23.54,0.00,0.05,0.09,0.03,1.000,1.007,0.05,1,70.00,1,25.92,24.59,1.34,1.543,1.666,2.807,-0.002,0.431,23.59,23,0.2303
745391,1.591,1.575,2.045,1.815,2.045,1.815,0.777,24.42,0.2442,3.471,0.000,24.42,24.42,0.00,0,0,-2.05149,24.42,24.42,0.00,0,0,24.33,0.00,0.10,0.15,0.05,1.000,1.013,0.10,1,70.00,1,26.62,25.17,1.45,1.601,1.732,2.816,-0.009,0.474,24.42,25,-0.1300
745514,1.657,1.636,2.125,1.899,2.125,1.899,1.017,25.31,0.2531,3.549,0.000,25.31,25.31,0.00,0,0,-2.07430,25.31,25.31,0.00,0,0,25.14,0.00,0.18,0.31,0.08,1.000,1.020,0.18,1,70.00,1,28.42,26.82,1.60,1.668,1.823,2.837,-0.007,0.655,25.31,26,-0.2654
745645,1.737,1.710,2.207,1.993,2.207,1.993,1.052,26.18,0.2618,3.636,0.000,26.18,26.18,0.00,0,0,-2.09914,26.18,26.18,0.00,0,0,25.87,0.00,0.31,0.49,0.12,1.000,1.030,0.31,1,70.00,1,29.34,27.62,1.72,1.744,1.908,2.864,-0.005,0.732,26.18,26,0.3905
745773,1.818,1.790,2.381,2.093,2.381,2.093,1.007,27.11,0.2711,3.733,0.000,27.11,27.11,0.00,0,0,-2.12608,27.11,27.11,0.00,0,0,26.63,0.00,0.48,0.66,0.17,1.000,1.041,0.48,1,70.00,1,29.97,28.14,1.83,1.824,1.992,2.892,-0.005,0.763,27.11,27,0.0865
745905,1.910,1.888,2.473,2.198,2.473,2.198,1.249,27.66,0.2766,3.816,0.000,27.66,27.66,0.00,0,0,-2.15341,27.66,27.66,0.00,0,0,26.93,0.00,0.73,1.12,0.22,1.000,1.055,0.73,1,70.00,1,31.45,29.56,1.89,1.927,2.115,2.879,-0.011,0.928,27.66,28,0.1432
746029,1.987,1.971,2.568,2.301,2.568,2.301,1.211,28.70,0.2870,3.902,0.000,28.70,28.70,0.00,0,0,-2.18203,28.70,28.70,0.00,0,0,27.71,0.00,0.99,1.41,0.28,1.000,1.070,0.99,1,70.00,1,32.09,30.09,2.00,2.011,2.206,2.879,-0.018,0.947,28.70,29,-0.3015
746158,2.115,2.077,2.666,2.412,2.666,2.412,1.247,29.39,0.2939,3.994,0.000,29.39,29.39,0.00,0,0,-2.21220,29.39,29.39,0.00,0,0,28.02,0.00,1.36,1.85,0.35,1.000,1.087,1.36,1,70.00,1,32.83,30.81,2.03,2.118,2.319,2.893,-0.001,0.974,29.39,29,0.2956
746283,2.214,2.184,2.872,2.531,2.872,2.531,1.195,30.39,0.3039,4.089,0.000,30.39,30.39,0.00,0,0,-2.24326,30.39,30.39,0.00,0,0,28.57,0.00,1.82,2.21,0.42,1.000,1.106,1.82,1,70.00,1,33.36,31.27,2.08,2.226,2.430,2.893,-0.011,0.950,30.39,31,-0.2606
746414,2.329,2.297,2.980,2.655,2.980,2.655,1.476,31.51,0.3151,4.184,0.000,31.51,31.51,0.00,0,0,-2.27499,31.51,31.51,0.00,0,0,29.10,0.00,2.41,3.35,0.50,1.000,1.126,2.41,1,70.00,1,35.48,33.32,2.16,2.345,2.575,2.894,-0.009,1.157,31.51,32,-0.0080
746539,2.451,2.416,3.090,2.777,3.090,2.777,1.424,32.42,0.3242,4.276,0.000,32.42,32.42,0.00,0,0,-2.30696,32.42,32.42,0.00,0,0,29.46,0.00,2.96,3.85,0.58,1.000,1.146,2.96,1,70.00,1,35.90,33.73,2.17,2.464,2.696,2.889,-0.006,1.088,32.42,32,-0.0303
746673,2.597,2.553,3.322,2.907,3.322,2.907,1.456,33.28,0.3328,4.368,0.000,33.28,33.28,0.00,0,0,-2.33895,33.28,33.28,0.00,0,0,29.58,0.00,3.70,4.63,0.66,1.000,1.166,3.70,1,70.00,1,36.63,34.50,2.13,2.602,2.840,2.877,-0.002,1.036,33.28,33,-0.1408
746796,2.717,2.684,3.441,3.046,3.441,3.046,1.398,34.70,0.3470,4.470,0.000,34.70,34.70,0.00,0,0,-2.37131,34.70,34.70,0.00,0,0,30.14,0.00,4.55,5.15,0.75,1.000,1.187,4.55,1,70.00,1,37.36,35.19,2.16,2.734,2.976,2.874,-0.015,0.972,34.70,35,-0.1928
746927,2.870,2.827,3.565,3.189,3.565,3.189,1.707,36.07,0.3607,4.577,0.000,36.07,36.07,0.00,0,0,-2.40401,36.07,36.07,0.00,0,0,30.53,0.00,5.54,7.15,0.83,1.000,1.206,5.54,1,70.00,1,39.84,37.65,2.18,2.883,3.152,2.883,-0.004,1.142,36.07,36,-0.3616
747052,3.038,2.995,3.692,3.344,3.692,3.344,1.716,37.31,0.3731,4.677,0.000,37.31,37.31,0.00,0,0,-2.43514,37.31,37.31,0.00,0,0,30.61,0.00,6.70,8.04,0.90,1.000,1.224,6.70,1,70.00,1,40.62,38.52,2.10,3.052,3.327,2.851,-0.010,1.010,37.31,38,-0.2967
747187,3.240,3.191,3.955,3.521,3.955,3.521,1.478,37.85,0.3785,4.790,0.000,37.85,37.85,0.00,0,0,-2.47587,37.85,37.85,0.00,0,0,30.70,0.00,7.14,7.62,0.96,1.000,1.240,7.14,1,70.00,1,39.85,37.89,1.96,3.244,3.501,2.835,-0.001,0.762,37.85,37,0.4103
747312,3.405,3.358,4.091,3.678,4.091,3.678,1.875,39.20,0.3920,4.863,0.000,39.20,39.20,0.00,0,0,-2.50471,39.20,39.20,0.00,0,0,30.94,0.00,8.26,10.00,0.99,1.000,1.248,8.26,1,70.00,1,42.68,40.75,1.93,3.418,3.708,2.806,-0.003,0.915,39.20,39,0.3896
747441,3.579,3.527,4.229,3.847,4.229,3.847,1.880,40.58,0.4058,4.944,0.000,40.58,40.58,0.00,0,0,-2.53327,40.58,40.58,0.00,0,0,31.48,0.00,9.11,10.00,1.00,1.000,1.250,9.11,1,70.00,1,43.71,41.78,1.92,3.588,3.884,2.786,-0.006,0.865,40.58,41,-0.3772
747565,3.800,3.729,4.373,4.009,4.373,4.009,1.794,40.52,0.4052,4.999,0.000,40.52,40.52,0.00,0,0,-2.55997,40.52,40.52,0.00,0,0,31.04,0.00,9.48,10.00,1.00,1.000,1.250,9.48,1,70.00,1,43.06,41.38,1.68,3.788,4.071,2.724,0.017,0.641,40.52,40,0.4113
747699,3.962,3.916,4.667,4.179,4.667,4.179,1.715,40.92,0.4092,5.025,0.000,40.92,40.92,0.00,0,0,-2.58410,40.92,40.92,0.00,0,0,31.20,0.00,9.72,9.90,1.00,1.000,1.250,9.72,1,70.00,1,42.68,41.12,1.56,3.974,4.253,2.617,-0.010,0.505,40.92,41,-0.1654
747823,4.089,4.055,4.819,4.342,4.819,4.342,1.643,42.16,0.4216,5.055,0.000,42.16,42.16,0.00,0,0,-2.60921,42.16,42.16,0.00,0,0,32.38,0.00,9.79,9.64,1.00,1.000,1.250,9.79,1,70.00,1,43.33,41.64,1.70,4.113,4.396,2.592,-0.023,0.537,42.16,42,0.1772
747953,4.261,4.214,4.974,4.515,4.974,4.515,2.076,43.25,0.4325,5.091,0.000,43.25,43.25,0.00,0,0,-2.63570,43.25,43.25,0.00,0,0,33.36,0.00,9.89,10.00,1.00,1.000,1.250,9.89,1,70.00,1,46.79,44.97,1.82,4.279,4.593,2.614,-0.009,0.851,43.25,44,-0.3426
748078,4.486,4.409,5.131,4.704,5.131,4.704,2.101,43.88,0.4388,5.124,0.000,43.88,43.88,0.00,0,0,-2.66303,43.88,43.88,0.00,0,0,33.94,0.00,9.95,10.00,1.00,1.000,1.250,9.95,1,70.00,1,47.66,45.87,1.78,4.474,4.788,2.613,0.016,0.857,43.88,44,0.1182
748211,4.658,4.605,5.436,4.913,5.436,4.913,2.413,45.02,0.4502,5.146,0.000,45.02,45.02,0.00,0,0,-2.69015,45.02,45.02,0.00,0,0,35.05,0.00,9.97,10.00,1.00,1.000,1.250,9.97,1,70.00,1,50.38,48.49,1.88,4.676,5.016,2.555,-0.009,1.174,45.02,45,-0.0996
