# SHOT START
# legend_version=1
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_residual,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
101650,1.105,1.104,1.106,1.094,1.106,1.094,0.058,17.71,0.1771,2.811,0.000,17.71,17.71,0.00,0,0,-2.06116,17.71,17.71,0.00,0,0,17.71,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.84,17.89,-0.05,1.105,1.108,2.787,0.000,0.000,17.71,18,-0.3859
101781,1.106,1.105,1.121,1.101,1.121,1.101,0.093,17.76,0.1776,2.810,0.000,17.76,17.76,0.00,0,0,-2.06062,17.76,17.76,0.00,0,0,17.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,18.04,18.06,-0.02,1.107,1.114,2.786,-0.001,0.001,17.76,18,-0.1600
101908,1.108,1.107,1.162,1.114,1.162,1.114,0.134,17.87,0.1787,2.813,0.000,17.87,17.87,0.00,0,0,-2.06100,17.87,17.87,0.00,0,0,17.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,18.36,18.30,0.05,1.109,1.121,2.789,-0.001,0.004,17.87,18,0.3485
102037,1.111,1.110,1.188,1.132,1.188,1.132,0.241,18.02,0.1802,2.820,0.000,18.02,18.02,0.00,0,0,-2.06255,18.02,18.02,0.00,0,0,18.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,18.99,18.84,0.16,1.114,1.136,2.795,-0.002,0.021,18.02,18,0.2563
102164,1.114,1.113,1.216,1.154,1.216,1.154,0.272,18.22,0.1822,2.832,0.000,18.22,18.22,0.00,0,0,-2.06564,18.22,18.22,0.00,0,0,18.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,19.37,19.11,0.26,1.119,1.146,2.804,-0.003,0.037,18.22,19,-0.2900
102296,1.118,1.117,1.283,1.181,1.283,1.181,0.324,18.49,0.1849,2.850,0.000,18.49,18.49,0.00,0,0,-2.07065,18.49,18.49,0.00,0,0,18.49,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,19.93,19.52,0.41,1.124,1.159,2.817,-0.006,0.070,18.49,19,-0.1258
102424,1.124,1.122,1.321,1.215,1.321,1.215,0.342,19.66,0.1966,2.896,0.000,19.66,19.66,0.00,0,0,-2.07826,19.66,19.66,0.00,0,0,19.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,20.96,20.38,0.57,1.132,1.179,2.857,-0.007,0.094,19.66,20,-0.4496
102555,1.130,1.128,1.361,1.254,1.361,1.254,0.478,21.24,0.2124,2.986,0.000,21.24,21.24,0.00,0,0,-2.08858,21.24,21.24,0.00,0,0,21.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,22.83,22.06,0.77,1.142,1.212,2.940,-0.010,0.159,21.24,22,-0.3523
102679,1.149,1.145,1.406,1.300,1.406,1.300,0.521,22.55,0.2255,3.104,0.000,22.55,22.55,0.00,0,0,-2.10152,22.55,22.55,0.00,0,0,22.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,24.22,23.28,0.94,1.162,1.244,3.037,-0.012,0.215,22.55,23,-0.1779
102811,1.172,1.167,1.504,1.346,1.504,1.346,0.525,23.64,0.2364,3.236,0.000,23.64,23.64,0.00,0,0,-2.11678,23.64,23.64,0.00,0,0,23.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,25.30,24.21,1.08,1.185,1.274,3.136,-0.012,0.265,23.64,23,0.4655
102937,1.208,1.199,1.558,1.403,1.558,1.403,0.697,24.70,0.2470,3.377,0.000,24.70,24.70,0.00,0,0,-2.13441,24.70,24.70,0.00,0,0,24.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,27.06,25.81,1.25,1.221,1.328,3.229,-0.009,0.393,24.70,24,0.4712
103071,1.245,1.235,1.615,1.462,1.615,1.462,0.691,25.58,0.2558,3.517,0.000,25.58,25.58,0.00,0,0,-2.15417,25.58,25.58,0.00,0,0,25.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,27.94,26.57,1.38,1.258,1.370,3.309,-0.009,0.451,25.58,25,0.3392
103199,1.301,1.284,1.738,1.532,1.738,1.532,0.719,26.38,0.2638,3.653,0.000,26.38,26.38,0.00,0,0,-2.17599,26.38,26.38,0.00,0,0,26.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,28.88,27.37,1.50,1.309,1.428,3.370,-0.007,0.528,26.38,27,-0.1576
103332,1.348,1.331,1.805,1.601,1.805,1.601,0.692,27.21,0.2721,3.785,0.000,27.21,27.21,0.00,0,0,-2.19986,27.21,27.21,0.00,0,0,27.20,0.00,0.00,0.01,0.00,1.000,1.001,0.00,1,60.00,1,29.58,27.95,1.63,1.356,1.479,3.425,-0.007,0.581,27.21,27,-0.0976
103457,1.401,1.386,1.874,1.675,1.874,1.675,0.896,27.92,0.2792,3.901,0.000,27.92,27.92,0.00,0,0,-2.22504,27.92,27.92,0.00,0,0,27.90,0.00,0.02,0.04,0.01,1.000,1.003,0.02,1,60.00,1,31.12,29.36,1.76,1.415,1.558,3.458,-0.011,0.758,27.92,28,-0.3794
103587,1.460,1.444,1.947,1.758,1.947,1.758,0.928,28.81,0.2881,4.018,0.000,28.81,28.81,0.00,0,0,-2.25233,28.81,28.81,0.00,0,0,28.77,0.00,0.04,0.09,0.03,1.000,1.005,0.04,1,60.00,1,32.09,30.19,1.90,1.475,1.627,3.494,-0.014,0.861,28.81,29,-0.0972
103712,1.544,1.520,2.102,1.847,2.102,1.847,0.892,29.32,0.2932,4.129,0.000,29.32,29.32,0.00,0,0,-2.28151,29.32,29.32,0.00,0,0,29.24,0.00,0.09,0.15,0.05,1.000,1.009,0.09,1,60.00,1,32.46,30.49,1.97,1.551,1.704,3.516,-0.006,0.888,29.32,30,-0.4631
103841,1.621,1.606,2.185,1.955,2.185,1.955,0.753,30.24,0.3024,4.258,0.000,30.24,30.24,0.00,0,0,-2.32222,30.24,30.24,0.00,0,0,30.08,0.00,0.16,0.21,0.09,1.000,1.015,0.16,1,60.00,1,32.66,30.57,2.09,1.636,1.787,3.532,-0.015,0.876,30.24,30,-0.0834
103967,1.703,1.682,2.270,2.048,2.270,2.048,1.082,30.98,0.3098,4.348,0.000,30.98,30.98,0.00,0,0,-2.35421,30.98,30.98,0.00,0,0,30.71,0.00,0.26,0.44,0.12,1.000,1.022,0.26,1,60.00,1,34.76,32.55,2.21,1.719,1.897,3.548,-0.014,1.159,30.98,31,-0.3546
104098,1.784,1.763,2.359,2.143,2.359,2.143,1.063,31.65,0.3165,4.434,0.000,31.65,31.65,0.00,0,0,-2.38755,31.65,31.65,0.00,0,0,31.26,0.00,0.39,0.59,0.16,1.000,1.030,0.39,1,60.00,1,35.27,32.98,2.29,1.801,1.982,3.558,-0.015,1.193,31.65,31,0.4795
104223,1.900,1.865,2.547,2.246,2.547,2.246,1.038,32.02,0.3202,4.518,0.000,32.02,32.02,0.00,0,0,-2.42215,32.02,32.02,0.00,0,0,31.46,0.00,0.56,0.76,0.21,1.000,1.038,0.56,1,60.00,1,35.50,33.21,2.29,1.902,2.083,3.556,-0.001,1.173,32.02,32,-0.4573
104353,2.006,1.974,2.644,2.346,2.644,2.346,1.015,32.17,0.3217,4.579,0.000,32.17,32.17,0.00,0,0,-2.45624,32.17,32.17,0.00,0,0,31.43,0.00,0.74,0.94,0.27,1.000,1.048,0.74,1,60.00,1,35.41,33.17,2.24,2.010,2.190,3.509,-0.003,1.099,32.17,32,0.2181
104480,2.104,2.079,2.745,2.465,2.745,2.465,1.366,33.12,0.3312,4.630,0.000,33.12,33.12,0.00,0,0,-2.49002,33.12,33.12,0.00,0,0,32.04,0.00,1.08,1.61,0.33,1.000,1.060,1.08,1,60.00,1,37.56,35.21,2.35,2.123,2.337,3.447,-0.016,1.377,33.12,33,0.0116
104608,2.211,2.181,2.850,2.594,2.850,2.594,1.294,34.49,0.3449,4.709,0.000,34.49,34.49,0.00,0,0,-2.52639,34.49,34.49,0.00,0,0,33.01,0.00,1.49,1.92,0.41,1.000,1.073,1.49,1,60.00,1,38.29,35.80,2.48,2.227,2.448,3.438,-0.015,1.382,34.49,34,0.1706
104734,2.359,2.314,3.068,2.726,3.068,2.726,1.558,35.24,0.3524,4.790,0.000,35.24,35.24,0.00,0,0,-2.56356,35.24,35.24,0.00,0,0,33.28,0.00,1.96,2.82,0.49,1.000,1.087,1.96,1,60.00,1,40.05,37.55,2.50,2.364,2.607,3.421,0.002,1.572,35.24,35,0.1819
104865,2.512,2.466,3.182,2.844,3.182,2.844,1.146,34.96,0.3496,4.844,0.000,34.96,34.96,0.00,0,0,-2.59900,34.96,34.96,0.00,0,0,32.70,0.00,2.26,2.43,0.56,1.000,1.100,2.26,1,60.00,1,37.69,35.43,2.25,2.509,2.718,3.342,0.005,1.044,34.96,35,-0.1376
104993,2.640,2.605,3.420,2.980,3.420,2.980,1.564,35.87,0.3587,4.875,0.000,35.87,35.87,0.00,0,0,-2.63209,35.87,35.87,0.00,0,0,32.98,0.00,2.89,3.89,0.64,1.000,1.115,2.89,1,60.00,1,39.98,37.71,2.26,2.656,2.902,3.235,-0.012,1.254,35.87,36,-0.1516
105124,2.752,2.720,3.544,3.127,3.544,3.127,1.482,37.85,0.3785,4.950,0.000,37.85,37.85,0.00,0,0,-2.66776,37.85,37.85,0.00,0,0,34.23,0.00,3.62,4.28,0.72,1.000,1.129,3.62,1,60.00,1,41.06,38.63,2.44,2.773,3.030,3.227,-0.020,1.258,37.85,38,-0.4046
105248,2.938,2.890,3.670,3.278,3.670,3.278,1.785,38.62,0.3862,5.026,0.000,38.62,38.62,0.00,0,0,-2.70325,38.62,38.62,0.00,0,0,34.20,0.00,4.41,5.87,0.80,1.000,1.144,4.41,1,60.00,1,43.01,40.66,2.35,2.947,3.225,3.204,-0.001,1.370,38.62,39,-0.4042
105379,3.112,3.064,3.800,3.439,3.800,3.439,1.780,39.70,0.3970,5.097,0.000,39.70,39.70,0.00,0,0,-2.73742,39.70,39.70,0.00,0,0,34.38,0.00,5.32,6.56,0.87,1.000,1.157,5.32,1,60.00,1,43.59,41.33,2.26,3.122,3.404,3.148,-0.006,1.218,39.70,40,-0.4120
105507,3.290,3.244,4.069,3.591,4.069,3.591,1.683,40.10,0.4010,5.144,0.000,40.10,40.10,0.00,0,0,-2.76873,40.10,40.10,0.00,0,0,34.17,0.00,5.93,6.76,0.93,1.000,1.167,5.93,1,60.00,1,43.06,40.99,2.07,3.301,3.577,3.047,-0.008,0.947,40.10,40,-0.1603
105637,3.498,3.436,4.209,3.763,4.209,3.763,2.035,41.08,0.4108,5.190,0.000,41.08,41.08,0.00,0,0,-2.79867,41.08,41.08,0.00,0,0,34.27,0.00,6.81,8.00,0.97,1.000,1.175,6.81,1,60.00,1,45.26,43.28,1.98,3.499,3.803,2.956,0.009,1.054,41.08,41,0.1333
105763,3.676,3.622,4.351,3.930,4.351,3.930,1.924,41.69,0.4169,5.228,0.000,41.69,41.69,0.00,0,0,-2.82707,41.69,41.69,0.00,0,0,34.40,0.00,7.29,8.00,1.00,1.000,1.180,7.29,1,60.00,1,44.91,43.06,1.85,3.684,3.982,2.866,0.001,0.829,41.69,42,-0.2346
105897,3.853,3.807,4.645,4.104,4.645,4.104,1.937,42.37,0.4237,5.245,0.000,42.37,42.37,0.00,0,0,-2.85321,42.37,42.37,0.00,0,0,34.76,0.00,7.62,8.00,1.00,1.000,1.180,7.62,1,60.00,1,45.25,43.46,1.78,3.870,4.172,2.764,-0.013,0.743,42.37,43,-0.4871
106023,4.054,3.992,4.798,4.285,4.798,4.285,1.822,43.13,0.4313,5.268,0.000,43.13,43.13,0.00,0,0,-2.88002,43.13,43.13,0.00,0,0,35.34,0.00,7.79,8.00,1.00,1.000,1.180,7.79,1,60.00,1,45.18,43.43,1.74,4.054,4.351,2.707,0.003,0.634,43.13,43,0.4520
106153,4.233,4.195,4.953,4.516,4.953,4.516,1.982,44.83,0.4483,5.297,0.000,44.83,44.83,0.00,0,0,-2.91615,44.83,44.83,0.00,0,0,36.92,0.00,7.91,8.00,1.00,1.000,1.180,7.91,1,60.00,1,47.53,45.61,1.92,4.261,4.578,2.686,-0.020,0.814,44.83,44,0.3747
106277,4.423,4.373,5.111,4.698,5.111,4.698,2.032,45.73,0.4573,5.326,0.000,45.73,45.73,0.00,0,0,-2.94468,45.73,45.73,0.00,0,0,37.78,0.00,7.95,8.00,1.00,1.000,1.180,7.95,1,60.00,1,48.81,46.86,1.95,4.439,4.759,2.707,-0.013,0.877,45.73,46,0.2118
106409,4.638,4.583,5.417,4.872,5.417,4.872,1.943,45.78,0.4578,5.329,0.000,45.78,45.78,0.00,0,0,-2.97101,45.78,45.78,0.00,0,0,37.81,0.00,7.97,8.00,1.00,1.000,1.180,7.97,1,60.00,1,48.32,46.59,1.73,4.646,4.953,2.655,-0.005,0.677,45.78,46,-0.1303
106533,4.868,4.797,5.568,5.068,5.568,5.068,2.291,46.66,0.4666,5.327,0.000,46.66,46.66,0.00,0,0,-2.99599,46.66,46.66,0.00,0,0,38.68,0.00,7.99,8.00,1.00,1.000,1.180,7.99,1,60.00,1,50.85,49.20,1.65,4.866,5.197,2.578,0.013,0.831,46.66,47,-0.0435
106665,5.050,4.993,5.715,5.254,5.715,5.254,2.119,47.58,0.4758,5.324,0.000,47.58,47.58,0.00,0,0,-3.02002,47.58,47.58,0.00,0,0,39.59,0.00,7.99,8.00,1.00,1.000,1.180,7.99,1,60.00,1,50.46,48.89,1.57,5.059,5.381,2.505,-0.001,0.617,47.58,48,-0.1565
106789,5.231,5.179,5.857,5.441,5.857,5.441,2.055,48.63,0.4863,5.319,0.000,48.63,48.63,0.00,0,0,-3.04312,48.63,48.63,0.00,0,0,40.64,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,50.89,49.33,1.56,5.246,5.566,2.450,-0.011,0.553,48.63,49,-0.4616
106921,5.432,5.376,6.133,5.613,6.133,5.613,1.891,49.41,0.4941,5.311,0.000,49.41,49.41,0.00,0,0,-3.06472,49.41,49.41,0.00,0,0,41.41,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,50.41,49.02,1.40,5.440,5.748,2.404,-0.005,0.378,49.41,50,-0.1717
107046,5.664,5.607,6.266,5.800,6.266,5.800,2.153,50.05,0.5005,5.292,0.000,50.05,50.05,0.00,0,0,-3.08295,50.05,50.05,0.00,0,0,42.06,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,52.23,51.08,1.16,5.674,5.995,2.315,-0.001,0.346,50.05,50,0.2033
107180,5.860,5.804,6.396,5.972,6.396,5.972,1.956,50.82,0.5082,5.267,0.000,50.82,50.82,0.00,0,0,-3.09895,50.82,50.82,0.00,0,0,42.82,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,51.41,50.42,0.99,5.868,6.176,2.244,-0.000,0.190,50.82,51,-0.0547
107310,6.089,6.022,6.647,6.143,6.647,6.143,1.876,51.35,0.5135,5.231,0.000,51.35,51.35,0.00,0,0,-3.11103,51.35,51.35,0.00,0,0,43.35,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,50.98,50.27,0.71,6.084,6.382,2.157,0.010,0.089,51.35,51,0.3757
107441,6.245,6.198,6.767,6.324,6.767,6.324,2.058,52.43,0.5243,5.197,0.000,52.43,52.43,0.00,0,0,-3.12208,52.43,52.43,0.00,0,0,44.43,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,53.11,52.36,0.74,6.263,6.576,2.115,-0.011,0.119,52.43,53,-0.4683
107569,6.428,6.380,6.885,6.500,6.885,6.500,1.909,53.43,0.5343,5.165,0.000,53.43,53.43,0.00,0,0,-3.13228,53.43,53.43,0.00,0,0,45.43,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,53.05,52.36,0.69,6.443,6.745,2.098,-0.012,0.088,53.43,54,-0.4510
107703,6.683,6.608,6.999,6.657,6.999,6.657,1.697,53.64,0.5364,5.122,0.000,53.64,53.64,0.00,0,0,-3.13871,53.64,53.64,0.00,0,0,45.64,0.00,8.00,8.00,1.00,1.000,1.180,8.00,0,255.00,1,51.49,51.23,0.25,6.666,6.944,2.045,0.022,0.062,53.64,53,0.2485
107829,6.858,6.806,7.217,6.809,7.217,6.809,1.525,54.04,0.5404,5.064,0.000,54.04,54.04,0.00,0,0,-3.14032,54.04,54.04,0.00,0,0,46.04,0.00,8.00,8.00,1.00,1.000,1.180,8.00,0,255.00,1,50.26,50.29,-0.03,6.860,7.123,1.966,0.000,0.179,54.04,54,0.0213
107960,7.019,6.974,7.323,6.956,7.323,6.956,1.693,54.64,0.5464,5.004,0.000,54.64,54.64,0.00,0,0,-3.13917,54.64,54.64,0.00,0,0,46.64,0.00,8.00,8.00,1.00,1.000,1.180,8.00,0,255.00,1,51.93,52.07,-0.14,7.030,7.300,1.932,-0.004,0.098,54.64,54,0.2743
108086,7.204,7.144,7.425,7.103,7.425,7.103,1.596,55.22,0.5522,4.945,0.000,55.22,55.22,0.00,0,0,-3.13637,55.22,55.22,0.00,0,0,47.22,0.00,8.00,8.00,1.00,1.000,1.180,8.00,0,255.00,1,51.84,52.13,-0.28,7.198,7.456,1.933,0.010,0.165,55.22,55,0.4162
108216,7.346,7.290,7.522,7.234,7.522,7.234,1.426,55.79,0.5579,4.888,0.000,55.79,55.79,0.00,0,0,-3.13211,55.79,55.79,0.00,0,0,47.79,0.00,8.00,8.00,1.00,0.998,1.180,8.00,0,255.00,1,51.38,51.76,-0.38,7.340,7.582,1.967,0.009,0.287,55.79,55,0.3228
108340,7.488,7.444,7.710,7.363,7.710,7.363,1.295,56.22,0.5622,4.829,0.000,56.22,56.22,0.00,0,0,-3.12574,56.22,56.22,0.00,0,0,48.22,0.00,8.00,8.00,1.00,0.936,1.180,8.00,0,255.00,1,51.01,51.55,-0.54,7.491,7.717,1.995,-0.001,0.423,56.22,57,-0.3290
108474,7.627,7.584,7.799,7.498,7.799,7.498,1.485,56.90,0.5690,4.772,0.000,56.90,56.90,0.00,0,0,-3.11820,56.90,56.90,0.00,0,0,48.90,0.00,8.00,8.00,0.99,0.911,1.178,8.00,0,255.00,1,53.50,54.05,-0.55,7.633,7.866,2.038,-0.004,0.216,56.90,57,-0.2836
108596,7.784,7.734,7.884,7.628,7.884,7.628,1.299,57.21,0.5721,4.715,0.000,57.21,57.21,0.00,0,0,-3.10955,57.21,57.21,0.00,0,0,49.41,0.00,7.80,6.92,0.94,0.809,1.170,7.80,0,255.00,1,52.68,53.36,-0.68,7.778,7.992,2.068,0.007,0.369,57.21,57,0.4220
108729,7.904,7.871,7.967,7.734,7.967,7.734,1.154,55.97,0.5597,4.632,0.000,55.97,55.97,0.00,0,0,-3.09781,55.97,55.97,0.00,0,0,49.57,0.00,6.40,4.28,0.89,0.595,1.160,6.40,0,255.00,1,50.97,51.84,-0.86,7.911,8.103,2.063,-0.005,0.492,55.97,55,0.4849
108855,7.926,7.921,8.122,7.846,8.122,7.846,1.281,57.18,0.5718,4.560,0.000,57.18,57.18,0.00,0,0,-3.08855,57.18,57.18,0.00,0,0,50.94,0.00,6.24,7.01,0.81,0.957,1.146,6.24,0,255.00,1,53.98,54.46,-0.48,7.963,8.164,2.158,-0.034,0.181,57.18,57,0.1235
108989,7.956,7.941,8.195,7.955,8.195,7.955,1.188,59.10,0.5910,4.538,0.000,59.10,59.10,0.00,0,0,-3.08776,59.10,59.10,0.00,0,0,52.76,0.00,6.34,6.08,0.72,1.000,1.130,6.34,0,255.00,1,56.74,56.68,0.06,7.982,8.177,2.418,-0.026,0.067,59.10,59,-0.1692
109117,8.198,8.138,8.332,8.053,8.332,8.053,1.053,57.93,0.5793,4.495,0.000,57.93,57.93,0.00,0,0,-3.08357,57.93,57.93,0.00,0,0,52.25,0.00,5.68,4.35,0.64,0.916,1.115,5.68,0,255.00,1,55.13,55.67,-0.53,8.172,8.335,2.482,0.029,0.161,57.93,58,0.1473
109248,8.293,8.268,8.395,8.152,8.395,8.152,1.130,57.09,0.5709,4.414,0.000,57.09,57.09,0.00,0,0,-3.07318,57.09,57.09,0.00,0,0,52.47,0.00,4.62,3.27,0.54,0.747,1.098,4.62,0,255.00,1,55.07,55.77,-0.70,8.302,8.463,2.402,-0.006,0.148,57.09,57,-0.1206
109376,8.246,8.261,8.456,8.242,8.456,8.242,0.997,58.25,0.5825,4.356,0.000,58.25,58.25,0.00,0,0,-3.06784,58.25,58.25,0.00,0,0,54.25,0.00,4.00,3.27,0.46,1.000,1.083,4.00,0,255.00,1,56.04,56.18,-0.14,8.294,8.454,2.494,-0.048,0.065,58.25,58,0.0702
109508,8.298,8.279,8.567,8.333,8.567,8.333,0.913,59.39,0.5939,4.337,0.000,59.39,59.39,0.00,0,0,-3.07146,59.39,59.39,0.00,0,0,55.92,0.00,3.47,2.45,0.38,1.000,1.068,3.47,0,255.00,1,58.21,57.90,0.30,8.310,8.460,2.727,-0.012,0.031,59.39,60,-0.3918
109634,8.456,8.413,8.618,8.417,8.618,8.417,0.942,58.93,0.5893,4.304,0.000,58.93,58.93,0.00,0,0,-3.07373,58.93,58.93,0.00,0,0,56.06,0.00,2.86,2.03,0.30,1.000,1.054,2.86,0,255.00,1,58.78,58.76,0.02,8.442,8.579,2.805,0.018,0.000,58.93,59,0.0596
109765,8.532,8.513,8.665,8.495,8.665,8.495,0.843,58.74,0.5874,4.251,0.000,58.74,58.74,0.00,0,0,-3.07192,58.74,58.74,0.00,0,0,56.46,0.00,2.28,1.42,0.24,1.000,1.042,2.28,0,255.00,1,57.76,57.87,-0.11,8.539,8.666,2.765,-0.007,0.014,58.74,59,0.1125
109895,8.552,8.545,8.751,8.563,8.751,8.563,0.725,59.21,0.5921,4.208,0.000,59.21,59.21,0.00,0,0,-3.07219,59.21,59.21,0.00,0,0,57.49,0.00,1.72,0.95,0.18,1.000,1.032,1.72,0,255.00,1,57.68,57.60,0.09,8.570,8.690,2.803,-0.018,0.029,59.21,59,0.1201
110024,8.566,8.561,8.789,8.630,8.789,8.630,0.747,60.10,0.6010,4.185,0.000,60.10,60.10,0.00,0,0,-3.07704,60.10,60.10,0.00,0,0,58.80,0.00,1.30,0.73,0.14,1.000,1.024,1.30,0,255.00,1,59.81,59.40,0.40,8.586,8.707,2.928,-0.019,0.031,60.10,61,-0.4465
110149,8.676,8.647,8.824,8.688,8.824,8.688,0.638,60.02,0.6002,4.161,0.000,60.02,60.02,0.00,0,0,-3.08158,60.02,60.02,0.00,0,0,59.09,0.00,0.93,0.46,0.10,1.000,1.015,0.93,0,255.00,1,59.27,59.03,0.23,8.669,8.773,2.989,0.010,0.016,60.02,60,-0.3198
110286,8.719,8.710,8.885,8.741,8.885,8.741,0.570,60.18,0.6018,4.128,0.000,60.18,60.18,0.00,0,0,-3.08405,60.18,60.18,0.00,0,0,59.52,0.00,0.66,0.29,0.07,1.000,1.008,0.66,0,255.00,1,58.94,58.77,0.17,8.730,8.827,2.996,-0.011,0.022,60.18,60,-0.2339
110410,8.757,8.743,8.910,8.790,8.910,8.790,0.482,60.69,0.6069,4.107,0.000,60.69,60.69,0.00,0,0,-3.08809,60.69,60.69,0.00,0,0,60.24,0.00,0.45,0.16,0.05,1.000,1.004,0.45,0,255.00,1,59.07,58.81,0.26,8.762,8.852,3.050,-0.005,0.040,60.69,60,0.4605
110541,8.787,8.778,8.932,8.833,8.932,8.833,0.470,61.15,0.6115,4.091,0.000,61.15,61.15,0.00,0,0,-3.09294,61.15,61.15,0.00,0,0,60.85,0.00,0.30,0.10,0.03,1.000,1.002,0.30,0,255.00,1,59.92,59.61,0.31,8.796,8.882,3.118,-0.008,0.032,61.15,62,-0.4897
110667,8.833,8.819,8.952,8.871,8.952,8.871,0.404,61.48,0.6148,4.078,0.000,61.48,61.48,0.00,0,0,-3.09774,61.48,61.48,0.00,0,0,61.28,0.00,0.19,0.05,0.02,1.000,1.001,0.19,0,255.00,1,60.03,59.74,0.29,8.835,8.913,3.176,-0.002,0.036,61.48,62,-0.3753
110802,8.880,8.870,8.980,8.909,8.980,8.909,0.289,61.71,0.6171,4.058,0.000,61.71,61.71,0.00,0,0,-3.10270,61.71,61.71,0.00,0,0,61.61,0.00,0.10,0.02,0.01,1.000,1.000,0.10,0,255.00,1,59.52,59.31,0.21,8.883,8.948,3.231,-0.003,0.062,61.71,62,0.0004
110926,8.902,8.897,8.990,8.934,8.990,8.934,0.268,61.97,0.6197,4.046,0.000,61.97,61.97,0.00,0,0,-3.10614,61.97,61.97,0.00,0,0,61.91,0.00,0.06,0.01,0.00,1.000,1.000,0.06,0,255.00,1,59.92,59.72,0.20,8.909,8.970,3.282,-0.006,0.054,61.97,62,-0.3444
