ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_pulse_count,tach_glitch_rejects,tach_timeout
65595,0.217,0.219,9.000,0.445,9.000,0.445,12.668,5.70,0.1690,0.083,0.000,16.90,5.70,11.20,1,0,0.00000,16.90,16.90,0.00,0,0,16.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,50.74,48.13,2.61,0.400,1.272,0.105,0.961,0.000,0.000,34.553,5.70,6,-0.3000,0,0.00,0.00,0,0,1
65700,0.219,0.219,9.000,2.135,9.000,2.135,30.694,17.10,0.3571,0.470,0.000,35.71,17.10,18.61,1,0,0.00000,35.71,35.71,0.00,0,0,34.15,0.00,1.57,8.50,0.28,1.000,1.045,1.57,1,60.00,1,59.40,54.40,5.00,0.405,1.294,0.584,2.883,-0.189,-0.016,233.896,17.10,17,0.2000,3400,8823.53,8823.53,15,0,0
65829,0.223,0.222,9.000,4.492,9.000,4.492,23.008,34.20,0.5910,1.511,0.000,59.10,34.20,24.90,1,0,0.00000,59.10,59.10,0.00,0,0,54.36,0.00,4.74,8.50,1.00,1.000,1.160,4.74,1,60.00,1,68.81,63.81,5.00,0.394,1.210,1.839,5.752,-0.176,-0.038,352.739,34.20,35,-0.3000,5666,5294.74,8094.49,24,1,0
65962,0.239,0.234,9.000,6.066,9.000,6.066,15.067,51.30,0.7424,2.989,0.000,74.24,51.30,22.94,1,0,0.00000,74.24,74.24,0.00,0,0,67.78,0.00,6.46,8.50,1.00,1.000,1.160,6.46,1,60.00,1,78.22,73.22,5.00,0.387,1.107,3.557,8.566,-0.155,-0.054,413.347,51.30,52,-0.5000,5314,5645.46,6630.80,41,2,0
66096,0.244,0.243,9.000,7.091,9.000,7.091,9.805,68.40,0.8392,4.798,0.000,83.92,68.40,15.52,1,0,0.00000,83.92,83.92,0.00,0,0,76.53,0.00,7.39,8.50,1.00,1.000,1.160,7.39,1,60.00,1,87.62,82.62,5.00,0.374,0.988,5.604,11.426,-0.137,-0.065,460.405,68.40,69,-0.4000,4120,7281.55,6581.01,62,3,0
66230,0.257,0.252,9.000,7.758,9.000,7.758,6.379,85.50,0.9011,6.860,0.000,90.11,85.50,4.61,1,0,0.00000,90.11,90.11,0.00,0,0,82.21,0.00,7.90,8.50,0.77,1.000,1.123,7.90,0,255.00,1,97.02,92.02,5.00,0.361,0.866,7.891,14.284,-0.111,-0.072,497.024,85.50,85,0.0000,9705,3091.19,5144.34,82,4,0
66358,0.263,0.262,9.000,8.192,9.000,8.192,4.150,97.92,0.9792,9.018,0.000,97.92,97.92,0.00,0,0,-0.47208,97.92,97.92,0.00,0,0,89.74,0.00,8.17,8.50,0.42,1.000,1.068,8.17,0,255.00,1,100.00,98.86,5.00,0.329,0.638,10.220,16.353,-0.083,-0.075,535.690,97.92,98,-0.0385,9705,3091.19,4142.40,108,6,0
66494,0.271,0.270,9.000,8.545,9.000,8.545,2.339,99.00,0.9900,11.334,0.000,99.00,99.00,0.00,0,0,-0.47208,99.00,99.00,0.00,0,0,92.75,0.00,6.25,2.65,0.16,1.000,1.026,6.25,0,255.00,1,100.00,99.45,5.00,0.292,0.391,12.564,16.547,-0.029,-0.070,575.336,99.00,99,0.2824,9705,3091.19,3521.77,140,10,0
66621,0.309,0.292,9.000,8.704,9.000,8.704,1.522,98.00,0.9800,12.566,0.000,98.00,98.00,0.00,0,0,-0.47208,98.00,98.00,0.00,0,0,94.07,0.00,3.93,0.79,0.07,1.000,1.012,3.93,0,255.00,1,100.00,98.90,5.00,0.296,0.319,13.688,16.240,0.011,-0.062,589.196,98.00,98,0.3383,3931,7631.65,5846.04,165,11,0
66755,8.846,6.746,9.000,8.807,9.000,8.807,0.990,84.00,0.6214,12.280,0.000,62.14,84.00,-21.86,0,1,-0.91133,62.14,62.14,0.00,0,0,59.85,0.00,2.29,0.23,0.03,1.000,1.005,2.29,0,255.00,1,96.20,91.20,5.00,6.778,6.926,10.948,0.000,2.239,0.080,35.674,84.00,84,0.2888,5014,5983.25,6334.27,190,13,0
66886,8.612,8.492,9.000,8.875,9.000,8.875,0.644,61.05,0.2705,10.544,0.000,27.05,61.05,-34.00,0,1,-0.96631,27.05,27.05,0.00,0,0,25.76,0.00,1.29,0.07,0.01,1.000,1.002,1.29,0,255.00,1,80.80,78.58,2.23,8.526,8.688,7.740,0.000,0.107,0.080,5.538,61.05,61,0.3893,5014,5983.25,6162.97,216,15,0
66986,6.281,7.211,9.000,8.906,9.000,8.906,0.484,56.85,0.5685,9.527,0.000,56.85,56.85,0.00,0,0,-1.03689,56.85,56.85,0.00,0,0,55.98,0.00,0.87,0.03,0.01,1.000,1.001,0.87,0,255.00,1,81.27,76.27,5.00,7.240,7.375,6.143,0.000,-1.060,0.013,28.685,56.85,57,-0.3629,8956,3349.71,5150.20,229,16,0
67114,4.350,4.874,9.000,8.939,9.000,8.939,0.315,73.95,0.8514,8.984,0.000,85.14,73.95,11.19,1,0,-1.03689,85.14,85.14,0.00,0,0,84.66,0.00,0.48,0.01,0.00,1.000,1.000,0.48,0,255.00,1,90.67,85.67,5.00,4.872,4.864,6.590,13.356,-0.581,-0.080,138.530,73.95,74,0.3802,5546,5409.30,5111.14,250,17,0
67248,6.035,5.520,9.000,8.960,9.000,8.960,0.205,81.29,0.8129,8.994,0.000,81.29,81.29,0.00,0,0,-1.14010,81.29,81.29,0.00,0,0,81.03,0.00,0.26,0.00,0.00,1.000,1.000,0.26,0,255.00,1,94.71,89.71,5.00,5.527,5.562,7.816,6.732,0.573,-0.039,96.611,81.29,81,-0.0510,6464,4641.09,5105.03,274,18,0
67376,7.950,7.471,9.000,8.974,9.000,8.974,0.133,61.04,0.5755,8.309,0.000,57.55,61.04,-3.49,0,1,-1.33145,57.55,57.55,0.00,0,0,57.40,0.00,0.14,0.00,0.00,1.000,1.000,0.14,0,255.00,1,79.86,74.86,5.00,7.536,7.840,5.660,0.000,0.471,0.046,17.094,61.04,61,0.0184,5851,5127.33,5746.57,299,18,0
67511,7.291,7.462,9.000,8.983,9.000,8.983,0.087,59.83,0.5983,7.412,0.000,59.83,59.83,0.00,0,0,-1.45350,59.83,59.83,0.00,0,0,59.76,0.00,0.08,0.00,0.00,1.000,1.000,0.08,0,255.00,1,67.08,62.08,5.00,7.524,7.821,4.001,0.000,-0.252,0.030,13.883,59.83,60,-0.3863,2970,10101.01,7234.91,322,19,0
67640,6.479,6.550,9.000,8.989,9.000,8.989,0.056,75.46,0.7546,7.190,0.000,75.46,75.46,0.00,0,0,-1.52666,75.46,75.46,0.00,0,0,75.42,0.00,0.04,0.00,0.00,1.000,1.000,0.04,0,255.00,1,80.01,75.01,5.00,6.591,6.784,4.652,7.910,-0.121,-0.018,42.002,75.46,76,-0.1593,6433,4663.45,6733.61,344,20,0
67775,8.145,7.718,9.000,8.993,9.000,8.993,0.037,59.42,0.5884,6.827,0.000,58.84,59.42,-0.58,0,1,-1.68650,58.84,58.84,0.00,0,0,58.82,0.00,0.02,0.00,0.00,1.000,1.000,0.02,0,255.00,1,66.30,61.30,5.00,7.773,8.038,3.987,0.000,0.421,0.029,9.589,59.42,59,0.0471,5904,5081.30,6119.67,365,21,0
67904,8.067,8.182,9.000,8.995,9.000,8.995,0.024,50.06,0.5006,6.063,0.000,50.06,50.06,0.00,0,0,-1.75684,50.06,50.06,0.00,0,0,50.04,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,52.34,47.76,4.58,8.240,8.520,2.819,0.000,-0.185,0.037,2.856,50.06,50,0.4653,4302,6973.50,6303.82,392,22,0
68038,6.108,6.501,9.000,8.997,9.000,8.997,0.016,67.16,0.7947,5.916,0.000,79.47,67.16,12.32,1,0,-1.75684,79.47,79.47,0.00,0,0,79.47,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,73.65,68.65,5.00,6.508,6.541,4.449,11.677,-0.452,-0.045,49.322,67.16,67,-0.1694,3216,9328.36,6373.04,412,23,0
68167,7.065,6.775,9.000,8.998,9.000,8.998,0.010,76.87,0.7687,6.195,0.000,76.87,76.87,0.00,0,0,-1.82353,76.87,76.87,0.00,0,0,76.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,91.76,86.76,5.00,6.791,6.864,6.255,8.519,0.308,-0.027,40.081,76.87,77,0.1115,5328,5630.63,6927.37,432,23,0
68303,8.911,8.497,9.000,8.999,9.000,8.999,0.007,53.92,0.4573,5.821,0.000,45.73,53.92,-8.19,0,1,-1.91329,45.73,45.73,0.00,0,0,45.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.03,62.26,2.77,8.541,8.753,4.585,0.000,0.416,0.046,2.375,53.92,54,-0.1764,3871,7749.94,7057.51,461,24,0
68431,7.724,8.054,9.000,8.999,9.000,8.999,0.004,53.53,0.5626,5.278,0.000,56.26,53.53,2.73,1,0,-1.94156,56.26,56.26,0.00,0,0,56.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.72,53.72,5.00,8.089,8.259,3.416,1.592,-0.402,0.015,5.523,53.53,53,0.4605,3409,8800.23,6858.79,483,26,0
68564,6.291,6.561,9.000,8.999,9.000,8.999,0.003,70.63,0.8139,5.402,0.000,81.39,70.63,10.76,1,0,-1.94156,81.39,81.39,0.00,0,0,81.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,82.64,77.64,5.00,6.555,6.529,5.462,11.587,-0.296,-0.053,50.186,70.63,70,0.2599,5473,5481.45,6802.56,502,27,0
68697,7.717,7.360,9.000,9.000,9.000,9.000,0.002,71.44,0.7144,5.676,0.000,71.44,71.44,0.00,0,0,-2.05169,71.44,71.44,0.00,0,0,71.44,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,88.93,83.93,5.00,7.373,7.434,6.287,4.950,0.386,-0.011,23.862,71.44,72,-0.1506,4815,6230.53,6427.53,527,28,0
68832,8.867,8.651,9.000,9.000,9.000,9.000,0.001,48.49,0.4736,5.276,0.000,47.36,48.49,-1.13,0,1,-2.11211,47.36,47.36,0.00,0,0,47.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,60.13,58.23,1.91,8.685,8.849,4.445,0.000,0.205,0.042,2.014,48.49,48,0.2755,4298,6979.99,6369.79,551,30,0
68959,7.093,7.693,9.000,9.000,9.000,9.000,0.001,58.76,0.6701,4.961,0.000,67.01,58.76,8.25,1,0,-2.14341,67.01,67.01,0.00,0,0,67.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.58,59.58,5.00,7.710,7.792,3.839,6.367,-0.694,-0.010,12.676,58.76,58,0.3197,4282,7006.07,7427.30,572,30,0
69094,6.611,6.703,9.000,9.000,9.000,9.000,0.000,75.86,0.8251,5.274,5.291,82.51,75.86,6.65,1,0,-2.14341,82.51,82.51,0.00,0,0,82.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,89.14,84.14,5.00,6.698,6.674,5.975,11.375,-0.094,-0.051,45.070,75.86,76,-0.1995,4201,7141.16,8130.23,594,30,0
69222,8.283,7.835,9.000,9.000,9.000,9.000,0.000,67.25,0.6670,5.464,5.299,66.70,67.25,-0.56,0,1,-2.28803,66.70,66.70,0.00,0,0,66.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,84.44,79.44,5.00,7.851,7.929,5.981,1.904,0.487,0.005,13.228,67.25,67,0.2979,6697,4479.62,6348.73,618,32,0
69353,8.741,8.723,9.000,9.000,9.000,9.000,0.000,50.38,0.5038,5.035,5.281,50.38,50.38,0.00,0,0,-2.32240,50.38,50.38,0.00,0,0,50.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,59.21,57.72,1.48,8.755,8.908,4.228,0.000,-0.011,0.038,1.136,50.38,50,0.2400,2027,14800.20,8843.42,645,33,0
69490,7.042,7.501,9.000,9.000,9.000,9.000,0.000,64.07,0.7356,4.898,5.246,73.56,64.07,9.50,1,0,-2.33539,73.56,73.56,0.00,0,0,73.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.71,66.71,5.00,7.507,7.536,4.435,9.134,-0.526,-0.024,18.094,64.07,64,0.3394,2198,13648.77,10740.68,670,33,0
69621,7.361,7.139,9.000,9.000,9.000,9.000,0.000,80.19,0.8019,5.292,5.239,80.19,80.19,0.00,0,0,-2.39122,80.19,80.19,0.00,0,0,80.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,93.97,88.97,5.00,7.141,7.153,6.321,10.719,0.249,-0.035,29.702,80.19,80,-0.2364,3116,9627.73,9325.76,693,34,0
69756,8.985,8.590,9.000,9.000,9.000,9.000,0.000,60.18,0.5497,5.229,5.237,54.97,60.18,-5.21,0,1,-2.47431,54.97,54.97,0.00,0,0,54.97,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.78,69.46,2.32,8.617,8.741,5.123,0.000,0.413,0.031,2.375,60.18,60,0.2517,2406,12468.83,10492.87,714,34,0
69887,8.357,8.572,9.000,9.000,9.000,9.000,0.000,55.67,0.5567,4.840,5.207,55.67,55.67,0.00,0,0,-2.49928,55.67,55.67,0.00,0,0,55.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.96,56.55,2.41,8.602,8.745,3.654,0.295,-0.266,0.022,0.913,55.67,56,-0.1244,4210,7125.89,9059.92,740,34,0
70021,7.003,7.298,9.000,9.000,9.000,9.000,0.000,72.77,0.7946,4.965,5.178,79.46,72.77,6.69,1,0,-2.49928,79.46,79.46,0.00,0,0,79.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,80.73,75.73,5.00,7.297,7.292,5.030,10.481,-0.330,-0.038,24.059,72.77,73,0.0754,5342,5615.87,7389.59,762,35,0
70150,8.229,7.915,9.000,9.000,9.000,9.000,0.000,69.96,0.6996,5.200,5.172,69.96,69.96,0.00,0,0,-2.57469,69.96,69.96,0.00,0,0,69.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,84.39,79.39,5.00,7.924,7.962,5.764,4.608,0.341,-0.006,11.352,69.96,70,0.1960,1648,18203.88,9651.25,783,35,0
70286,8.863,8.792,9.000,9.000,9.000,9.000,0.000,54.94,0.5494,4.889,5.152,54.94,54.94,0.00,0,0,-2.60633,54.94,54.94,0.00,0,0,54.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,60.24,59.14,1.10,8.818,8.946,4.075,0.000,0.056,0.029,0.437,54.94,55,0.2674,1648,18203.88,13824.94,802,37,0
70419,7.620,7.932,9.000,9.000,9.000,9.000,0.000,67.58,0.7032,4.797,5.119,70.32,67.58,2.74,1,0,-2.61513,70.32,70.32,0.00,0,0,70.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.46,66.46,5.00,7.945,8.006,4.126,7.563,-0.364,-0.015,8.449,67.58,68,-0.0792,1651,18170.80,15949.95,821,39,0
70553,7.971,7.737,9.000,9.000,9.000,9.000,0.000,74.60,0.7460,5.094,5.105,74.60,74.60,0.00,0,0,-2.65303,74.60,74.60,0.00,0,0,74.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,86.06,81.06,5.00,7.739,7.752,5.639,7.868,0.256,-0.021,14.132,74.60,74,0.2086,1651,18170.80,17033.73,841,42,0
70685,8.981,8.771,9.000,9.000,9.000,9.000,0.000,57.02,0.5702,4.905,5.090,57.02,57.02,0.00,0,0,-2.70082,57.02,57.02,0.00,0,0,57.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,63.48,62.22,1.26,8.792,8.894,4.348,0.000,0.216,0.024,0.677,57.02,57,-0.0216,2306,13009.54,16545.84,863,44,0
70820,7.841,8.217,9.000,9.000,9.000,9.000,0.000,64.79,0.6638,4.740,5.060,66.38,64.79,1.59,1,0,-2.71946,66.38,66.38,0.00,0,0,66.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.34,62.70,4.64,8.234,8.315,3.813,5.555,-0.438,-0.006,4.177,64.79,64,0.3083,1661,18061.41,17285.44,888,45,0
70949,7.742,7.743,9.000,9.000,9.000,9.000,0.000,76.21,0.7621,4.987,5.042,76.21,76.21,0.00,0,0,-2.75717,76.21,76.21,0.00,0,0,76.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,84.92,79.92,5.00,7.744,7.752,5.354,9.141,-0.005,-0.027,13.432,76.21,77,-0.4168,1661,18061.41,17664.11,908,48,0
71049,8.778,8.479,9.000,9.000,9.000,9.000,0.000,62.28,0.6228,4.938,5.033,62.28,62.28,0.00,0,0,-2.79827,62.28,62.28,0.00,0,0,62.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.99,68.90,3.09,8.490,8.540,4.881,1.603,0.322,0.008,2.969,62.28,63,-0.2741,4126,7270.96,14219.52,926,49,0
71182,8.477,8.615,9.000,9.000,9.000,9.000,0.000,61.26,0.6126,4.722,5.008,61.26,61.26,0.00,0,0,-2.82508,61.26,61.26,0.00,0,0,61.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,62.13,59.93,2.21,8.636,8.735,3.696,2.116,-0.174,0.010,0.748,61.26,61,-0.1536,3124,9603.07,11295.05,953,51,0
71316,7.798,7.954,9.000,9.000,9.000,9.000,0.000,74.33,0.7433,4.829,4.984,74.33,74.33,0.00,0,0,-2.87456,74.33,74.33,0.00,0,0,74.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,78.69,73.69,5.00,7.961,7.993,4.622,8.527,-0.184,-0.022,8.538,74.33,74,0.3027,1590,18867.92,13247.38,978,52,0
71445,8.859,8.563,9.000,9.000,9.000,9.000,0.000,63.96,0.6396,4.851,4.968,63.96,63.96,0.00,0,0,-2.93854,63.96,63.96,0.00,0,0,63.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.37,67.80,2.58,8.575,8.629,4.596,2.041,0.318,0.006,1.721,63.96,64,-0.4933,2967,10111.22,11326.06,999,53,0
71583,8.541,8.623,9.000,9.000,9.000,9.000,0.000,63.83,0.6383,4.704,4.943,63.83,63.83,0.00,0,0,-2.96665,63.83,63.83,0.00,0,0,63.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.24,62.06,2.18,8.640,8.725,3.797,2.835,-0.109,0.006,0.761,63.83,64,0.2068,5984,5013.37,8929.70,1017,54,0
71711,8.160,8.241,9.000,9.000,9.000,9.000,0.000,71.32,0.7132,4.756,4.919,71.32,71.32,0.00,0,0,-3.02583,71.32,71.32,0.00,0,0,71.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,74.78,70.24,4.54,8.250,8.294,4.370,6.598,-0.100,-0.013,4.320,71.32,72,-0.4697,4762,6299.87,7268.63,1037,54,0
71846,8.716,8.547,9.000,9.000,9.000,9.000,0.000,66.78,0.6678,4.787,4.901,66.78,66.78,0.00,0,0,-3.08098,66.78,66.78,0.00,0,0,66.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.28,68.60,2.68,8.557,8.604,4.490,3.333,0.179,0.001,1.615,66.78,66,0.3207,3246,9242.14,8614.00,1060,54,0
71975,8.731,8.739,9.000,9.000,9.000,9.000,0.000,65.18,0.6518,4.682,4.877,65.18,65.18,0.00,0,0,-3.10549,65.18,65.18,0.00,0,0,65.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.64,63.16,1.48,8.756,8.835,3.849,2.544,-0.025,0.007,0.311,65.18,65,-0.2178,6547,4582.25,6922.12,1085,54,0
72110,8.434,8.499,9.000,9.000,9.000,9.000,0.000,68.45,0.6845,4.670,4.852,68.45,68.45,0.00,0,0,-3.14423,68.45,68.45,0.00,0,0,68.45,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.33,66.36,2.97,8.509,8.558,4.045,5.168,-0.084,-0.006,1.704,68.45,68,0.1357,9204,3259.45,5515.71,1108,58,0
72238,8.605,8.567,9.000,9.000,9.000,9.000,0.000,68.56,0.6856,4.690,4.831,68.56,68.56,0.00,0,0,-3.18733,68.56,68.56,0.00,0,0,68.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.64,68.07,2.57,8.576,8.617,4.278,4.450,0.033,-0.003,1.322,68.56,68,0.4473,6318,4748.34,4950.65,1133,59,0
72374,8.701,8.682,9.000,9.000,9.000,9.000,0.000,67.94,0.6794,4.665,4.810,67.94,67.94,0.00,0,0,-3.21794,67.94,67.94,0.00,0,0,67.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.60,66.74,1.86,8.693,8.744,4.139,3.745,0.011,0.001,0.614,67.94,68,0.4159,2953,10159.16,6049.63,1156,61,0
72502,8.670,8.680,9.000,9.000,9.000,9.000,0.000,68.50,0.6850,4.647,4.788,68.50,68.50,0.00,0,0,-3.24635,68.50,68.50,0.00,0,0,68.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.62,66.75,1.87,8.691,8.739,4.096,4.137,-0.022,-0.001,0.625,68.50,68,0.2428,3195,9389.67,6824.13,1180,61,0
72638,8.688,8.691,9.000,9.000,9.000,9.000,0.000,68.92,0.6892,4.641,4.767,68.92,68.92,0.00,0,0,-3.27460,68.92,68.92,0.00,0,0,68.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.10,67.29,1.81,8.700,8.743,4.139,4.276,-0.014,-0.002,0.597,68.92,69,-0.3605,1820,16483.52,9877.23,1207,61,0
72768,8.748,8.738,9.000,9.000,9.000,9.000,0.000,69.07,0.6907,4.630,4.741,69.07,69.07,0.00,0,0,-3.30791,69.07,69.07,0.00,0,0,69.07,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.01,67.47,1.54,8.746,8.786,4.154,4.158,0.002,-0.001,0.421,69.07,69,-0.3618,2197,13654.98,15021.62,1233,61,0
72907,8.757,8.759,9.000,9.000,9.000,9.000,0.000,69.27,0.6927,4.620,4.722,69.27,69.27,0.00,0,0,-3.33000,69.27,69.27,0.00,0,0,69.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.02,67.61,1.41,8.767,8.805,4.157,4.208,-0.010,-0.001,0.353,69.27,69,0.1722,2197,13654.98,14354.70,1251,63,0
73039,8.776,8.769,9.000,9.000,9.000,9.000,0.000,69.58,0.6958,4.616,4.705,69.58,69.58,0.00,0,0,-3.35129,69.58,69.58,0.00,0,0,69.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.43,68.07,1.36,8.776,8.809,4.199,4.306,0.001,-0.001,0.332,69.58,70,-0.3353,3039,9871.67,13936.86,1276,65,0
73140,8.810,8.795,9.000,9.000,9.000,9.000,0.000,69.55,0.6955,4.612,4.694,69.55,69.55,0.00,0,0,-3.36407,69.55,69.55,0.00,0,0,69.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.29,68.09,1.20,8.802,8.834,4.205,4.186,0.010,-0.001,0.255,69.55,70,-0.1891,4560,6578.95,11235.17,1292,65,0
73269,8.812,8.818,9.000,9.000,9.000,9.000,0.000,69.63,0.6963,4.600,4.678,69.63,69.63,0.00,0,0,-3.38062,69.63,69.63,0.00,0,0,69.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.08,68.02,1.06,8.824,8.856,4.188,4.211,-0.013,-0.001,0.199,69.63,69,0.4265,4672,6421.23,9264.74,1313,65,0
73405,8.829,8.827,9.000,9.000,9.000,9.000,0.000,69.84,0.6984,4.592,4.663,69.84,69.84,0.00,0,0,-3.39624,69.84,69.84,0.00,0,0,69.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.30,68.29,1.01,8.833,8.861,4.209,4.313,-0.004,-0.001,0.184,69.84,70,-0.3706,3695,8119.08,7953.73,1340,66,0
73534,8.827,8.833,9.000,9.000,9.000,9.000,0.000,70.06,0.7006,4.588,4.650,70.06,70.06,0.00,0,0,-3.41122,70.06,70.06,0.00,0,0,70.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.67,68.69,0.98,8.838,8.863,4.249,4.394,-0.012,-0.001,0.173,70.06,71,-0.4970,2535,11834.32,8874.99,1364,67,0
73668,8.882,8.863,9.000,9.000,9.000,9.000,0.000,70.01,0.7001,4.583,4.637,70.01,70.01,0.00,0,0,-3.42473,70.01,70.01,0.00,0,0,70.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.61,68.81,0.80,8.868,8.891,4.270,4.246,0.017,-0.001,0.113,70.01,70,-0.3259,2204,13611.62,11436.82,1387,67,0
73796,8.868,8.863,9.000,9.000,9.000,9.000,0.000,70.25,0.7025,4.580,4.626,70.25,70.25,0.00,0,0,-3.43743,70.25,70.25,0.00,0,0,70.25,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.95,69.15,0.80,8.868,8.888,4.300,4.368,0.000,-0.001,0.116,70.25,70,0.3151,4382,6846.19,10834.88,1406,68,0
73930,8.868,8.863,9.000,9.000,9.000,9.000,0.000,70.50,0.7050,4.581,4.616,70.50,70.50,0.00,0,0,-3.45000,70.50,70.50,0.00,0,0,70.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.43,69.62,0.81,8.867,8.883,4.346,4.457,0.002,-0.002,0.121,70.50,71,-0.3513,2564,11700.47,10635.94,1434,69,0
74060,8.872,8.879,9.000,9.000,9.000,9.000,0.000,70.55,0.7055,4.579,4.607,70.55,70.55,0.00,0,0,-3.46105,70.55,70.55,0.00,0,0,70.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.45,69.74,0.71,8.882,8.898,4.359,4.414,-0.011,-0.001,0.093,70.55,70,0.1251,1651,18170.80,14980.08,1460,70,0
74160,8.914,8.908,9.000,9.000,9.000,9.000,0.000,70.40,0.7040,4.571,4.599,70.40,70.40,0.00,0,0,-3.46973,70.40,70.40,0.00,0,0,70.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.01,69.48,0.53,8.912,8.929,4.333,4.276,0.002,-0.000,0.050,70.40,70,0.3093,2624,11432.93,14485.10,1488,71,0
74293,8.911,8.908,9.000,9.000,9.000,9.000,0.000,70.57,0.7057,4.567,4.591,70.57,70.57,0.00,0,0,-3.47836,70.57,70.57,0.00,0,0,70.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.21,69.68,0.53,8.912,8.927,4.349,4.380,-0.001,-0.001,0.051,70.57,71,-0.0070,2611,11489.85,13537.64,1506,71,0
