# SHOT START
# legend_version=1
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_residual,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
90759,1.664,1.643,2.126,1.909,2.126,1.909,1.066,25.91,0.2591,3.634,0.000,25.91,25.91,0.00,0,0,-2.13237,25.91,25.91,0.00,0,0,25.78,0.00,0.14,0.25,0.07,1.000,1.011,0.14,1,60.00,1,29.00,27.37,1.62,1.676,1.840,2.840,-0.010,0.665,25.91,26,-0.1604
90890,1.732,1.709,2.300,2.002,2.300,2.002,1.034,26.96,0.2696,3.729,0.000,26.96,26.96,0.00,0,0,-2.15813,26.96,26.96,0.00,0,0,26.73,0.00,0.22,0.35,0.10,1.000,1.016,0.22,1,60.00,1,29.80,28.03,1.77,1.743,1.913,2.879,-0.009,0.725,26.96,27,-0.1595
91018,1.832,1.803,2.392,2.101,2.392,2.101,1.004,27.32,0.2732,3.813,0.000,27.32,27.32,0.00,0,0,-2.18472,27.32,27.32,0.00,0,0,26.98,0.00,0.34,0.49,0.15,1.000,1.022,0.34,1,60.00,1,30.01,28.22,1.80,1.838,2.007,2.883,-0.005,0.722,27.32,27,0.3459
91143,1.933,1.899,2.487,2.207,2.487,2.207,1.267,27.93,0.2793,3.890,0.000,27.93,27.93,0.00,0,0,-2.21227,27.93,27.93,0.00,0,0,27.42,0.00,0.51,0.83,0.19,1.000,1.029,0.51,1,60.00,1,31.68,29.80,1.88,1.938,2.130,2.878,0.001,0.915,27.93,28,-0.3662
91268,2.014,1.983,2.584,2.322,2.584,2.322,1.287,29.28,0.2928,3.985,0.000,29.28,29.28,0.00,0,0,-2.24225,29.28,29.28,0.00,0,0,28.52,0.00,0.76,1.12,0.25,1.000,1.038,0.76,1,60.00,1,32.91,30.85,2.06,2.025,2.229,2.904,-0.008,1.024,29.28,29,0.4611
91394,2.123,2.087,2.790,2.444,2.790,2.444,1.220,30.25,0.3025,4.091,0.000,30.25,30.25,0.00,0,0,-2.27455,30.25,30.25,0.00,0,0,29.20,0.00,1.05,1.37,0.32,1.000,1.048,1.05,1,60.00,1,33.49,31.34,2.15,2.129,2.335,2.936,-0.005,1.033,30.25,30,-0.0404
91518,2.239,2.215,2.896,2.569,2.896,2.569,1.487,30.77,0.3077,4.166,0.000,30.77,30.77,0.00,0,0,-2.30571,30.77,30.77,0.00,0,0,29.36,0.00,1.42,2.09,0.39,1.000,1.059,1.42,1,60.00,1,34.99,32.83,2.16,2.261,2.489,2.891,-0.015,1.190,30.77,31,-0.0564
91642,2.342,2.314,3.008,2.692,3.008,2.692,1.435,32.02,0.3202,4.255,0.000,32.02,32.02,0.00,0,0,-2.33868,32.02,32.02,0.00,0,0,30.25,0.00,1.78,2.44,0.47,1.000,1.070,1.78,1,60.00,1,35.74,33.46,2.28,2.362,2.596,2.894,-0.014,1.205,32.02,32,0.4376
91768,2.502,2.446,3.122,2.811,3.122,2.811,1.405,32.34,0.3234,4.342,0.000,32.34,32.34,0.00,0,0,-2.37246,32.34,32.34,0.00,0,0,30.21,0.00,2.13,2.81,0.54,1.000,1.080,2.13,1,60.00,1,35.90,33.70,2.20,2.493,2.722,2.903,0.016,1.122,32.34,33,-0.4047
91897,2.595,2.562,3.359,2.941,3.359,2.941,1.463,33.56,0.3356,4.423,0.000,33.56,33.56,0.00,0,0,-2.40627,33.56,33.56,0.00,0,0,30.91,0.00,2.65,3.43,0.61,1.000,1.092,2.65,1,60.00,1,37.09,34.81,2.28,2.612,2.853,2.900,-0.014,1.180,33.56,33,0.0996
92023,2.740,2.697,3.483,3.081,3.483,3.081,1.407,34.67,0.3467,4.518,0.000,34.67,34.67,0.00,0,0,-2.44123,34.67,34.67,0.00,0,0,31.41,0.00,3.26,3.81,0.69,1.000,1.104,3.26,1,60.00,1,37.70,35.40,2.30,2.747,2.990,2.910,-0.005,1.123,34.67,35,-0.3745
92149,2.868,2.837,3.608,3.226,3.608,3.226,1.734,35.95,0.3595,4.600,0.000,35.95,35.95,0.00,0,0,-2.47533,35.95,35.95,0.00,0,0,31.96,0.00,3.99,5.35,0.77,1.000,1.116,3.99,1,60.00,1,40.15,37.79,2.36,2.893,3.166,2.889,-0.017,1.347,35.95,36,0.4358
92277,3.022,2.975,3.739,3.370,3.739,3.370,1.675,37.14,0.3714,4.697,0.000,37.14,37.14,0.00,0,0,-2.51073,37.14,37.14,0.00,0,0,32.53,0.00,4.60,5.77,0.84,1.000,1.126,4.60,1,60.00,1,40.84,38.46,2.37,3.031,3.305,2.907,-0.001,1.283,37.14,38,-0.3791
92404,3.209,3.153,4.008,3.536,4.008,3.536,1.689,38.37,0.3837,4.800,0.000,38.37,38.37,0.00,0,0,-2.54606,38.37,38.37,0.00,0,0,32.77,0.00,5.61,6.44,0.91,1.000,1.136,5.61,1,60.00,1,41.76,39.46,2.30,3.210,3.488,2.898,0.001,1.179,38.37,38,0.1476
92530,3.405,3.357,4.148,3.707,4.148,3.707,2.012,38.98,0.3898,4.870,0.000,38.98,38.98,0.00,0,0,-2.57805,38.98,38.98,0.00,0,0,32.47,0.00,6.51,8.00,0.96,1.000,1.144,6.51,1,60.00,1,43.46,41.33,2.13,3.419,3.720,2.797,-0.004,1.209,38.98,39,0.0400
92658,3.561,3.530,4.290,3.910,4.290,3.910,1.715,40.82,0.4082,4.963,0.000,40.82,40.82,0.00,0,0,-2.62065,40.82,40.82,0.00,0,0,33.91,0.00,6.91,7.51,1.00,1.000,1.149,6.91,1,60.00,1,43.35,41.09,2.26,3.591,3.885,2.756,-0.022,1.040,40.82,40,0.4999
92786,3.769,3.714,4.585,4.070,4.585,4.070,1.797,41.25,0.4125,5.026,0.000,41.25,41.25,0.00,0,0,-2.65301,41.25,41.25,0.00,0,0,33.94,0.00,7.31,8.00,1.00,1.000,1.150,7.31,1,60.00,1,44.17,42.04,2.13,3.775,4.070,2.758,-0.002,0.986,41.25,41,0.3833
92910,4.006,3.932,4.737,4.242,4.737,4.242,1.735,41.10,0.4110,5.058,0.000,41.10,41.10,0.00,0,0,-2.68263,41.10,41.10,0.00,0,0,33.49,0.00,7.60,7.88,1.00,1.000,1.150,7.60,1,60.00,1,43.50,41.65,1.85,3.991,4.274,2.673,0.018,0.733,41.10,41,0.1874
93037,4.135,4.090,4.892,4.421,4.892,4.421,2.137,42.46,0.4246,5.081,0.000,42.46,42.46,0.00,0,0,-2.71144,42.46,42.46,0.00,0,0,34.68,0.00,7.78,8.00,1.00,1.000,1.150,7.78,1,60.00,1,46.64,44.63,2.01,4.157,4.477,2.607,-0.013,1.070,42.46,43,-0.0686
93161,4.274,4.224,5.050,4.615,5.050,4.615,2.144,44.71,0.4471,5.145,0.000,44.71,44.71,0.00,0,0,-2.74518,44.71,44.71,0.00,0,0,36.82,0.00,7.88,8.00,1.00,1.000,1.150,7.88,1,60.00,1,48.92,46.57,2.35,4.293,4.628,2.668,-0.016,1.348,44.71,45,0.0745
93289,4.532,4.467,5.361,4.814,5.361,4.814,1.997,44.61,0.4461,5.178,0.000,44.61,44.61,0.00,0,0,-2.77717,44.61,44.61,0.00,0,0,36.68,0.00,7.94,8.00,1.00,1.000,1.150,7.94,1,60.00,1,47.97,45.90,2.08,4.532,4.847,2.601,0.003,1.009,44.61,45,-0.3687
93413,4.745,4.690,5.511,5.011,5.511,5.011,2.297,44.90,0.4490,5.175,0.000,44.90,44.90,0.00,0,0,-2.80579,44.90,44.90,0.00,0,0,36.94,0.00,7.97,8.00,1.00,1.000,1.150,7.97,1,60.00,1,49.58,47.63,1.95,4.760,5.095,2.458,-0.005,1.104,44.90,45,0.2789
93538,4.911,4.848,5.660,5.197,5.660,5.197,2.127,46.44,0.4644,5.191,0.000,46.44,46.44,0.00,0,0,-2.83670,46.44,46.44,0.00,0,0,38.45,0.00,7.98,8.00,1.00,1.000,1.150,7.98,1,60.00,1,49.93,47.84,2.09,4.917,5.250,2.428,0.003,1.038,46.44,46,0.3179
93661,5.095,5.043,5.804,5.385,5.804,5.385,2.070,47.24,0.4724,5.204,0.000,47.24,47.24,0.00,0,0,-2.86757,47.24,47.24,0.00,0,0,39.25,0.00,7.99,8.00,1.00,1.000,1.150,7.99,1,60.00,1,50.35,48.31,2.05,5.111,5.439,2.402,-0.012,0.955,47.24,47,0.1381
93793,5.328,5.262,6.083,5.573,6.083,5.573,1.884,47.84,0.4784,5.206,0.000,47.84,47.84,0.00,0,0,-2.89724,47.84,47.84,0.00,0,0,39.84,0.00,7.99,8.00,1.00,1.000,1.150,7.99,1,60.00,1,49.59,47.75,1.84,5.327,5.639,2.344,0.004,0.680,47.84,47,0.4072
93917,5.500,5.456,6.217,5.757,6.217,5.757,2.122,48.84,0.4884,5.193,0.000,48.84,48.84,0.00,0,0,-2.92315,48.84,48.84,0.00,0,0,40.84,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,51.63,49.84,1.80,5.525,5.856,2.255,-0.017,0.749,48.84,48,0.4515
94045,5.744,5.665,6.348,5.927,6.348,5.927,1.940,49.56,0.4956,5.185,0.000,49.56,49.56,0.00,0,0,-2.94872,49.56,49.56,0.00,0,0,41.56,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,50.95,49.40,1.55,5.730,6.044,2.220,0.024,0.483,49.56,50,-0.3223
94170,5.946,5.874,6.479,6.098,6.479,6.098,1.881,50.25,0.5025,5.164,0.000,50.25,50.25,0.00,0,0,-2.97031,50.25,50.25,0.00,0,0,42.26,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,50.87,49.55,1.31,5.938,6.246,2.152,0.013,0.324,50.25,50,-0.1656
94300,6.101,6.051,6.725,6.268,6.725,6.268,1.695,51.26,0.5126,5.141,0.000,51.26,51.26,0.00,0,0,-2.99013,51.26,51.26,0.00,0,0,43.26,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,50.41,49.16,1.25,6.112,6.408,2.112,-0.009,0.267,51.26,52,-0.3212
94428,6.293,6.245,6.844,6.432,6.844,6.432,1.899,52.01,0.5201,5.113,0.000,52.01,52.01,0.00,0,0,-3.00706,52.01,52.01,0.00,0,0,44.01,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,52.30,51.21,1.09,6.309,6.615,2.075,-0.008,0.222,52.01,52,-0.3127
94558,6.542,6.466,6.958,6.597,6.958,6.597,1.789,52.48,0.5248,5.077,0.000,52.48,52.48,0.00,0,0,-3.02081,52.48,52.48,0.00,0,0,44.48,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,51.70,50.95,0.75,6.527,6.818,2.024,0.019,0.101,52.48,53,-0.2206
94687,6.716,6.666,7.181,6.745,7.181,6.745,1.614,52.86,0.5286,5.025,0.000,52.86,52.86,0.00,0,0,-3.02915,52.86,52.86,0.00,0,0,44.86,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,50.40,49.97,0.43,6.723,6.998,1.942,-0.003,0.093,52.86,53,-0.1193
94818,6.867,6.822,7.287,6.891,7.287,6.891,1.467,53.66,0.5366,4.976,0.000,53.66,53.66,0.00,0,0,-3.03594,53.66,53.66,0.00,0,0,45.66,0.00,8.00,8.00,1.00,1.000,1.150,8.00,1,60.00,1,50.06,49.71,0.35,6.877,7.141,1.928,-0.009,0.165,53.66,53,0.2104
94945,7.033,6.986,7.390,7.034,7.390,7.034,1.643,54.32,0.5432,4.927,0.000,54.32,54.32,0.00,0,0,-3.04065,54.32,54.32,0.00,0,0,46.32,0.00,8.00,8.00,1.00,1.000,1.150,8.00,0,255.00,1,52.07,51.82,0.25,7.042,7.311,1.944,-0.002,0.066,54.32,54,0.4152
95076,7.209,7.184,7.489,7.217,7.489,7.217,1.376,55.29,0.5529,4.860,0.000,55.29,55.29,0.00,0,0,-3.04366,55.29,55.29,0.00,0,0,47.29,0.00,8.00,8.00,1.00,1.000,1.150,8.00,0,255.00,1,51.26,51.11,0.14,7.235,7.482,1.975,-0.026,0.197,55.29,56,-0.4252
95206,7.395,7.349,7.680,7.332,7.680,7.332,1.260,55.42,0.5542,4.810,0.000,55.42,55.42,0.00,0,0,-3.04390,55.42,55.42,0.00,0,0,47.44,0.00,7.98,8.00,1.00,1.000,1.150,7.98,0,255.00,1,50.74,50.90,-0.16,7.396,7.623,2.023,0.002,0.285,55.42,56,-0.2278
95332,7.556,7.519,7.769,7.457,7.769,7.457,1.442,55.61,0.5561,4.743,0.000,55.61,55.61,0.00,0,0,-3.03853,55.61,55.61,0.00,0,0,47.63,0.00,7.99,8.00,1.00,0.988,1.149,7.99,0,255.00,1,52.23,52.65,-0.41,7.568,7.798,1.998,-0.006,0.185,55.61,56,0.0090
95459,7.672,7.634,7.857,7.582,7.857,7.582,1.363,56.46,0.5646,4.687,0.000,56.46,56.46,0.00,0,0,-3.03341,56.46,56.46,0.00,0,0,48.47,0.00,7.99,8.00,0.96,0.999,1.145,7.99,0,255.00,1,52.81,53.17,-0.35,7.681,7.904,2.044,-0.007,0.200,56.46,57,-0.4981
95588,7.814,7.776,8.021,7.694,8.021,7.694,1.223,56.58,0.5658,4.632,0.000,56.58,56.58,0.00,0,0,-3.02710,56.58,56.58,0.00,0,0,48.78,0.00,7.80,7.11,0.91,0.933,1.137,7.80,0,255.00,1,52.22,52.75,-0.53,7.818,8.023,2.091,-0.002,0.311,56.58,56,0.3167
95713,7.920,7.894,8.099,7.804,8.099,7.804,1.099,56.48,0.5648,4.568,0.000,56.48,56.48,0.00,0,0,-3.01915,56.48,56.48,0.00,0,0,49.30,0.00,7.18,5.72,0.84,0.898,1.126,7.18,0,255.00,1,51.68,52.26,-0.58,7.933,8.122,2.124,-0.013,0.377,56.48,56,0.1432
95839,7.976,7.969,8.173,7.936,8.173,7.936,1.092,57.10,0.5710,4.491,0.000,57.10,57.10,0.00,0,0,-3.01159,57.10,57.10,0.00,0,0,50.77,0.00,6.33,5.60,0.74,1.000,1.111,6.33,0,255.00,1,53.64,53.88,-0.23,8.008,8.191,2.276,-0.029,0.165,57.10,57,0.1725
95963,8.075,8.048,8.244,8.032,8.244,8.032,1.049,57.37,0.5737,4.446,0.000,57.37,57.37,0.00,0,0,-3.00943,57.37,57.37,0.00,0,0,51.63,0.00,5.74,4.79,0.66,1.000,1.098,5.74,0,255.00,1,54.80,54.93,-0.13,8.084,8.256,2.430,-0.008,0.087,57.37,57,-0.1000
96089,8.209,8.173,8.312,8.126,8.312,8.126,0.943,56.99,0.5699,4.391,0.000,56.99,56.99,0.00,0,0,-3.00585,56.99,56.99,0.00,0,0,51.91,0.00,5.08,3.75,0.57,1.000,1.085,5.08,0,255.00,1,54.22,54.52,-0.31,8.205,8.358,2.487,0.006,0.120,56.99,57,0.3463
96214,8.239,8.228,8.438,8.210,8.438,8.210,0.841,57.13,0.5713,4.336,0.000,57.13,57.13,0.00,0,0,-3.00301,57.13,57.13,0.00,0,0,52.86,0.00,4.27,2.89,0.49,1.000,1.074,4.27,0,255.00,1,54.32,54.45,-0.14,8.258,8.401,2.553,-0.019,0.105,57.13,58,-0.4353
96345,8.239,8.237,8.496,8.292,8.496,8.292,0.942,58.02,0.5802,4.301,0.000,58.02,58.02,0.00,0,0,-3.00586,58.02,58.02,0.00,0,0,54.42,0.00,3.59,2.74,0.41,1.000,1.062,3.59,0,255.00,1,57.50,57.19,0.31,8.269,8.417,2.721,-0.029,0.021,58.02,58,-0.2982
96470,8.327,8.304,8.551,8.373,8.551,8.373,0.881,58.37,0.5837,4.276,0.000,58.37,58.37,0.00,0,0,-3.01173,58.37,58.37,0.00,0,0,55.36,0.00,3.00,2.11,0.34,1.000,1.051,3.00,0,255.00,1,58.50,58.09,0.41,8.333,8.469,2.863,-0.005,0.033,58.37,58,0.4523
96603,8.488,8.443,8.652,8.471,8.652,8.471,0.675,58.02,0.5802,4.231,0.000,58.02,58.02,0.00,0,0,-3.01815,58.02,58.02,0.00,0,0,55.81,0.00,2.21,1.22,0.26,1.000,1.034,2.21,0,255.00,1,56.91,56.76,0.15,8.466,8.577,2.907,0.025,0.018,58.02,58,-0.2445
96728,8.497,8.497,8.696,8.536,8.696,8.536,0.742,58.25,0.5825,4.184,0.000,58.25,58.25,0.00,0,0,-3.02030,58.25,58.25,0.00,0,0,56.54,0.00,1.71,1.07,0.20,1.000,1.030,1.71,0,255.00,1,57.86,57.63,0.22,8.521,8.637,2.884,-0.023,0.011,58.25,58,-0.1959
96859,8.487,8.489,8.740,8.600,8.740,8.600,0.694,59.42,0.5942,4.164,0.000,59.42,59.42,0.00,0,0,-3.02774,59.42,59.42,0.00,0,0,58.10,0.00,1.32,0.77,0.16,1.000,1.022,1.32,0,255.00,1,59.50,58.86,0.65,8.514,8.631,2.996,-0.027,0.078,59.42,60,-0.3126
96989,8.647,8.591,8.814,8.656,8.814,8.656,0.609,59.22,0.5922,4.148,0.000,59.22,59.22,0.00,0,0,-3.03653,59.22,59.22,0.00,0,0,58.24,0.00,0.98,0.52,0.12,1.000,1.014,0.98,0,255.00,1,59.11,58.73,0.38,8.611,8.710,3.072,0.039,0.027,59.22,59,0.1555
97114,8.668,8.663,8.848,8.713,8.848,8.713,0.633,59.36,0.5936,4.113,0.000,59.36,59.36,0.00,0,0,-3.04048,59.36,59.36,0.00,0,0,58.64,0.00,0.73,0.39,0.09,1.000,1.010,0.73,0,255.00,1,59.27,58.98,0.29,8.684,8.783,3.026,-0.014,0.016,59.36,60,-0.3187
97239,8.675,8.669,8.877,8.762,8.877,8.762,0.541,60.27,0.6027,4.097,0.000,60.27,60.27,0.00,0,0,-3.04758,60.27,60.27,0.00,0,0,59.76,0.00,0.51,0.23,0.06,1.000,1.005,0.51,0,255.00,1,59.80,59.26,0.54,8.689,8.785,3.087,-0.013,0.053,60.27,61,-0.4249
97370,8.761,8.750,8.904,8.820,8.904,8.820,0.427,60.53,0.6053,4.078,0.000,60.53,60.53,0.00,0,0,-3.05729,60.53,60.53,0.00,0,0,60.22,0.00,0.31,0.11,0.04,1.000,1.002,0.31,0,255.00,1,59.37,58.97,0.40,8.767,8.849,3.144,-0.006,0.040,60.53,60,0.4496
97496,8.779,8.782,8.947,8.863,8.947,8.863,0.322,61.12,0.6112,4.060,0.000,61.12,61.12,0.00,0,0,-3.06565,61.12,61.12,0.00,0,0,60.95,0.00,0.17,0.05,0.02,1.000,1.000,0.17,0,255.00,1,59.34,58.88,0.46,8.797,8.870,3.200,-0.018,0.068,61.12,61,-0.3420
97625,8.862,8.839,8.963,8.893,8.963,8.893,0.329,61.14,0.6114,4.050,0.000,61.14,61.14,0.00,0,0,-3.07192,61.14,61.14,0.00,0,0,61.03,0.00,0.11,0.03,0.01,1.000,1.000,0.11,0,255.00,1,59.72,59.42,0.30,8.853,8.920,3.246,0.011,0.036,61.14,61,0.2975
97749,8.854,8.854,8.977,8.926,8.977,8.926,0.254,61.76,0.6176,4.035,0.000,61.76,61.76,0.00,0,0,-3.07880,61.76,61.76,0.00,0,0,61.70,0.00,0.06,0.01,0.01,1.000,1.000,0.06,0,255.00,1,59.99,59.59,0.40,8.867,8.929,3.305,-0.014,0.059,61.76,62,0.0148
97881,8.919,8.901,8.995,8.946,8.995,8.946,0.210,61.72,0.6172,4.029,0.000,61.72,61.72,0.00,0,0,-3.08419,61.72,61.72,0.00,0,0,61.69,0.00,0.03,0.01,0.00,1.000,1.000,0.03,0,255.00,1,59.85,59.61,0.24,8.912,8.964,3.359,0.008,0.048,61.72,61,0.4619
98006,8.905,8.904,8.999,8.963,8.999,8.963,0.164,62.14,0.6214,4.022,0.000,62.14,62.14,0.00,0,0,-3.08901,62.14,62.14,0.00,0,0,62.12,0.00,0.02,0.00,0.00,1.000,1.000,0.02,0,255.00,1,60.18,59.86,0.33,8.914,8.962,3.414,-0.010,0.059,62.14,62,0.4454
98137,8.942,8.940,9.000,8.975,9.000,8.975,0.124,62.05,0.6205,4.013,0.000,62.05,62.05,0.00,0,0,-3.09247,62.05,62.05,0.00,0,0,62.04,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,59.88,59.69,0.19,8.948,8.988,3.445,-0.006,0.059,62.05,63,-0.4888
98262,8.955,8.942,8.728,8.930,8.728,8.930,-0.895,61.02,0.6102,4.000,0.000,61.02,61.02,0.00,0,0,-3.09438,61.02,61.02,0.00,0,0,61.02,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,49.14,49.33,-0.19,8.935,8.898,3.504,0.018,1.774,61.02,61,-0.4009
98395,8.902,8.920,8.614,8.843,8.614,8.843,-0.872,59.25,0.5925,3.960,0.000,59.25,59.25,0.00,0,0,-3.08868,59.25,59.25,0.00,0,0,59.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,48.07,48.64,-0.56,8.910,8.863,3.549,-0.009,1.675,59.25,59,-0.2206
98520,8.796,8.829,8.558,8.761,8.558,8.761,-0.941,58.44,0.5844,3.926,0.000,58.44,58.44,0.00,0,0,-3.08192,58.44,58.44,0.00,0,0,58.44,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,47.83,48.33,-0.51,8.817,8.758,3.703,-0.026,1.504,58.44,59,-0.2770
98651,8.682,8.715,8.501,8.686,8.501,8.686,-0.853,58.14,0.5814,3.912,0.000,58.14,58.14,0.00,0,0,-3.07820,58.14,58.14,0.00,0,0,58.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.28,50.53,-0.25,8.702,8.640,3.963,-0.025,0.802,58.14,58,0.4521
98775,8.632,8.643,8.445,8.611,8.445,8.611,-0.820,57.39,0.5739,3.908,0.000,57.39,57.39,0.00,0,0,-3.07604,57.39,57.39,0.00,0,0,57.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.56,51.81,-0.25,8.627,8.553,4.211,0.004,0.451,57.39,58,-0.3620
98905,8.608,8.616,8.333,8.536,8.333,8.536,-0.747,56.03,0.5603,3.889,0.000,56.03,56.03,0.00,0,0,-3.07002,56.03,56.03,0.00,0,0,56.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.71,52.22,-0.51,8.598,8.515,4.326,0.009,0.308,56.03,56,-0.0862
99030,8.435,8.492,8.279,8.463,8.279,8.463,-0.848,55.92,0.5592,3.880,0.000,55.92,55.92,0.00,0,0,-3.06507,55.92,55.92,0.00,0,0,55.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.68,51.89,-0.21,8.473,8.383,4.469,-0.045,0.244,55.92,56,0.4121
99160,8.343,8.376,8.223,8.395,8.223,8.395,-0.787,55.90,0.5590,3.893,0.000,55.90,55.90,0.00,0,0,-3.06515,55.90,55.90,0.00,0,0,55.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.63,53.55,0.08,8.357,8.267,4.682,-0.019,0.063,55.90,56,0.0525
99288,8.297,8.316,8.114,8.319,8.114,8.319,-0.763,55.10,0.5510,3.906,0.000,55.10,55.10,0.00,0,0,-3.06556,55.10,55.10,0.00,0,0,55.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.91,53.91,0.01,8.295,8.196,4.823,0.001,0.018,55.10,55,-0.0124
99419,8.228,8.250,8.061,8.245,8.061,8.245,-0.850,54.40,0.5440,3.915,0.000,54.40,54.40,0.00,0,0,-3.06564,54.40,54.40,0.00,0,0,54.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,52.93,52.98,-0.04,8.227,8.117,4.903,-0.003,0.029,54.40,54,0.0128
99546,8.131,8.164,8.006,8.177,8.006,8.177,-0.784,54.08,0.5408,3.925,0.000,54.08,54.08,0.00,0,0,-3.06593,54.08,54.08,0.00,0,0,54.08,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.55,53.48,0.07,8.141,8.036,4.963,-0.014,0.004,54.08,54,0.4153
99675,8.039,8.059,7.953,8.107,7.953,8.107,-0.762,54.01,0.5401,3.948,0.000,54.01,54.01,0.00,0,0,-3.06977,54.01,54.01,0.00,0,0,54.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.30,54.01,0.29,8.037,7.933,5.071,0.001,0.015,54.01,54,-0.2936
99800,7.991,7.997,7.847,8.037,7.847,8.037,-0.701,53.46,0.5346,3.971,0.000,53.46,53.46,0.00,0,0,-3.07428,53.46,53.46,0.00,0,0,53.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.60,54.35,0.25,7.975,7.870,5.137,0.016,0.029,53.46,54,-0.1691
99932,7.910,7.933,7.794,7.969,7.794,7.969,-0.801,52.93,0.5293,3.985,0.000,52.93,52.93,0.00,0,0,-3.07737,52.93,52.93,0.00,0,0,52.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.17,52.96,0.21,7.910,7.798,5.139,-0.003,0.008,52.93,53,0.0499
