# SHOT START
# legend_version=2
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_qout_raw = instantaneous outflow / load estimate before shadow-MPC LPF
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_residual_bias = low-pass residual bias term added to shadow predictions
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
# tach_period_us = measured time between valid tach pulses in microseconds
# tach_rpm_inst = instantaneous RPM derived from tach_period_us and pulses-per-revolution
# tach_rpm_ema = exponentially filtered published RPM intended for easier visual analysis
# tach_rpm_count_window = RPM derived from accepted pulse counts over a fixed time window
# tach_rpm_pub = RPM value selected for operational use after comparing period and count-window estimates
# tach_quality_ok = 1 when period and count-window RPM agree within tolerance
# tach_rpm_source = 0=none, 1=period branch, 2=count-window fallback
# tach_pulse_count = total number of valid tach pulses seen since the last reset
# tach_glitch_rejects = number of tach edges rejected as implausibly fast glitches or plausibility failures
# tach_timeout = 1 when no recent tach pulse is available and RPM is forced to zero
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_rpm_count_window,tach_rpm_pub,tach_quality_ok,tach_rpm_source,tach_pulse_count,tach_glitch_rejects,tach_timeout
59532,8.989,8.985,9.000,9.000,9.000,9.000,0.000,66.93,0.6693,4.266,4.244,66.93,66.93,0.00,0,0,-3.33738,66.93,66.93,0.00,0,0,66.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.74,66.66,0.09,8.986,8.990,4.205,4.184,0.004,0.000,0.001,66.93,67,-0.4022,11471,2615.29,2117.04,2067.06,2067.06,0,2,842,911,0
59664,8.987,8.982,9.000,9.000,9.000,9.000,0.000,66.99,0.6699,4.266,4.245,66.99,66.99,0.00,0,0,-3.33922,66.99,66.99,0.00,0,0,66.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.87,66.77,0.10,8.983,8.987,4.217,4.221,0.005,-0.000,0.002,66.99,67,-0.3752,11793,2543.88,2092.65,2067.06,2067.06,0,2,852,917,0
59801,8.990,8.990,9.000,9.000,9.000,9.000,0.000,66.97,0.6697,4.260,4.247,66.97,66.97,0.00,0,0,-3.34262,66.97,66.97,0.00,0,0,66.97,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.80,66.75,0.06,8.990,8.993,4.214,4.225,-0.001,0.000,0.001,66.97,67,0.3716,12085,2482.42,2289.14,2319.60,2319.60,0,2,863,934,0
59935,8.978,8.986,9.000,9.000,9.000,9.000,0.000,67.03,0.6703,4.258,4.248,67.03,67.03,0.00,0,0,-3.34326,67.03,67.03,0.00,0,0,67.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.87,66.79,0.08,8.986,8.988,4.215,4.288,-0.009,-0.000,0.002,67.03,67,0.1945,10899,2752.55,2304.01,2319.60,2319.60,0,2,874,943,0
60070,8.983,8.988,9.000,9.000,9.000,9.000,0.000,67.02,0.6702,4.257,4.248,67.02,67.02,0.00,0,0,-3.34403,67.02,67.02,0.00,0,0,67.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.91,66.83,0.07,8.988,8.990,4.223,4.276,-0.006,-0.000,0.001,67.02,67,0.1158,11910,2518.89,2315.76,2328.09,2328.09,0,2,884,959,0
60202,9.012,9.000,9.000,9.000,9.000,9.000,0.000,66.90,0.6690,4.256,4.249,66.90,66.90,0.00,0,0,-3.34519,66.90,66.90,0.00,0,0,66.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.81,66.81,-0.00,9.001,9.003,4.229,4.155,0.012,0.000,0.000,66.90,67,0.1530,10324,2905.85,2323.04,2328.09,2328.09,0,2,893,968,0
60305,9.003,9.001,9.000,9.000,9.000,9.000,0.000,66.90,0.6690,4.250,4.249,66.90,66.90,0.00,0,0,-3.34538,66.90,66.90,0.00,0,0,66.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.71,66.72,-0.01,9.001,9.004,4.216,4.205,0.001,0.000,0.001,66.90,67,-0.4311,11887,2523.77,2258.65,2241.56,2241.56,0,2,901,973,0
60439,9.001,8.996,9.000,9.000,9.000,9.000,0.000,66.96,0.6696,4.251,4.249,66.96,66.96,0.00,0,0,-3.34597,66.96,66.96,0.00,0,0,66.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.89,66.87,0.02,8.997,8.998,4.232,4.241,0.005,0.000,0.000,66.96,67,-0.4531,8936,3357.21,2250.31,2241.56,2241.56,0,2,911,986,0
60575,8.997,8.999,9.000,9.000,9.000,9.000,0.000,66.94,0.6694,4.250,4.249,66.94,66.94,0.00,0,0,-3.34636,66.94,66.94,0.00,0,0,66.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.87,66.87,0.00,8.999,9.001,4.234,4.217,-0.002,0.000,0.000,66.94,66,0.4762,11658,2573.34,2267.42,2300.94,2300.94,0,2,922,996,0
60705,8.995,9.002,9.000,9.000,9.000,9.000,0.000,66.89,0.6689,4.244,4.248,66.89,66.89,0.00,0,0,-3.34543,66.89,66.89,0.00,0,0,66.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.65,66.67,-0.02,9.002,9.005,4.210,4.234,-0.009,0.000,0.001,66.89,67,-0.2270,12989,2309.65,2288.95,2300.94,2309.65,1,1,932,1011,0
60807,8.988,8.992,9.000,9.000,9.000,9.000,0.000,67.01,0.6701,4.246,4.248,67.01,67.01,0.00,0,0,-3.34577,67.01,67.01,0.00,0,0,67.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.92,66.87,0.05,8.992,8.993,4.229,4.319,-0.005,-0.000,0.001,67.01,67,-0.2710,13027,2302.91,2293.98,2320.20,2302.91,1,1,939,1020,0
60937,8.993,8.997,9.000,9.000,9.000,9.000,0.000,66.95,0.6695,4.246,4.248,66.95,66.95,0.00,0,0,-3.34598,66.95,66.95,0.00,0,0,66.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.91,66.89,0.02,8.997,8.997,4.236,4.261,-0.005,-0.000,0.000,66.95,67,-0.4321,11739,2555.58,2306.77,2320.20,2320.20,0,2,950,1034,0
61077,9.027,9.015,9.000,9.000,9.000,9.000,0.000,66.73,0.6673,4.243,4.247,66.73,66.73,0.00,0,0,-3.34544,66.73,66.73,0.00,0,0,66.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.55,66.65,-0.09,9.016,9.016,4.219,4.102,0.013,0.000,0.002,66.73,67,0.1043,12064,2486.74,2322.74,2367.26,2367.26,0,2,960,1048,0
61207,9.021,9.011,9.000,9.000,9.000,9.000,0.000,66.77,0.6677,4.240,4.247,66.77,66.77,0.00,0,0,-3.34482,66.77,66.77,0.00,0,0,66.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.56,66.63,-0.07,9.011,9.012,4.213,4.164,0.011,0.000,0.002,66.77,67,-0.4330,11903,2520.37,2344.46,2367.26,2367.26,0,2,969,1061,0
61349,9.016,9.006,9.000,9.000,9.000,9.000,0.000,66.83,0.6683,4.240,4.246,66.83,66.83,0.00,0,0,-3.34476,66.83,66.83,0.00,0,0,66.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.72,66.75,-0.03,9.006,9.006,4.226,4.207,0.012,0.000,0.000,66.83,67,0.2305,10966,2735.73,2298.07,2079.66,2079.66,0,2,979,1070,0
61480,9.021,9.019,9.000,9.000,9.000,9.000,0.000,66.64,0.6664,4.234,4.245,66.64,66.64,0.00,0,0,-3.34323,66.64,66.64,0.00,0,0,66.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.32,66.43,-0.12,9.019,9.021,4.196,4.117,0.002,0.000,0.005,66.64,66,0.2637,12683,2365.37,2191.49,2079.66,2079.66,0,2,988,1082,0
61616,8.977,8.991,9.000,9.000,9.000,9.000,0.000,66.97,0.6697,4.234,4.244,66.97,66.97,0.00,0,0,-3.34287,66.97,66.97,0.00,0,0,66.97,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.90,66.84,0.06,8.990,8.989,4.227,4.383,-0.015,-0.001,0.001,66.97,67,-0.4535,12003,2499.38,2126.12,2082.92,2082.92,0,2,998,1094,0
61748,8.995,9.000,9.000,9.000,9.000,9.000,0.000,66.85,0.6685,4.234,4.243,66.85,66.85,0.00,0,0,-3.34271,66.85,66.85,0.00,0,0,66.85,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.84,66.84,0.00,9.000,8.999,4.236,4.272,-0.005,-0.000,0.000,66.85,67,0.0520,11520,2604.17,2105.04,2082.92,2082.92,0,2,1007,1105,0
61848,9.005,9.007,9.000,9.000,9.000,9.000,0.000,66.76,0.6676,4.233,4.243,66.76,66.76,0.00,0,0,-3.34224,66.76,66.76,0.00,0,0,66.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.69,66.74,-0.04,9.007,9.007,4.229,4.210,-0.002,0.000,0.000,66.76,67,-0.4355,11982,2503.76,2097.08,2082.92,2082.92,0,2,1015,1117,0
61978,9.022,9.013,9.000,9.000,9.000,9.000,0.000,66.67,0.6667,4.230,4.242,66.67,66.67,0.00,0,0,-3.34136,66.67,66.67,0.00,0,0,66.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.53,66.61,-0.08,9.013,9.014,4.218,4.163,0.010,0.000,0.002,66.67,67,-0.2807,11898,2521.43,2096.54,2095.97,2095.97,0,2,1024,1133,0
62115,8.991,8.994,9.000,9.000,9.000,9.000,0.000,66.90,0.6690,4.232,4.241,66.90,66.90,0.00,0,0,-3.34129,66.90,66.90,0.00,0,0,66.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.92,66.88,0.04,8.993,8.992,4.238,4.338,-0.003,-0.000,0.000,66.90,67,0.1612,9691,3095.66,2096.26,2095.97,2095.97,0,2,1033,1145,0
62247,9.023,9.013,9.000,9.000,9.000,9.000,0.000,66.66,0.6666,4.231,4.240,66.66,66.66,0.00,0,0,-3.34088,66.66,66.66,0.00,0,0,66.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.61,66.70,-0.08,9.013,9.014,4.231,4.138,0.011,0.000,0.002,66.66,66,0.4702,12625,2376.24,2125.37,2133.04,2133.04,0,2,1044,1158,0
62347,9.017,9.014,9.000,9.000,9.000,9.000,0.000,66.64,0.6664,4.229,4.240,66.64,66.64,0.00,0,0,-3.34013,66.64,66.64,0.00,0,0,66.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.50,66.58,-0.09,9.014,9.015,4.217,4.153,0.003,0.000,0.002,66.64,67,-0.2055,11125,2696.63,2128.13,2133.04,2133.04,0,2,1051,1169,0
62479,9.009,9.009,9.000,9.000,9.000,9.000,0.000,66.68,0.6668,4.226,4.238,66.68,66.68,0.00,0,0,-3.33888,66.68,66.68,0.00,0,0,66.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.54,66.59,-0.05,9.009,9.009,4.215,4.212,0.000,0.000,0.001,66.68,66,0.2511,10554,2842.52,2182.06,2218.79,2218.79,0,2,1060,1182,0
62616,9.015,9.012,9.000,9.000,9.000,9.000,0.000,66.62,0.6662,4.225,4.237,66.62,66.62,0.00,0,0,-3.33824,66.62,66.62,0.00,0,0,66.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.49,66.56,-0.08,9.012,9.012,4.216,4.173,0.003,0.000,0.001,66.62,66,0.3148,10489,2860.14,2199.98,2218.79,2218.79,0,2,1070,1193,0
62747,9.008,9.015,9.000,9.000,9.000,9.000,0.000,66.56,0.6656,4.220,4.236,66.56,66.56,0.00,0,0,-3.33658,66.56,66.56,0.00,0,0,66.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.28,66.37,-0.09,9.015,9.015,4.194,4.184,-0.007,0.000,0.003,66.56,67,-0.1020,10914,2748.76,2257.28,2352.45,2352.45,0,2,1081,1208,0
62885,8.987,9.000,9.000,9.000,9.000,9.000,0.000,66.71,0.6671,4.218,4.235,66.71,66.71,0.00,0,0,-3.33558,66.71,66.71,0.00,0,0,66.71,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.54,66.54,0.00,9.000,8.999,4.205,4.328,-0.015,-0.001,0.000,66.71,67,-0.3466,11808,2540.65,2303.72,2352.45,2352.45,0,2,1091,1226,0
63017,9.026,9.017,9.000,9.000,9.000,9.000,0.000,66.50,0.6650,4.218,4.233,66.50,66.50,0.00,0,0,-3.33481,66.50,66.50,0.00,0,0,66.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.36,66.46,-0.10,9.016,9.016,4.210,4.150,0.011,0.000,0.002,66.50,66,0.4645,11887,2523.77,2283.27,2229.59,2229.59,0,2,1102,1237,0
63118,8.998,9.010,9.000,9.000,9.000,9.000,0.000,66.57,0.6657,4.215,4.233,66.57,66.57,0.00,0,0,-3.33386,66.57,66.57,0.00,0,0,66.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.38,66.44,-0.06,9.009,9.008,4.203,4.233,-0.013,-0.000,0.001,66.57,66,0.4549,10268,2921.70,2263.94,2229.59,2229.59,0,2,1109,1247,0
63249,8.997,9.003,9.000,9.000,9.000,9.000,0.000,66.62,0.6662,4.215,4.231,66.62,66.62,0.00,0,0,-3.33304,66.62,66.62,0.00,0,0,66.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.53,66.55,-0.02,9.003,9.001,4.213,4.286,-0.006,-0.000,0.000,66.62,66,0.1261,11948,2510.88,2260.56,2310.51,2310.51,0,2,1119,1267,0
63388,9.030,9.019,9.000,9.000,9.000,9.000,0.000,66.40,0.6640,4.213,4.228,66.40,66.40,0.00,0,0,-3.33123,66.40,66.40,0.00,0,0,66.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.30,66.41,-0.11,9.019,9.018,4.211,4.117,0.012,0.000,0.003,66.40,66,-0.0741,10853,2764.21,2300.04,2310.51,2310.51,0,2,1129,1280,0
63520,9.015,9.013,9.000,9.000,9.000,9.000,0.000,66.45,0.6645,4.211,4.227,66.45,66.45,0.00,0,0,-3.33014,66.45,66.45,0.00,0,0,66.45,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.31,66.39,-0.08,9.013,9.012,4.205,4.183,0.003,0.000,0.001,66.45,66,0.3297,10880,2757.35,2308.80,2328.80,2328.80,0,2,1140,1296,0
63655,9.013,9.007,9.000,9.000,9.000,9.000,0.000,66.51,0.6651,4.212,4.226,66.51,66.51,0.00,0,0,-3.32974,66.51,66.51,0.00,0,0,66.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.48,66.52,-0.04,9.007,9.006,4.219,4.218,0.006,0.000,0.000,66.51,67,-0.0297,11771,2548.64,2318.56,2328.80,2328.80,0,2,1149,1311,0
63787,9.004,9.008,9.000,9.000,9.000,9.000,0.000,66.49,0.6649,4.211,4.225,66.49,66.49,0.00,0,0,-3.32896,66.49,66.49,0.00,0,0,66.49,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.44,66.48,-0.05,9.008,9.007,4.215,4.215,-0.005,0.000,0.000,66.49,66,0.4230,13267,2261.25,2307.01,2246.26,2261.25,1,1,1160,1328,0
63889,9.018,9.016,9.000,9.000,9.000,9.000,0.000,66.38,0.6638,4.209,4.224,66.38,66.38,0.00,0,0,-3.32810,66.38,66.38,0.00,0,0,66.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.24,66.34,-0.10,9.016,9.016,4.203,4.147,0.003,0.000,0.002,66.38,66,0.2205,13011,2305.74,2306.55,2246.26,2305.74,1,1,1167,1334,0
64023,9.013,9.013,9.000,9.000,9.000,9.000,0.000,66.36,0.6636,4.204,4.222,66.36,66.36,0.00,0,0,-3.32576,66.36,66.36,0.00,0,0,66.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.18,66.26,-0.08,9.013,9.013,4.193,4.187,-0.000,0.000,0.002,66.36,67,-0.4823,10731,2795.64,2257.97,2246.26,2246.26,0,2,1178,1347,0
64159,9.013,9.013,9.000,9.000,9.000,9.000,0.000,66.29,0.6629,4.198,4.217,66.29,66.29,0.00,0,0,-3.32214,66.29,66.29,0.00,0,0,66.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.12,66.20,-0.08,9.013,9.013,4.190,4.191,-0.000,0.000,0.002,66.29,66,0.3812,10627,2823.00,2179.84,2167.73,2167.73,0,2,1187,1357,0
64291,9.007,9.011,9.000,9.000,9.000,9.000,0.000,66.27,0.6627,4.195,4.215,66.27,66.27,0.00,0,0,-3.32011,66.27,66.27,0.00,0,0,66.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.12,66.19,-0.07,9.011,9.010,4.190,4.212,-0.004,-0.000,0.001,66.27,67,-0.3191,9871,3039.21,2171.70,2167.73,2167.73,0,2,1198,1372,0
64431,9.003,9.002,9.000,9.000,9.000,9.000,0.000,66.37,0.6637,4.198,4.214,66.37,66.37,0.00,0,0,-3.31989,66.37,66.37,0.00,0,0,66.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.41,66.42,-0.01,9.002,8.999,4.215,4.266,0.001,-0.000,0.000,66.37,67,-0.2081,9758,3074.40,2204.18,2238.26,2238.26,0,2,1208,1385,0
64562,9.019,9.013,9.000,9.000,9.000,9.000,0.000,66.23,0.6623,4.197,4.212,66.23,66.23,0.00,0,0,-3.31902,66.23,66.23,0.00,0,0,66.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.21,66.29,-0.07,9.012,9.011,4.207,4.160,0.007,0.000,0.001,66.23,67,-0.3881,10844,2766.51,2220.81,2238.26,2238.26,0,2,1219,1396,0
64662,9.007,9.007,9.000,9.000,9.000,9.000,0.000,66.29,0.6629,4.197,4.212,66.29,66.29,0.00,0,0,-3.31859,66.29,66.29,0.00,0,0,66.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.28,66.32,-0.04,9.007,9.006,4.208,4.210,0.000,-0.000,0.000,66.29,66,0.1905,13704,2189.14,2268.43,2328.04,2328.04,0,2,1225,1406,0
64793,9.010,9.009,9.000,9.000,9.000,9.000,0.000,66.26,0.6626,4.196,4.211,66.26,66.26,0.00,0,0,-3.31781,66.26,66.26,0.00,0,0,66.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.23,66.28,-0.05,9.008,9.007,4.204,4.194,0.002,-0.000,0.000,66.26,66,-0.0310,10908,2750.28,2297.52,2328.04,2328.04,0,2,1236,1420,0
64929,9.018,9.016,9.000,9.000,9.000,9.000,0.000,66.15,0.6615,4.193,4.209,66.15,66.15,0.00,0,0,-3.31656,66.15,66.15,0.00,0,0,66.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.01,66.11,-0.09,9.015,9.015,4.188,4.140,0.003,0.000,0.002,66.15,66,0.4996,11650,2575.11,2305.91,2316.88,2316.88,0,2,1246,1435,0
65063,9.018,9.012,9.000,9.000,9.000,9.000,0.000,66.18,0.6618,4.193,4.208,66.18,66.18,0.00,0,0,-3.31580,66.18,66.18,0.00,0,0,66.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.09,66.16,-0.07,9.011,9.010,4.193,4.171,0.007,0.000,0.001,66.18,66,0.1700,11230,2671.42,2311.26,2316.88,2316.88,0,2,1255,1444,0
65201,9.018,9.014,9.000,9.000,9.000,9.000,0.000,66.13,0.6613,4.192,4.207,66.13,66.13,0.00,0,0,-3.31485,66.13,66.13,0.00,0,0,66.13,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.02,66.10,-0.09,9.014,9.014,4.189,4.147,0.004,0.000,0.002,66.13,66,-0.2878,12076,2484.27,2250.09,2139.33,2139.33,0,2,1266,1453,0
65335,9.008,9.010,9.000,9.000,9.000,9.000,0.000,66.16,0.6616,4.191,4.206,66.16,66.16,0.00,0,0,-3.31394,66.16,66.16,0.00,0,0,66.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.05,66.11,-0.06,9.010,9.010,4.188,4.186,-0.002,0.000,0.001,66.16,66,0.2142,10226,2933.70,2196.03,2139.33,2139.33,0,2,1276,1465,0
65474,9.012,9.013,9.000,9.000,9.000,9.000,0.000,66.10,0.6610,4.189,4.205,66.10,66.10,0.00,0,0,-3.31297,66.10,66.10,0.00,0,0,66.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.97,66.06,-0.08,9.013,9.014,4.184,4.158,-0.002,0.000,0.002,66.10,66,-0.3633,11742,2554.93,2233.42,2310.32,2310.32,0,2,1286,1478,0
65608,9.010,9.010,9.000,9.000,9.000,9.000,0.000,66.04,0.6604,4.183,4.198,66.04,66.04,0.00,0,0,-3.30790,66.04,66.04,0.00,0,0,66.04,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.96,66.01,-0.06,9.010,9.010,4.183,4.183,0.000,0.000,0.001,66.04,66,-0.0780,10679,2809.25,2308.16,2310.32,2310.32,0,2,1297,1491,0
65710,9.010,9.009,9.000,9.000,9.000,9.000,0.000,66.03,0.6603,4.182,4.197,66.03,66.03,0.00,0,0,-3.30709,66.03,66.03,0.00,0,0,66.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.96,66.02,-0.06,9.009,9.009,4.184,4.182,0.001,0.000,0.001,66.03,66,0.0454,11449,2620.32,2303.19,2280.20,2280.20,0,2,1304,1501,0
65844,9.009,9.013,9.000,9.000,9.000,9.000,0.000,65.94,0.6594,4.179,4.194,65.94,65.94,0.00,0,0,-3.30453,65.94,65.94,0.00,0,0,65.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.81,65.89,-0.08,9.013,9.014,4.174,4.145,-0.004,0.000,0.002,65.94,66,0.0907,9087,3301.42,2283.28,2280.20,2280.20,0,2,1314,1512,0
65981,9.011,9.010,9.000,9.000,9.000,9.000,0.000,65.96,0.6596,4.178,4.193,65.96,65.96,0.00,0,0,-3.30381,65.96,65.96,0.00,0,0,65.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.87,65.93,-0.06,9.010,9.009,4.178,4.171,0.001,0.000,0.001,65.96,66,0.0537,10944,2741.23,2281.76,2280.11,2280.11,0,2,1325,1521,0
66115,8.990,9.002,9.000,9.000,9.000,9.000,0.000,66.03,0.6603,4.176,4.191,66.03,66.03,0.00,0,0,-3.30272,66.03,66.03,0.00,0,0,66.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.94,65.95,-0.01,9.002,9.001,4.175,4.257,-0.013,-0.000,0.000,66.03,66,-0.1987,11003,2726.53,2301.24,2280.11,2280.11,0,2,1335,1538,0
66253,8.997,9.005,9.000,9.000,9.000,9.000,0.000,65.98,0.6598,4.175,4.190,65.98,65.98,0.00,0,0,-3.30185,65.98,65.98,0.00,0,0,65.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.90,65.93,-0.03,9.005,9.003,4.176,4.223,-0.009,-0.000,0.000,65.98,66,-0.4163,12488,2402.31,2281.04,2230.68,2230.68,0,2,1345,1551,0
66385,9.026,9.014,9.000,9.000,9.000,9.000,0.000,65.86,0.6586,4.175,4.189,65.86,65.86,0.00,0,0,-3.30110,65.86,65.86,0.00,0,0,65.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.78,65.87,-0.08,9.014,9.013,4.177,4.122,0.014,0.000,0.002,65.86,65,0.3722,12140,2471.17,2256.47,2230.68,2230.68,0,2,1354,1563,0
66486,9.002,9.011,9.000,9.000,9.000,9.000,0.000,65.87,0.6587,4.173,4.188,65.87,65.87,0.00,0,0,-3.30014,65.87,65.87,0.00,0,0,65.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.73,65.79,-0.07,9.011,9.010,4.165,4.169,-0.010,0.000,0.001,65.87,66,0.0067,11652,2574.67,2247.18,2230.68,2230.68,0,2,1361,1570,0
66620,9.015,9.016,9.000,9.000,9.000,9.000,0.000,65.78,0.6578,4.168,4.186,65.78,65.78,0.00,0,0,-3.29814,65.78,65.78,0.00,0,0,65.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.54,65.64,-0.10,9.016,9.017,4.151,4.141,-0.001,0.000,0.003,65.78,66,0.1339,11159,2688.41,2133.28,2054.26,2054.26,0,2,1372,1581,0
