ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_residual,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
1116772,4.569,4.534,5.646,5.088,5.646,5.088,2.026,46.06,0.4606,5.014,2.626,46.06,46.06,0.00,0,0,-2.44710,46.06,46.06,0.00,0,0,38.11,0.00,7.96,8.00,1.00,1.000,1.180,7.96,1,60.00,1,50.62,47.31,3.30,4.606,4.953,2.555,-0.035,2.366,46.06,46,-0.0496
1116902,4.829,4.757,5.788,5.275,5.788,5.275,1.879,46.33,0.4633,5.092,2.707,46.33,46.33,0.00,0,0,-2.49525,46.33,46.33,0.00,0,0,38.35,0.00,7.98,8.00,1.00,1.000,1.180,7.98,1,60.00,1,50.33,47.24,3.09,4.824,5.150,2.599,0.007,2.027,46.33,46,0.0210
1117028,5.110,5.044,5.928,5.460,5.928,5.460,2.151,45.08,0.4508,5.084,2.786,45.08,45.08,0.00,0,0,-2.53474,45.08,45.08,0.00,0,0,37.10,0.00,7.99,8.00,1.00,1.000,1.180,7.99,1,60.00,1,50.29,47.77,2.51,5.112,5.439,2.398,0.008,1.660,45.08,45,-0.2271
1117157,5.154,5.139,6.067,5.649,6.067,5.649,2.068,48.16,0.4816,5.103,2.864,48.16,48.16,0.00,0,0,-2.57672,48.16,48.16,0.00,0,0,40.17,0.00,7.99,8.00,1.00,1.000,1.180,7.99,1,60.00,1,52.36,49.32,3.04,5.212,5.560,2.365,-0.056,2.010,48.16,48,0.3757
1117288,5.297,5.251,6.330,5.834,6.330,5.834,1.847,50.92,0.5092,5.191,2.943,50.92,50.92,0.00,0,0,-2.62788,50.92,50.92,0.00,0,0,42.92,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,54.26,50.81,3.45,5.323,5.665,2.555,-0.025,2.340,50.92,51,0.0565
1117418,5.757,5.645,6.459,6.012,6.459,6.012,2.061,47.41,0.4741,5.174,3.023,47.41,47.41,0.00,0,0,-2.66769,47.41,47.41,0.00,0,0,39.41,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,52.06,49.85,2.21,5.710,6.023,2.360,0.059,1.301,47.41,47,0.1169
1117543,5.760,5.762,6.583,6.191,6.583,6.191,1.942,49.83,0.4983,5.126,3.096,49.83,49.83,0.00,0,0,-2.70185,49.83,49.83,0.00,0,0,41.83,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,52.61,50.07,2.54,5.831,6.161,2.173,-0.070,1.328,49.83,50,-0.4630
1117679,5.773,5.751,6.821,6.351,6.821,6.351,1.746,54.75,0.5475,5.213,3.170,54.75,54.75,0.00,0,0,-2.75228,54.75,54.75,0.00,0,0,46.75,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,57.03,53.50,3.54,5.822,6.165,2.502,-0.049,2.316,54.75,55,-0.0567
1117805,6.325,6.184,6.938,6.520,6.938,6.520,1.935,50.98,0.5098,5.210,3.246,50.98,50.98,0.00,0,0,-2.79197,50.98,50.98,0.00,0,0,42.98,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,54.74,52.73,2.01,6.247,6.546,2.404,0.091,1.010,50.98,51,-0.3671
1117938,6.430,6.409,7.050,6.674,7.050,6.674,1.740,51.36,0.5136,5.121,3.313,51.36,51.36,0.00,0,0,-2.81492,51.36,51.36,0.00,0,0,43.36,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,51.94,50.38,1.55,6.470,6.764,2.056,-0.035,0.445,51.36,51,0.3280
1118067,6.359,6.363,7.264,6.825,7.264,6.825,1.651,55.25,0.5525,5.120,3.377,55.25,55.25,0.00,0,0,-2.85114,55.25,55.25,0.00,0,0,47.25,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,55.97,53.26,2.71,6.429,6.745,2.240,-0.071,1.303,55.25,56,-0.2899
1118201,6.674,6.560,7.367,6.973,7.367,6.973,1.475,55.56,0.5556,5.157,3.443,55.56,55.56,0.00,0,0,-2.89304,55.56,55.56,0.00,0,0,47.56,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,56.27,53.85,2.42,6.619,6.900,2.477,0.060,1.048,55.56,55,0.3901
1118326,7.031,6.949,7.467,7.115,7.467,7.115,1.628,54.14,0.5414,5.084,3.504,54.14,54.14,0.00,0,0,-2.91310,54.14,54.14,0.00,0,0,46.14,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,54.05,53.08,0.97,7.004,7.269,2.177,0.037,0.170,54.14,55,-0.4750
1118458,7.019,7.018,7.562,7.255,7.562,7.255,1.522,55.98,0.5598,5.021,3.557,55.98,55.98,0.00,0,0,-2.93071,55.98,55.98,0.00,0,0,47.98,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,54.53,53.17,1.36,7.076,7.352,2.065,-0.057,0.328,55.98,56,0.0163
1118584,7.139,7.101,7.747,7.390,7.747,7.390,1.345,57.74,0.5774,5.009,3.608,57.74,57.74,0.00,0,0,-2.95641,57.74,57.74,0.00,0,0,49.74,0.00,8.00,8.00,1.00,1.000,1.180,8.00,1,60.00,1,55.80,54.14,1.66,7.156,7.421,2.232,-0.017,0.486,57.74,58,-0.0419
1118715,7.442,7.356,7.833,7.518,7.833,7.518,1.462,57.52,0.5752,4.975,3.657,57.52,57.52,0.00,0,0,-2.97604,57.52,57.52,0.00,0,0,49.52,0.00,8.00,8.00,0.98,1.000,1.177,8.00,0,255.00,1,56.31,55.38,0.93,7.409,7.659,2.238,0.042,0.159,57.52,57,0.2523
1118844,7.628,7.584,7.917,7.634,7.917,7.634,1.310,57.15,0.5715,4.892,3.699,57.15,57.15,0.00,0,0,-2.98209,57.15,57.15,0.00,0,0,49.15,0.00,8.00,8.00,0.94,1.000,1.170,8.00,0,255.00,1,53.54,53.29,0.25,7.633,7.865,2.042,0.002,0.160,57.15,57,0.4513
1118980,7.659,7.645,8.075,7.748,8.075,7.748,1.238,58.55,0.5855,4.831,3.736,58.55,58.55,0.00,0,0,-2.98923,58.55,58.55,0.00,0,0,50.63,0.00,7.92,7.65,0.88,1.000,1.158,7.92,0,255.00,1,54.54,53.99,0.55,7.694,7.928,2.063,-0.034,0.225,58.55,59,-0.4890
1119107,7.790,7.757,8.150,7.858,8.150,7.858,1.100,59.05,0.5905,4.788,3.770,59.05,59.05,0.00,0,0,-2.99863,59.05,59.05,0.00,0,0,51.54,0.00,7.51,6.23,0.80,1.000,1.144,7.51,0,255.00,1,54.75,54.21,0.54,7.802,8.018,2.184,-0.012,0.250,59.05,59,-0.3855
1119238,7.994,7.951,8.222,7.963,8.222,7.963,1.200,58.20,0.5820,4.713,3.800,58.20,58.20,0.00,0,0,-3.00133,58.20,58.20,0.00,0,0,51.32,0.00,6.87,6.09,0.72,1.000,1.129,6.87,0,255.00,1,54.83,54.80,0.03,7.994,8.200,2.162,0.006,0.137,58.20,59,-0.3342
1119364,8.002,8.000,8.290,8.066,8.290,8.066,1.112,58.91,0.5891,4.644,3.826,58.91,58.91,0.00,0,0,-3.00478,58.91,58.91,0.00,0,0,52.77,0.00,6.14,4.93,0.62,1.000,1.112,6.14,0,255.00,1,55.60,55.25,0.35,8.042,8.243,2.232,-0.041,0.143,58.91,59,0.3266
1119494,8.087,8.059,8.416,8.163,8.416,8.163,0.969,59.39,0.5939,4.599,3.850,59.39,59.39,0.00,0,0,-3.01382,59.39,59.39,0.00,0,0,54.11,0.00,5.28,3.68,0.53,1.000,1.096,5.28,0,255.00,1,56.37,55.79,0.57,8.097,8.281,2.419,-0.010,0.150,59.39,60,-0.4874
1119621,8.195,8.168,8.475,8.248,8.475,8.248,0.851,58.96,0.5896,4.542,3.872,58.96,58.96,0.00,0,0,-3.02150,58.96,58.96,0.00,0,0,54.65,0.00,4.32,2.75,0.45,1.000,1.082,4.32,0,255.00,1,55.91,55.48,0.43,8.202,8.365,2.519,-0.006,0.132,58.96,59,-0.1545
1119752,8.256,8.233,8.532,8.336,8.532,8.336,0.967,59.38,0.5938,4.488,3.892,59.38,59.38,0.00,0,0,-3.02992,59.38,59.38,0.00,0,0,55.77,0.00,3.60,2.57,0.37,1.000,1.067,3.60,0,255.00,1,58.30,57.71,0.59,8.268,8.433,2.620,-0.011,0.071,59.38,59,0.4223
1119873,8.275,8.266,8.584,8.420,8.584,8.420,0.834,60.20,0.6020,4.453,3.910,60.20,60.20,0.00,0,0,-3.04246,60.20,60.20,0.00,0,0,57.29,0.00,2.91,1.78,0.30,1.000,1.054,2.91,0,255.00,1,59.20,58.31,0.89,8.298,8.452,2.774,-0.024,0.144,60.20,60,0.3728
1120002,8.392,8.353,8.679,8.492,8.679,8.492,0.717,60.23,0.6023,4.422,3.926,60.23,60.23,0.00,0,0,-3.05645,60.23,60.23,0.00,0,0,57.99,0.00,2.24,1.22,0.24,1.000,1.041,2.24,0,255.00,1,59.16,58.36,0.80,8.381,8.516,2.894,0.012,0.120,60.23,61,-0.4983
1120127,8.470,8.453,8.723,8.559,8.723,8.559,0.763,60.09,0.6009,4.373,3.940,60.09,60.09,0.00,0,0,-3.06599,60.09,60.09,0.00,0,0,58.38,0.00,1.71,1.02,0.19,1.000,1.033,1.71,0,255.00,1,59.59,58.98,0.62,8.480,8.611,2.890,-0.008,0.069,60.09,60,0.4893
1120258,8.483,8.471,8.763,8.623,8.763,8.623,0.693,61.02,0.6102,4.342,3.952,61.02,61.02,0.00,0,0,-3.07847,61.02,61.02,0.00,0,0,59.73,0.00,1.28,0.70,0.14,1.000,1.023,1.28,0,255.00,1,60.60,59.71,0.89,8.498,8.626,2.977,-0.014,0.140,61.02,61,-0.3723
1120380,8.564,8.545,8.800,8.683,8.800,8.683,0.593,61.31,0.6131,4.317,3.962,61.31,61.31,0.00,0,0,-3.09149,61.31,61.31,0.00,0,0,60.37,0.00,0.94,0.43,0.10,1.000,1.013,0.94,0,255.00,1,60.48,59.68,0.80,8.569,8.683,3.047,-0.004,0.117,61.31,61,0.3539
1120508,8.650,8.629,8.865,8.734,8.865,8.734,0.507,61.33,0.6133,4.284,3.970,61.33,61.33,0.00,0,0,-3.10199,61.33,61.33,0.00,0,0,60.67,0.00,0.66,0.27,0.07,1.000,1.007,0.66,0,255.00,1,59.78,59.18,0.60,8.650,8.752,3.057,0.001,0.084,61.33,61,0.3531
1120635,8.653,8.652,8.892,8.778,8.892,8.778,0.440,61.98,0.6198,4.258,3.976,61.98,61.98,0.00,0,0,-3.11234,61.98,61.98,0.00,0,0,61.53,0.00,0.45,0.17,0.05,1.000,1.003,0.45,0,255.00,1,60.13,59.41,0.72,8.673,8.771,3.103,-0.021,0.119,61.98,61,0.4907
1120768,8.712,8.702,8.938,8.822,8.938,8.822,0.472,62.38,0.6238,4.238,3.981,62.38,62.38,0.00,0,0,-3.12291,62.38,62.38,0.00,0,0,62.07,0.00,0.31,0.12,0.03,1.000,1.003,0.31,0,255.00,1,61.25,60.57,0.69,8.723,8.818,3.164,-0.011,0.092,62.38,62,0.0745
1120894,8.770,8.756,8.938,8.861,8.938,8.861,0.391,62.70,0.6270,4.221,3.985,62.70,62.70,0.00,0,0,-3.13292,62.70,62.70,0.00,0,0,62.50,0.00,0.20,0.06,0.02,1.000,1.001,0.20,0,255.00,1,61.09,60.49,0.60,8.774,8.860,3.214,-0.003,0.085,62.70,63,-0.0680
1121024,8.797,8.788,8.971,8.895,8.971,8.895,0.364,63.17,0.6317,4.208,3.988,63.17,63.17,0.00,0,0,-3.14244,63.17,63.17,0.00,0,0,63.04,0.00,0.13,0.03,0.01,1.000,1.000,0.13,0,255.00,1,61.65,61.04,0.61,8.805,8.886,3.269,-0.007,0.085,63.17,63,-0.0510
1121150,8.829,8.826,8.983,8.930,8.983,8.930,0.265,63.66,0.6366,4.193,3.991,63.66,63.66,0.00,0,0,-3.15424,63.66,63.66,0.00,0,0,63.60,0.00,0.07,0.01,0.01,1.000,1.000,0.07,0,255.00,1,61.65,61.06,0.59,8.841,8.912,3.348,-0.012,0.098,63.66,64,-0.4429
1121284,8.881,8.873,8.997,8.956,8.997,8.956,0.184,63.86,0.6386,4.180,3.995,63.86,63.86,0.00,0,0,-3.16485,63.86,63.86,0.00,0,0,63.83,0.00,0.03,0.00,0.00,1.000,1.000,0.03,0,255.00,1,61.49,61.03,0.46,8.885,8.943,3.424,-0.004,0.094,63.86,64,-0.3812
1121409,8.909,8.903,9.000,8.970,9.000,8.970,0.147,63.94,0.6394,4.169,3.997,63.94,63.94,0.00,0,0,-3.17134,63.94,63.94,0.00,0,0,63.92,0.00,0.02,0.00,0.00,1.000,1.000,0.02,0,255.00,1,61.47,61.11,0.37,8.914,8.965,3.470,-0.005,0.088,63.94,64,0.3554
1121541,8.927,8.917,8.659,8.950,8.659,8.950,-0.934,63.40,0.6340,4.156,4.000,63.40,63.40,0.00,0,0,-3.17652,63.40,63.40,0.00,0,0,63.39,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,50.54,50.48,0.06,8.911,8.883,3.528,0.001,2.028,63.40,63,-0.0684
1121671,8.906,8.910,8.614,8.849,8.614,8.849,-1.062,61.17,0.6117,4.116,4.002,61.17,61.17,0.00,0,0,-3.17358,61.17,61.17,0.00,0,0,61.17,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,47.55,48.05,-0.50,8.899,8.846,3.575,0.007,2.414,61.17,62,-0.4165
1121802,8.774,8.793,8.591,8.747,8.591,8.747,-0.684,60.22,0.6022,4.065,4.006,60.22,60.22,0.00,0,0,-3.16637,60.22,60.22,0.00,0,0,60.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.97,52.32,-0.35,8.785,8.747,3.793,-0.013,0.899,60.22,60,0.2541
1121927,8.695,8.710,8.569,8.692,8.569,8.692,-0.591,59.98,0.5998,4.051,4.012,59.98,59.98,0.00,0,0,-3.16438,59.98,59.98,0.00,0,0,59.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.37,54.53,-0.17,8.702,8.660,4.041,-0.009,0.406,59.98,60,-0.4029
1122060,8.627,8.643,8.546,8.645,8.546,8.645,-0.494,59.77,0.5977,4.048,4.020,59.77,59.77,0.00,0,0,-3.16430,59.77,59.77,0.00,0,0,59.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.59,56.62,-0.03,8.634,8.590,4.262,-0.009,0.126,59.77,60,0.2475
1122184,8.612,8.620,8.502,8.604,8.502,8.604,-0.406,59.15,0.5915,4.043,4.029,59.15,59.15,0.00,0,0,-3.16326,59.15,59.15,0.00,0,0,59.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,57.62,57.74,-0.11,8.610,8.562,4.385,0.002,0.034,59.15,59,0.2536
1122315,8.550,8.560,8.479,8.556,8.479,8.556,-0.381,58.84,0.5884,4.040,4.042,58.84,58.84,0.00,0,0,-3.16212,58.84,58.84,0.00,0,0,58.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.23,58.26,-0.03,8.549,8.499,4.490,0.000,0.005,58.84,59,-0.0044
1122442,8.524,8.532,8.457,8.527,8.457,8.527,-0.323,58.55,0.5855,4.040,4.052,58.55,58.55,0.00,0,0,-3.16160,58.55,58.55,0.00,0,0,58.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.73,58.76,-0.03,8.522,8.473,4.529,0.001,0.001,58.55,59,-0.1064
1122576,8.470,8.476,8.413,8.483,8.413,8.483,-0.244,58.31,0.5831,4.047,4.068,58.31,58.31,0.00,0,0,-3.16226,58.31,58.31,0.00,0,0,58.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,59.45,59.40,0.05,8.467,8.423,4.569,0.003,0.017,58.31,58,-0.0031
1122703,8.437,8.440,8.391,8.453,8.391,8.453,-0.206,58.15,0.5815,4.056,4.080,58.15,58.15,0.00,0,0,-3.16393,58.15,58.15,0.00,0,0,58.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,59.65,59.56,0.09,8.432,8.392,4.576,0.005,0.031,58.15,58,-0.0605
1122834,8.440,8.442,8.369,8.431,8.369,8.431,-0.277,57.65,0.5765,4.054,4.088,57.65,57.65,0.00,0,0,-3.16337,57.65,57.65,0.00,0,0,57.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.13,58.20,-0.06,8.433,8.387,4.523,0.006,0.003,57.65,57,0.2974
1122961,8.371,8.395,8.346,8.405,8.346,8.405,-0.289,57.66,0.5766,4.054,4.095,57.66,57.66,0.00,0,0,-3.16303,57.66,57.66,0.00,0,0,57.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,57.89,57.83,0.06,8.386,8.345,4.499,-0.017,0.001,57.66,58,0.0447
1123090,8.344,8.349,8.302,8.378,8.302,8.378,-0.272,57.68,0.5768,4.065,4.101,57.68,57.68,0.00,0,0,-3.16513,57.68,57.68,0.00,0,0,57.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.29,58.12,0.17,8.341,8.302,4.537,0.002,0.011,57.68,58,0.0976
1123216,8.377,8.365,8.281,8.350,8.281,8.350,-0.319,56.96,0.5696,4.067,4.108,56.96,56.96,0.00,0,0,-3.16560,56.96,56.96,0.00,0,0,56.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.94,57.03,-0.08,8.355,8.307,4.512,0.022,0.002,56.96,57,-0.0864
1123349,8.335,8.346,8.259,8.325,8.259,8.325,-0.300,56.62,0.5662,4.059,4.113,56.62,56.62,0.00,0,0,-3.16358,56.62,56.62,0.00,0,0,56.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.40,56.52,-0.13,8.336,8.292,4.453,-0.003,0.004,56.62,57,-0.0096
1123475,8.246,8.263,8.215,8.295,8.215,8.295,-0.295,57.03,0.5703,4.068,4.118,57.03,57.03,0.00,0,0,-3.16506,57.03,57.03,0.00,0,0,57.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,57.18,56.99,0.19,8.255,8.216,4.506,-0.010,0.007,57.03,57,-0.3090
1123609,8.238,8.232,8.194,8.261,8.194,8.261,-0.237,56.78,0.5678,4.088,4.127,56.78,56.78,0.00,0,0,-3.16968,56.78,56.78,0.00,0,0,56.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,57.84,57.66,0.18,8.224,8.186,4.577,0.014,0.022,56.78,57,-0.4808
1123734,8.234,8.237,8.172,8.234,8.172,8.234,-0.306,56.20,0.5620,4.089,4.133,56.20,56.20,0.00,0,0,-3.17034,56.20,56.20,0.00,0,0,56.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.35,56.37,-0.01,8.228,8.182,4.535,0.006,0.000,56.20,56,-0.2966
1123864,8.198,8.215,8.150,8.208,8.150,8.208,-0.288,55.92,0.5592,4.083,4.138,55.92,55.92,0.00,0,0,-3.16932,55.92,55.92,0.00,0,0,55.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,55.89,55.93,-0.04,8.206,8.164,4.482,-0.009,0.000,55.92,56,-0.4630
1123988,8.136,8.151,8.107,8.182,8.107,8.182,-0.267,56.16,0.5616,4.090,4.142,56.16,56.16,0.00,0,0,-3.17085,56.16,56.16,0.00,0,0,56.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.52,56.34,0.18,8.144,8.107,4.516,-0.008,0.008,56.16,56,-0.2971
1124119,8.126,8.124,8.086,8.148,8.086,8.148,-0.284,55.88,0.5588,4.105,4.149,55.88,55.88,0.00,0,0,-3.17473,55.88,55.88,0.00,0,0,55.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.32,56.17,0.15,8.115,8.075,4.560,0.010,0.007,55.88,56,-0.1077
1124246,8.100,8.112,8.064,8.122,8.064,8.122,-0.287,55.54,0.5554,4.107,4.155,55.54,55.54,0.00,0,0,-3.17580,55.54,55.54,0.00,0,0,55.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,55.76,55.69,0.07,8.103,8.061,4.535,-0.003,0.001,55.54,56,-0.2685
1124375,8.046,8.064,8.043,8.091,8.043,8.091,-0.241,55.50,0.5550,4.113,4.161,55.50,55.50,0.00,0,0,-3.17782,55.50,55.50,0.00,0,0,55.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.08,55.92,0.16,8.056,8.021,4.532,-0.012,0.010,55.50,56,-0.4218
1124499,8.006,8.018,8.022,8.068,8.022,8.068,-0.231,55.63,0.5563,4.127,4.167,55.63,55.63,0.00,0,0,-3.18170,55.63,55.63,0.00,0,0,55.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.55,56.25,0.30,8.011,7.978,4.576,-0.006,0.029,55.63,55,0.3672
1124630,8.006,8.008,7.979,8.045,7.979,8.045,-0.228,55.38,0.5538,4.139,4.172,55.38,55.38,0.00,0,0,-3.18555,55.38,55.38,0.00,0,0,55.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.35,56.12,0.23,8.001,7.965,4.589,0.006,0.023,55.38,56,-0.1832
1124756,8.011,8.011,7.958,8.021,7.958,8.021,-0.286,54.92,0.5492,4.140,4.178,54.92,54.92,0.00,0,0,-3.18723,54.92,54.92,0.00,0,0,54.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,55.09,55.02,0.06,8.002,7.961,4.546,0.008,0.001,54.92,55,0.0341
1124893,7.962,7.971,7.915,7.990,7.915,7.990,-0.263,54.80,0.5480,4.142,4.185,54.80,54.80,0.00,0,0,-3.18915,54.80,54.80,0.00,0,0,54.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.96,54.85,0.11,7.964,7.927,4.517,-0.002,0.002,54.80,54,0.4355
1125019,7.927,7.934,7.894,7.963,7.894,7.963,-0.315,54.74,0.5474,4.148,4.189,54.74,54.74,0.00,0,0,-3.19153,54.74,54.74,0.00,0,0,54.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.55,54.39,0.17,7.926,7.887,4.533,-0.000,0.004,54.74,55,-0.2413
1125153,7.906,7.908,7.873,7.937,7.873,7.937,-0.294,54.60,0.5460,4.156,4.194,54.60,54.60,0.00,0,0,-3.19456,54.60,54.60,0.00,0,0,54.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.69,54.52,0.17,7.900,7.862,4.556,0.005,0.005,54.60,55,-0.1313
