ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
2059678,1.161,1.160,1.100,1.100,1.100,1.100,0.000,14.41,0.1441,2.315,0.000,14.41,14.41,0.00,0,0,-1.72488,14.41,14.41,0.00,0,0,14.41,0.00,0.00,0.00,0.00,0.990,1.000,0.00,0,255.00,1,13.92,14.29,-0.37,1.160,1.162,2.239,2.176,0.001,0.001,0.033,14.41,15,-0.3837
2059814,1.156,1.160,1.100,1.100,1.100,1.100,0.000,14.33,0.1433,2.296,0.000,14.33,14.33,0.00,0,0,-1.71601,14.33,14.33,0.00,0,0,14.33,0.00,0.00,0.00,0.00,0.991,1.000,0.00,0,255.00,1,13.85,14.21,-0.37,1.160,1.161,2.226,2.220,-0.004,0.001,0.032,14.33,14,0.4573
2059950,1.159,1.160,1.100,1.100,1.100,1.100,0.000,14.27,0.1427,2.282,0.000,14.27,14.27,0.00,0,0,-1.70877,14.27,14.27,0.00,0,0,14.27,0.00,0.00,0.00,0.00,0.991,1.000,0.00,0,255.00,1,13.81,14.17,-0.36,1.159,1.159,2.225,2.233,-0.001,0.001,0.031,14.27,15,-0.3918
2060081,1.163,1.165,1.100,1.100,1.100,1.100,0.000,14.17,0.1417,2.270,0.000,14.17,14.17,0.00,0,0,-1.70279,14.17,14.17,0.00,0,0,14.17,0.00,0.00,0.00,0.00,0.977,1.000,0.00,0,255.00,1,13.68,14.08,-0.40,1.165,1.165,2.210,2.197,-0.002,0.001,0.037,14.17,14,0.0568
2060213,1.163,1.164,1.100,1.100,1.100,1.100,0.000,14.12,0.1412,2.254,0.000,14.12,14.12,0.00,0,0,-1.69486,14.12,14.12,0.00,0,0,14.12,0.00,0.00,0.00,0.00,0.981,1.000,0.00,0,255.00,1,13.64,14.03,-0.39,1.164,1.162,2.204,2.221,-0.000,0.001,0.034,14.12,14,0.3126
2060343,1.163,1.163,1.100,1.100,1.100,1.100,0.000,14.07,0.1407,2.245,0.000,14.07,14.07,0.00,0,0,-1.68906,14.07,14.07,0.00,0,0,14.07,0.00,0.00,0.00,0.00,0.983,1.000,0.00,0,255.00,1,13.63,14.01,-0.38,1.163,1.161,2.207,2.220,0.000,0.001,0.033,14.07,15,-0.4782
2060476,1.178,1.173,1.100,1.100,1.100,1.100,0.000,13.62,0.1362,2.228,0.000,13.62,13.62,0.00,0,0,-1.68280,13.62,13.62,0.00,0,0,13.62,0.00,0.00,0.00,0.00,0.950,1.000,0.00,0,255.00,1,13.26,13.70,-0.44,1.172,1.168,2.186,2.083,0.006,0.001,0.040,13.62,14,-0.0150
2060604,1.177,1.175,1.100,1.100,1.100,1.100,0.000,13.47,0.1347,2.205,0.000,13.47,13.47,0.00,0,0,-1.67614,13.47,13.47,0.00,0,0,13.47,0.00,0.00,0.00,0.00,0.943,1.000,0.00,0,255.00,1,13.08,13.53,-0.45,1.174,1.171,2.155,2.072,0.003,0.001,0.043,13.47,14,-0.4486
2060737,1.175,1.171,1.100,1.100,1.100,1.100,0.000,13.60,0.1360,2.192,0.000,13.60,13.60,0.00,0,0,-1.66980,13.60,13.60,0.00,0,0,13.60,0.00,0.00,0.00,0.00,0.957,1.000,0.00,0,255.00,1,13.16,13.59,-0.43,1.171,1.168,2.152,2.127,0.004,0.001,0.041,13.60,14,-0.4826
2060866,1.173,1.169,1.100,1.100,1.100,1.100,0.000,13.67,0.1367,2.186,0.000,13.67,13.67,0.00,0,0,-1.66377,13.67,13.67,0.00,0,0,13.67,0.00,0.00,0.00,0.00,0.966,1.000,0.00,0,255.00,1,13.24,13.66,-0.42,1.168,1.166,2.161,2.151,0.005,0.001,0.038,13.67,14,-0.2071
2060998,1.174,1.170,1.100,1.100,1.100,1.100,0.000,13.56,0.1356,2.178,0.000,13.56,13.56,0.00,0,0,-1.65763,13.56,13.56,0.00,0,0,13.56,0.00,0.00,0.00,0.00,0.962,1.000,0.00,0,255.00,1,13.17,13.60,-0.42,1.169,1.165,2.159,2.123,0.005,0.001,0.038,13.56,14,-0.2103
2061126,1.170,1.171,1.100,1.100,1.100,1.100,0.000,13.47,0.1347,2.162,0.000,13.47,13.47,0.00,0,0,-1.65115,13.47,13.47,0.00,0,0,13.47,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,13.07,13.49,-0.43,1.170,1.167,2.140,2.115,0.000,0.001,0.039,13.47,13,0.0435
2061265,1.175,1.172,1.100,1.100,1.100,1.100,0.000,13.35,0.1335,2.151,0.000,13.35,13.35,0.00,0,0,-1.64479,13.35,13.35,0.00,0,0,13.35,0.00,0.00,0.00,0.00,0.955,1.000,0.00,0,255.00,1,12.96,13.40,-0.44,1.171,1.167,2.130,2.086,0.004,0.001,0.040,13.35,13,0.3194
2061393,1.171,1.171,1.100,1.100,1.100,1.100,0.000,13.31,0.1331,2.135,0.000,13.31,13.31,0.00,0,0,-1.63624,13.31,13.31,0.00,0,0,13.31,0.00,0.00,0.00,0.00,0.957,1.000,0.00,0,255.00,1,12.91,13.34,-0.43,1.170,1.166,2.117,2.091,0.001,0.001,0.039,13.31,14,-0.3287
2061528,1.181,1.175,1.100,1.100,1.100,1.100,0.000,13.04,0.1304,2.122,0.000,13.04,13.04,0.00,0,0,-1.62973,13.04,13.04,0.00,0,0,13.04,0.00,0.00,0.00,0.00,0.941,1.000,0.00,0,255.00,1,12.70,13.15,-0.45,1.174,1.168,2.102,2.021,0.007,0.001,0.041,13.04,13,0.2882
2061658,1.177,1.174,1.100,1.100,1.100,1.100,0.000,13.06,0.1306,2.110,0.000,13.06,13.06,0.00,0,0,-1.62322,13.06,13.06,0.00,0,0,13.06,0.00,0.00,0.00,0.00,0.947,1.000,0.00,0,255.00,1,12.68,13.13,-0.45,1.173,1.168,2.091,2.038,0.004,0.001,0.041,13.06,13,-0.2481
2061794,1.177,1.174,1.100,1.100,1.100,1.100,0.000,12.98,0.1298,2.096,0.000,12.98,12.98,0.00,0,0,-1.61661,12.98,12.98,0.00,0,0,12.98,0.00,0.00,0.00,0.00,0.945,1.000,0.00,0,255.00,1,12.59,13.04,-0.45,1.173,1.168,2.077,2.027,0.004,0.001,0.041,12.98,13,-0.1410
2061921,1.171,1.172,1.100,1.100,1.100,1.100,0.000,13.06,0.1306,2.085,0.000,13.06,13.06,0.00,0,0,-1.61005,13.06,13.06,0.00,0,0,13.06,0.00,0.00,0.00,0.00,0.955,1.000,0.00,0,255.00,1,12.63,13.06,-0.43,1.171,1.166,2.068,2.063,0.000,0.001,0.039,13.06,13,-0.1107
2062056,1.163,1.166,1.100,1.100,1.100,1.100,0.000,13.27,0.1327,2.078,0.000,13.27,13.27,0.00,0,0,-1.59961,13.27,13.27,0.00,0,0,13.27,0.00,0.00,0.00,0.00,0.975,1.000,0.00,0,255.00,1,12.80,13.20,-0.40,1.165,1.162,2.076,2.129,-0.002,0.001,0.035,13.27,13,0.4561
2062185,1.173,1.174,1.100,1.100,1.100,1.100,0.000,12.79,0.1279,2.063,0.000,12.79,12.79,0.00,0,0,-1.59296,12.79,12.79,0.00,0,0,12.79,0.00,0.00,0.00,0.00,0.946,1.000,0.00,0,255.00,1,12.42,12.87,-0.45,1.173,1.168,2.052,1.996,0.000,0.001,0.040,12.79,13,-0.1157
2062319,1.169,1.171,1.100,1.100,1.100,1.100,0.000,12.90,0.1290,2.052,0.000,12.90,12.90,0.00,0,0,-1.58639,12.90,12.90,0.00,0,0,12.90,0.00,0.00,0.00,0.00,0.959,1.000,0.00,0,255.00,1,12.47,12.90,-0.43,1.170,1.166,2.041,2.046,-0.000,0.001,0.039,12.90,13,0.2640
2062452,1.163,1.167,1.100,1.100,1.100,1.100,0.000,13.04,0.1304,2.046,0.000,13.04,13.04,0.00,0,0,-1.58000,13.04,13.04,0.00,0,0,13.04,0.00,0.00,0.00,0.00,0.972,1.000,0.00,0,255.00,1,12.57,12.97,-0.41,1.167,1.164,2.040,2.093,-0.003,0.001,0.037,13.04,13,-0.1774
2062580,1.166,1.169,1.100,1.100,1.100,1.100,0.000,12.87,0.1287,2.039,0.000,12.87,12.87,0.00,0,0,-1.57362,12.87,12.87,0.00,0,0,12.87,0.00,0.00,0.00,0.00,0.964,1.000,0.00,0,255.00,1,12.44,12.86,-0.42,1.169,1.165,2.034,2.045,-0.003,0.001,0.037,12.87,13,0.2252
2062707,1.176,1.176,1.100,1.100,1.100,1.100,0.000,12.46,0.1246,2.023,0.000,12.46,12.46,0.00,0,0,-1.56691,12.46,12.46,0.00,0,0,12.46,0.00,0.00,0.00,0.00,0.938,1.000,0.00,0,255.00,1,12.11,12.56,-0.46,1.175,1.169,2.010,1.933,0.001,0.001,0.042,12.46,13,-0.1453
2062835,1.176,1.175,1.100,1.100,1.100,1.100,0.000,12.45,0.1245,2.013,0.000,12.45,12.45,0.00,0,0,-1.56035,12.45,12.45,0.00,0,0,12.45,0.00,0.00,0.00,0.00,0.942,1.000,0.00,0,255.00,1,12.08,12.53,-0.45,1.174,1.168,1.999,1.941,0.002,0.001,0.041,12.45,13,-0.4138
2062963,1.170,1.169,1.100,1.100,1.100,1.100,0.000,12.72,0.1272,2.012,0.000,12.72,12.72,0.00,0,0,-1.55420,12.72,12.72,0.00,0,0,12.72,0.00,0.00,0.00,0.00,0.966,1.000,0.00,0,255.00,1,12.30,12.71,-0.42,1.168,1.163,2.011,2.023,0.002,0.001,0.036,12.72,13,-0.1054
2063093,1.175,1.170,1.100,1.100,1.100,1.100,0.000,12.60,0.1260,2.011,0.000,12.60,12.60,0.00,0,0,-1.54811,12.60,12.60,0.00,0,0,12.60,0.00,0.00,0.00,0.00,0.961,1.000,0.00,0,255.00,1,12.23,12.66,-0.42,1.169,1.164,2.015,1.980,0.006,0.001,0.036,12.60,12,0.1405
2063222,1.172,1.171,1.100,1.100,1.100,1.100,0.000,12.53,0.1253,2.004,0.000,12.53,12.53,0.00,0,0,-1.54185,12.53,12.53,0.00,0,0,12.53,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,12.17,12.59,-0.42,1.169,1.163,2.006,1.965,0.003,0.001,0.036,12.53,13,-0.0696
2063359,1.173,1.172,1.100,1.100,1.100,1.100,0.000,12.41,0.1241,1.993,0.000,12.41,12.41,0.00,0,0,-1.53541,12.41,12.41,0.00,0,0,12.41,0.00,0.00,0.00,0.00,0.955,1.000,0.00,0,255.00,1,12.05,12.48,-0.43,1.170,1.165,1.989,1.942,0.003,0.001,0.037,12.41,12,0.2287
2063492,1.162,1.165,1.100,1.100,1.100,1.100,0.000,12.67,0.1267,1.990,0.000,12.67,12.67,0.00,0,0,-1.52931,12.67,12.67,0.00,0,0,12.67,0.00,0.00,0.00,0.00,0.979,1.000,0.00,0,255.00,1,12.24,12.63,-0.39,1.164,1.160,1.992,2.037,-0.002,0.001,0.032,12.67,13,-0.1022
2063619,1.167,1.168,1.100,1.100,1.100,1.100,0.000,12.49,0.1249,1.984,0.000,12.49,12.49,0.00,0,0,-1.52310,12.49,12.49,0.00,0,0,12.49,0.00,0.00,0.00,0.00,0.968,1.000,0.00,0,255.00,1,12.10,12.51,-0.41,1.167,1.162,1.984,1.974,-0.000,0.001,0.035,12.49,12,0.2990
2063749,1.165,1.168,1.100,1.100,1.100,1.100,0.000,12.44,0.1244,1.974,0.000,12.44,12.44,0.00,0,0,-1.51678,12.44,12.44,0.00,0,0,12.44,0.00,0.00,0.00,0.00,0.968,1.000,0.00,0,255.00,1,12.03,12.44,-0.41,1.167,1.163,1.971,1.972,-0.002,0.001,0.035,12.44,12,0.3198
2063878,1.173,1.173,1.100,1.100,1.100,1.100,0.000,12.11,0.1211,1.961,0.000,12.11,12.11,0.00,0,0,-1.51029,12.11,12.11,0.00,0,0,12.11,0.00,0.00,0.00,0.00,0.950,1.000,0.00,0,255.00,1,11.76,12.20,-0.44,1.172,1.166,1.950,1.884,0.001,0.001,0.039,12.11,12,-0.1166
2064010,1.175,1.172,1.100,1.100,1.100,1.100,0.000,12.12,0.1212,1.954,0.000,12.12,12.12,0.00,0,0,-1.50404,12.12,12.12,0.00,0,0,12.12,0.00,0.00,0.00,0.00,0.954,1.000,0.00,0,255.00,1,11.76,12.20,-0.43,1.171,1.165,1.946,1.892,0.004,0.001,0.037,12.12,12,-0.2908
2064135,1.172,1.170,1.100,1.100,1.100,1.100,0.000,12.15,0.1215,1.949,0.000,12.15,12.15,0.00,0,0,-1.49788,12.15,12.15,0.00,0,0,12.15,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,11.78,12.21,-0.42,1.169,1.163,1.944,1.906,0.002,0.001,0.036,12.15,13,-0.4688
2064269,1.162,1.162,1.100,1.100,1.100,1.100,0.000,12.34,0.1234,1.947,0.000,12.34,12.34,0.00,0,0,-1.48829,12.34,12.34,0.00,0,0,12.34,0.00,0.00,0.00,0.00,0.986,1.000,0.00,0,255.00,1,11.98,12.36,-0.37,1.161,1.156,1.959,1.980,0.001,0.001,0.028,12.34,12,0.2361
2064395,1.167,1.166,1.100,1.100,1.100,1.100,0.000,12.26,0.1226,1.944,0.000,12.26,12.26,0.00,0,0,-1.48242,12.26,12.26,0.00,0,0,12.26,0.00,0.00,0.00,0.00,0.975,1.000,0.00,0,255.00,1,11.89,12.29,-0.40,1.165,1.159,1.953,1.929,0.002,0.001,0.032,12.26,12,0.0697
2064529,1.164,1.167,1.100,1.100,1.100,1.100,0.000,12.15,0.1215,1.934,0.000,12.15,12.15,0.00,0,0,-1.47623,12.15,12.15,0.00,0,0,12.15,0.00,0.00,0.00,0.00,0.972,1.000,0.00,0,255.00,1,11.77,12.18,-0.40,1.166,1.161,1.933,1.914,-0.002,0.001,0.033,12.15,12,0.2712
2064659,1.168,1.168,1.100,1.100,1.100,1.100,0.000,12.02,0.1202,1.922,0.000,12.02,12.02,0.00,0,0,-1.46806,12.02,12.02,0.00,0,0,12.02,0.00,0.00,0.00,0.00,0.968,1.000,0.00,0,255.00,1,11.65,12.06,-0.41,1.167,1.161,1.917,1.887,0.001,0.001,0.034,12.02,12,0.4511
2064791,1.169,1.168,1.100,1.100,1.100,1.100,0.000,11.98,0.1198,1.917,0.000,11.98,11.98,0.00,0,0,-1.46213,11.98,11.98,0.00,0,0,11.98,0.00,0.00,0.00,0.00,0.969,1.000,0.00,0,255.00,1,11.63,12.03,-0.41,1.167,1.160,1.914,1.880,0.003,0.001,0.033,11.98,12,-0.3372
2064916,1.172,1.168,1.100,1.100,1.100,1.100,0.000,11.93,0.1193,1.912,0.000,11.93,11.93,0.00,0,0,-1.45634,11.93,11.93,0.00,0,0,11.93,0.00,0.00,0.00,0.00,0.969,1.000,0.00,0,255.00,1,11.59,12.00,-0.41,1.167,1.160,1.912,1.863,0.006,0.001,0.033,11.93,12,-0.2434
2065051,1.164,1.163,1.167,1.113,1.167,1.113,0.241,12.13,0.1213,1.910,0.000,12.13,12.13,0.00,0,0,-1.45121,12.13,12.13,0.00,0,0,12.13,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.80,13.08,-0.28,1.166,1.179,1.915,1.929,-0.001,0.000,0.014,12.13,12,-0.0108
2065177,1.163,1.163,1.175,1.132,1.175,1.132,0.187,12.28,0.1228,1.914,0.000,12.28,12.28,0.00,0,0,-1.44795,12.28,12.28,0.00,0,0,12.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.81,12.98,-0.17,1.165,1.177,1.922,1.942,-0.002,0.000,0.006,12.28,13,-0.3075
2065308,1.163,1.165,1.183,1.148,1.183,1.148,0.167,12.38,0.1238,1.921,0.000,12.38,12.38,0.00,0,0,-1.44586,12.38,12.38,0.00,0,0,12.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.88,12.97,-0.09,1.168,1.179,1.925,1.946,-0.004,0.000,0.003,12.38,13,-0.3065
2065435,1.173,1.173,1.195,1.165,1.195,1.165,0.146,12.46,0.1246,1.932,0.000,12.46,12.46,0.00,0,0,-1.44433,12.46,12.46,0.00,0,0,12.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,12.89,12.93,-0.04,1.176,1.187,1.921,1.917,-0.003,0.000,0.002,12.46,12,0.3796
2065572,1.181,1.177,1.227,1.178,1.227,1.178,0.149,12.55,0.1255,1.942,0.000,12.55,12.55,0.00,0,0,-1.44440,12.55,12.55,0.00,0,0,12.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.03,13.01,0.02,1.180,1.192,1.926,1.914,0.001,-0.000,0.004,12.55,13,0.0066
2065701,1.190,1.187,1.248,1.203,1.248,1.203,0.219,12.70,0.1270,1.957,0.000,12.70,12.70,0.00,0,0,-1.44581,12.70,12.70,0.00,0,0,12.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.49,13.38,0.11,1.191,1.211,1.923,1.901,-0.001,-0.000,0.013,12.70,13,-0.3631
2065836,1.194,1.192,1.272,1.230,1.272,1.230,0.213,12.95,0.1295,1.978,0.000,12.95,12.95,0.00,0,0,-1.44973,12.95,12.95,0.00,0,0,12.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.79,13.54,0.25,1.196,1.216,1.937,1.951,-0.001,-0.001,0.027,12.95,13,0.1578
2065964,1.203,1.198,1.330,1.253,1.330,1.253,0.237,13.15,0.1315,1.997,0.000,13.15,13.15,0.00,0,0,-1.45427,13.15,13.15,0.00,0,0,13.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,14.14,13.79,0.35,1.203,1.227,1.948,1.974,0.000,-0.001,0.045,13.15,13,0.4272
2066097,1.207,1.206,1.364,1.281,1.364,1.281,0.363,13.39,0.1339,2.018,0.000,13.39,13.39,0.00,0,0,-1.46019,13.39,13.39,0.00,0,0,13.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,14.95,14.47,0.48,1.213,1.248,1.956,2.002,-0.005,-0.001,0.096,13.39,13,0.2899
2066224,1.217,1.216,1.400,1.317,1.400,1.317,0.406,14.57,0.1457,2.064,0.000,14.57,14.57,0.00,0,0,-1.46836,14.57,14.57,0.00,0,0,14.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,16.06,15.42,0.64,1.225,1.272,1.996,2.170,-0.007,-0.002,0.128,14.57,15,-0.4925
2066363,1.253,1.245,1.483,1.354,1.483,1.354,0.422,14.94,0.1494,2.123,0.000,14.94,14.94,0.00,0,0,-1.47781,14.94,14.94,0.00,0,0,14.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,16.48,15.80,0.68,1.255,1.306,2.025,2.092,-0.001,-0.001,0.141,14.94,15,-0.2625
2066489,1.279,1.273,1.529,1.412,1.529,1.412,0.522,16.28,0.1628,2.220,0.000,16.28,16.28,0.00,0,0,-1.49264,16.28,16.28,0.00,0,0,16.28,0.00,0.00,0.01,0.01,1.000,1.001,0.00,1,60.00,1,17.98,17.11,0.86,1.287,1.355,2.072,2.269,-0.006,-0.002,0.209,16.28,16,0.0925
2066624,1.346,1.323,1.578,1.457,1.578,1.457,0.540,16.08,0.1608,2.294,0.000,16.08,16.08,0.00,0,0,-1.50506,16.08,16.08,0.00,0,0,16.07,0.00,0.01,0.02,0.01,1.000,1.001,0.01,1,60.00,1,17.99,17.15,0.84,1.337,1.405,2.088,2.019,0.012,-0.001,0.210,16.08,16,-0.1771
2066753,1.379,1.369,1.686,1.509,1.686,1.509,0.593,16.35,0.1635,2.347,0.000,16.35,16.35,0.00,0,0,-1.51737,16.35,16.35,0.00,0,0,16.33,0.00,0.02,0.04,0.02,1.000,1.002,0.02,1,60.00,1,18.31,17.44,0.87,1.385,1.463,2.050,1.959,-0.004,-0.001,0.223,16.35,16,0.4426
2066887,1.410,1.403,1.745,1.568,1.745,1.568,0.597,17.39,0.1739,2.417,0.000,17.39,17.39,0.00,0,0,-1.53152,17.39,17.39,0.00,0,0,17.35,0.00,0.04,0.06,0.03,1.000,1.004,0.04,1,60.00,1,19.11,18.10,1.01,1.420,1.507,2.059,2.133,-0.011,-0.002,0.259,17.39,18,-0.3394
2067012,1.474,1.455,1.806,1.632,1.806,1.632,0.782,17.94,0.1794,2.495,0.000,17.94,17.94,0.00,0,0,-1.54721,17.94,17.94,0.00,0,0,17.87,0.00,0.07,0.13,0.05,1.000,1.008,0.07,1,60.00,1,20.37,19.27,1.10,1.476,1.579,2.079,2.101,0.002,-0.002,0.356,17.94,18,0.0296
2067144,1.537,1.513,1.871,1.705,1.871,1.705,0.816,18.54,0.1854,2.574,0.000,18.54,18.54,0.00,0,0,-1.56424,18.54,18.54,0.00,0,0,18.42,0.00,0.12,0.20,0.08,1.000,1.012,0.12,1,60.00,1,21.01,19.82,1.19,1.535,1.647,2.089,2.072,0.003,-0.002,0.395,18.54,18,0.2797
2067273,1.587,1.570,2.010,1.783,2.010,1.783,0.788,19.39,0.1939,2.661,0.000,19.39,19.39,0.00,0,0,-1.58303,19.39,19.39,0.00,0,0,19.20,0.00,0.19,0.27,0.11,1.000,1.017,0.19,1,60.00,1,21.58,20.28,1.30,1.594,1.709,2.103,2.135,-0.006,-0.002,0.426,19.39,19,-0.0813
2067405,1.674,1.650,2.084,1.886,2.084,1.886,0.894,20.37,0.2037,2.776,0.000,20.37,20.37,0.00,0,0,-1.61023,20.37,20.37,0.00,0,0,20.07,0.00,0.29,0.44,0.15,1.000,1.024,0.29,1,60.00,1,22.88,21.43,1.45,1.676,1.804,2.133,2.215,0.002,-0.003,0.538,20.37,21,-0.1701
2067532,1.745,1.727,2.162,1.969,2.162,1.969,0.945,20.74,0.2074,2.854,0.000,20.74,20.74,0.00,0,0,-1.63169,20.74,20.74,0.00,0,0,20.33,0.00,0.41,0.60,0.19,1.000,1.030,0.41,1,60.00,1,23.40,21.92,1.48,1.755,1.890,2.132,2.119,-0.008,-0.002,0.571,20.74,21,-0.4897
2067668,1.834,1.809,2.326,2.052,2.326,2.052,0.932,20.99,0.2099,2.919,0.000,20.99,20.99,0.00,0,0,-1.65337,20.99,20.99,0.00,0,0,20.45,0.00,0.54,0.73,0.23,1.000,1.037,0.54,1,60.00,1,23.48,21.99,1.49,1.837,1.975,2.105,2.037,-0.000,-0.002,0.551,20.99,21,-0.0020
2067794,1.909,1.893,2.413,2.168,2.413,2.168,0.808,22.31,0.2231,3.023,0.000,22.31,22.31,0.00,0,0,-1.68496,22.31,22.31,0.00,0,0,21.58,0.00,0.73,0.82,0.30,1.000,1.048,0.73,1,60.00,1,24.03,22.37,1.66,1.921,2.056,2.134,2.284,-0.012,-0.003,0.584,22.31,22,0.3985
2067925,2.020,1.993,2.502,2.257,2.502,2.257,1.097,22.32,0.2232,3.089,0.000,22.32,22.32,0.00,0,0,-1.70913,22.32,22.32,0.00,0,0,21.39,0.00,0.93,1.34,0.35,1.000,1.056,0.93,1,60.00,1,25.33,23.70,1.62,2.025,2.182,2.131,2.048,0.001,-0.002,0.691,22.32,22,0.3921
2068052,2.115,2.087,2.596,2.360,2.596,2.360,1.158,23.00,0.2300,3.144,0.000,23.00,23.00,0.00,0,0,-1.73300,23.00,23.00,0.00,0,0,21.77,0.00,1.24,1.69,0.41,1.000,1.066,1.24,1,60.00,1,25.99,24.32,1.67,2.122,2.291,2.091,2.044,-0.004,-0.002,0.716,23.00,23,0.2245
2068184,2.233,2.193,2.791,2.471,2.791,2.471,1.115,23.65,0.2365,3.215,0.000,23.65,23.65,0.00,0,0,-1.75839,23.65,23.65,0.00,0,0,22.06,0.00,1.59,1.94,0.48,1.000,1.077,1.59,1,60.00,1,26.24,24.55,1.69,2.228,2.400,2.078,1.965,0.007,-0.002,0.675,23.65,24,0.1462
2068309,2.325,2.299,2.894,2.587,2.894,2.587,1.391,24.57,0.2457,3.282,0.000,24.57,24.57,0.00,0,0,-1.78390,24.57,24.57,0.00,0,0,22.54,0.00,2.03,2.85,0.55,1.000,1.089,2.03,1,60.00,1,28.08,26.31,1.77,2.340,2.539,2.047,1.997,-0.008,-0.002,0.842,24.57,25,-0.2131
2068443,2.444,2.418,2.999,2.702,2.999,2.702,1.347,25.05,0.2505,3.341,0.000,25.05,25.05,0.00,0,0,-1.80909,25.05,25.05,0.00,0,0,22.62,0.00,2.43,3.17,0.63,1.000,1.100,2.43,1,60.00,1,28.07,26.34,1.73,2.459,2.661,1.996,1.921,-0.010,-0.002,0.752,25.05,25,-0.0674
2068570,2.576,2.542,3.220,2.837,3.220,2.837,1.368,26.24,0.2624,3.417,0.000,26.24,26.24,0.00,0,0,-1.83525,26.24,26.24,0.00,0,0,23.15,0.00,3.09,3.72,0.71,1.000,1.113,3.09,1,60.00,1,28.95,27.16,1.79,2.585,2.797,1.972,1.950,-0.007,-0.002,0.754,26.24,27,-0.4905
2068704,2.754,2.697,3.335,2.965,3.335,2.965,1.289,26.24,0.2624,3.482,0.000,26.24,26.24,0.00,0,0,-1.86065,26.24,26.24,0.00,0,0,22.65,0.00,3.58,3.94,0.78,1.000,1.124,3.58,1,60.00,1,28.35,26.73,1.62,2.740,2.949,1.910,1.623,0.017,-0.001,0.570,26.24,26,-0.2323
2068831,2.898,2.864,3.453,3.112,3.453,3.112,1.669,26.81,0.2681,3.514,0.000,26.81,26.81,0.00,0,0,-1.88260,26.81,26.81,0.00,0,0,22.37,0.00,4.44,5.72,0.85,1.000,1.136,4.44,1,60.00,1,29.98,28.47,1.51,2.914,3.163,1.754,1.451,-0.013,0.000,0.614,26.81,27,-0.3983
2068968,3.070,3.014,3.699,3.255,3.699,3.255,1.582,27.52,0.2752,3.565,0.000,27.52,27.52,0.00,0,0,-1.90495,27.52,27.52,0.00,0,0,22.45,0.00,5.07,5.93,0.91,1.000,1.146,5.07,1,60.00,1,29.82,28.37,1.45,3.065,3.314,1.679,1.431,0.009,0.000,0.485,27.52,28,-0.1942
2069094,3.227,3.181,3.826,3.415,3.826,3.415,1.880,28.58,0.2858,3.611,0.000,28.58,28.58,0.00,0,0,-1.92569,28.58,28.58,0.00,0,0,22.58,0.00,5.99,7.60,0.96,1.000,1.154,5.99,1,60.00,1,31.68,30.25,1.42,3.239,3.518,1.584,1.409,-0.003,0.001,0.552,28.58,29,-0.0280
2069225,3.392,3.343,3.957,3.583,3.957,3.583,1.847,29.92,0.2992,3.676,0.000,29.92,29.92,0.00,0,0,-1.94691,29.92,29.92,0.00,0,0,23.08,0.00,6.84,7.88,0.99,1.000,1.159,6.84,1,60.00,1,32.37,30.92,1.44,3.401,3.686,1.544,1.485,-0.006,0.000,0.501,29.92,30,0.2401
2069357,3.630,3.574,4.228,3.739,4.228,3.739,1.734,29.65,0.2965,3.712,0.000,29.65,29.65,0.00,0,0,-1.96365,29.65,29.65,0.00,0,0,22.47,0.00,7.18,7.56,1.00,1.000,1.160,7.18,1,60.00,1,30.85,29.88,0.97,3.632,3.915,1.390,0.912,0.003,0.003,0.185,29.65,30,-0.0551
